"";"prof / largeur";"2";"4";"6";"8";"10";"12";"14";"16";"18";"20";"22";"24";"26";"28";"30";"32";"34";"36";"38";"40";"42";"44";"46";"48";"50";"52";"54";"56";"58";"60";"62";"64";"66";"68";"70";"72";"74";"76";"78";"80";"82";"84";"86";"88";"90";"92";"94";"96";"98";"100";"fichier"
"1";2;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;"27-VLB-2017-3"
"2";4;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;"27-VLB-2017-3"
"3";6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;"27-VLB-2017-3"
"4";8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;"27-VLB-2017-3"
"5";10;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;"27-VLB-2017-3"
"6";12;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;"27-VLB-2017-3"
"7";14;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;"27-VLB-2017-3"
"8";16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;"27-VLB-2017-3"
"9";18;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;"27-VLB-2017-3"
"10";20;1;1;1;1;1;1;1;0;0;0;0;1;1;0;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;0;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;"27-VLB-2017-3"
"11";22;1;1;1;1;1;1;1;0;0;0;1;1;1;0;0;1;0;1;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;"27-VLB-2017-3"
"12";24;1;1;1;1;1;1;0;0;0;0;1;1;1;1;0;1;0;1;1;0;1;1;0;1;1;1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;"27-VLB-2017-3"
"13";26;1;1;1;1;1;1;0;0;1;1;1;1;0;1;0;1;1;1;1;0;1;1;1;1;0;0;0;1;1;0;0;1;1;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;1;"27-VLB-2017-3"
"14";28;0;1;0;0;0;1;1;0;0;0;0;1;1;0;1;1;1;0;0;0;1;1;1;1;0;0;1;1;1;0;0;1;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;"27-VLB-2017-3"
"15";30;0;1;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;1;0;0;0;0;1;1;1;1;0;0;0;0;1;1;0;1;0;0;1;1;0;0;1;1;1;0;"27-VLB-2017-3"
"16";32;1;1;1;1;1;0;1;1;1;0;0;0;1;1;1;0;1;0;0;0;0;1;0;1;1;1;0;1;0;0;1;1;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;"27-VLB-2017-3"
"17";34;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;1;1;1;1;1;1;0;0;1;1;0;0;0;0;1;1;0;"27-VLB-2017-3"
"18";36;0;1;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;1;1;0;1;1;0;0;1;1;0;0;0;1;1;0;0;0;0;0;"27-VLB-2017-3"
"19";38;1;1;0;0;0;1;1;1;0;1;0;1;1;1;1;1;1;1;0;0;0;1;0;0;1;1;1;0;1;0;0;1;0;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;"27-VLB-2017-3"
"20";40;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;1;1;0;0;1;0;"27-VLB-2017-3"
"21";42;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;1;0;1;1;0;1;1;1;0;0;0;0;"27-VLB-2017-3"
"22";44;1;1;0;0;0;0;1;0;0;1;1;1;1;0;0;1;1;1;0;1;0;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;1;1;1;"27-VLB-2017-3"
"23";46;1;0;1;0;0;0;1;1;0;0;0;0;1;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;1;0;0;0;0;0;1;0;1;"27-VLB-2017-3"
"24";48;0;0;1;1;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;1;1;0;0;0;1;0;0;1;1;1;0;1;0;0;0;1;0;"27-VLB-2017-3"
"25";50;0;0;1;1;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;1;1;1;0;1;1;0;0;1;1;1;0;0;0;0;0;1;0;1;"27-VLB-2017-3"
"26";52;0;1;1;1;1;1;0;1;0;1;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;1;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;1;"27-VLB-2017-3"
"27";54;1;1;0;0;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;1;1;0;1;1;1;1;1;1;0;0;0;0;0;1;1;1;"27-VLB-2017-3"
"28";56;0;1;0;0;0;0;0;1;0;1;0;0;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;1;0;0;1;0;1;0;0;1;1;0;1;"27-VLB-2017-3"
"29";58;1;0;1;1;1;1;0;0;1;0;0;0;0;0;1;1;1;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;1;1;1;0;1;"27-VLB-2017-3"
"30";60;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;1;1;1;1;"27-VLB-2017-3"
"31";62;0;0;0;1;1;1;0;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;1;0;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;"27-VLB-2017-3"
"32";64;1;1;0;0;0;1;1;1;1;1;0;0;0;1;0;1;1;1;1;1;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;"27-VLB-2017-3"
"33";66;0;1;0;1;1;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;"27-VLB-2017-3"
"34";68;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;"27-VLB-2017-3"
"35";70;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;"27-VLB-2017-3"
"36";72;1;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;1;1;0;1;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;"27-VLB-2017-3"
"37";74;1;0;0;1;0;0;1;0;1;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;"27-VLB-2017-3"
"38";76;1;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;"27-VLB-2017-3"
