;profondeur_(mm);root_proportion
0;0.0;[0.0011490950876185005, 0.004021832806664752, 0.004021832806664752, 0.0, 0.0, 0.0, 0.018385521401896008, 0.0, 0.019534616489514506, 0.02642918701522551, 0.0, 0.0, 0.004596380350474002, 0.010916403332375754, 0.03906923297902901, 0.0034472852628555013, 0.0, 0.08330939385234128, 0.043091065785693765, 0.0]
1;10.0;[0.0, 0.0, 0.0, 0.013789141051422005, 0.0, 0.0, 0.0, 0.05084745762711865, 0.0, 0.03964378052283826, 0.0, 0.0, 0.009192760700948004, 0.02240735420856076, 0.02470554438379776, 0.0, 0.02240735420856076, 0.05860384946854352, 0.011490950876185005, 0.0]
2;20.0;[0.007469118069520253, 0.0, 0.0, 0.0, 0.0021545532892846882, 0.009910945130709566, 0.05573111174949727, 0.053145647802355644, 0.0, 0.0, 0.0, 0.0011490950876185005, 0.012640045963803505, 0.0, 0.008043665613329504, 0.0, 0.02700373455903476, 0.014938236139040505, 0.0331801206549842, 0.0]
3;30.0;[0.0034472852628555013, 0.0, 0.002298190175237001, 0.009767308244757253, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005170927894283252, 0.02240735420856076, 0.008618213157138753, 0.0, 0.012065498419994254, 0.0, 0.009192760700948004, 0.02987647227808101, 0.0, 0.001292731973570813, 0.0]
4;40.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01738006320022982, 0.0, 0.0, 0.036771042803792016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006320022981901752, 0.0]
5;50.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004596380350474002, 0.010198218902614192, 0.0, 0.0, 0.004596380350474002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
6;60.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04538925596093077, 0.037920137891410514, 0.013214593507612756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
7;70.0;[0.0, 0.0, 0.0, 0.008043665613329504, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004596380350474002, 0.0, 0.0, 0.004596380350474002, 0.010916403332375754, 0.0]
8;80.0;[0.0, 0.0, 0.0, 0.013789141051422005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014507325481183568, 0.00502729100833094, 0.018960068945705257, 0.0, 0.010916403332375754, 0.0, 0.0, 0.0, 0.032749209997127264, 0.0]
9;90.0;[0.0, 0.08503303648376903, 0.019534616489514506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005745475438092502, 0.043665613329503014, 0.002872737719046251, 0.013789141051422005, 0.0, 0.013214593507612756, 0.0, 0.0, 0.0, 0.0]
10;100.0;[0.031025567365699513, 0.02815282964665326, 0.11706406205113473, 0.033036483769031885, 0.005458201666187877, 0.04452743464521689, 0.0, 0.0, 0.0, 0.0, 0.028727377190462512, 0.032461936225222636, 0.03964378052283826, 0.0, 0.010916403332375754, 0.0, 0.002872737719046251, 0.0, 0.0, 0.0]
11;110.0;[0.012065498419994254, 0.012640045963803505, 0.04208560758402758, 0.0594656707842574, 0.09322033898305085, 0.05846021258259121, 0.0, 0.0, 0.0, 0.0, 0.045820166618787704, 0.0377765010054582, 0.014363688595231256, 0.0, 0.0017236426314277506, 0.0, 0.012640045963803505, 0.0, 0.006320022981901752, 0.0]
12;120.0;[0.18758977305372018, 0.11462223498994542, 0.057167480609020396, 0.02470554438379776, 0.06664751508187303, 0.03504740017236426, 0.016087331226659007, 0.0, 0.0034472852628555013, 0.0, 0.0, 0.014363688595231256, 0.05400746911806952, 0.0, 0.0, 0.0011490950876185005, 0.0, 0.0, 0.009192760700948004, 0.0]
13;130.0;[0.06923297902901465, 0.12869864981327206, 0.03131284113760414, 0.09020396437805228, 0.0640620511347314, 0.014938236139040505, 0.0, 0.004596380350474002, 0.02987647227808101, 0.0, 0.0034472852628555013, 0.021832806664751507, 0.0, 0.0, 0.0, 0.007469118069520253, 0.0, 0.0, 0.0, 0.0]
14;140.0;[0.01005458201666188, 0.06664751508187303, 0.05515656420568802, 0.038494685435219764, 0.09968399885090491, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011490950876185005, 0.0, 0.0, 0.0, 0.0, 0.0011490950876185005, 0.0, 0.006320022981901752, 0.001580005745475438, 0.0]
15;150.0;[0.03906923297902901, 0.05285837403045102, 0.0, 0.07296753806377478, 0.08733122665900603, 0.047687446136167766, 0.0068945705257110025, 0.0, 0.0, 0.0, 0.0011490950876185005, 0.009192760700948004, 0.0, 0.0, 0.0, 0.0, 0.008618213157138753, 0.005745475438092502, 0.06851479459925308, 0.012640045963803505]
16;160.0;[0.09465670784257398, 0.014938236139040505, 0.06822752082734847, 0.034616489514507326, 0.053720195346164894, 0.0, 0.013789141051422005, 0.0, 0.0, 0.006320022981901752, 0.061045676529732834, 0.05228382648664177, 0.0, 0.0, 0.0, 0.0, 0.013789141051422005, 0.023269175524274634, 0.04725653547831083, 0.0011490950876185005]
17;170.0;[0.11720769893708705, 0.039787417408790576, 0.017236426314277506, 0.0629129560471129, 0.006607296753806378, 0.0017236426314277506, 0.0, 0.0, 0.0, 0.04337833955759839, 0.2403045101982189, 0.016661878770468257, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005458201666187877, 0.05788566503878196, 0.0]
18;180.0;[0.13860959494398162, 0.1200804366561333, 0.011347313990232692, 0.020540074691180694, 0.03418557885665039, 0.01752370008618213, 0.03562194771617351, 0.0, 0.0, 0.014363688595231256, 0.008330939385234128, 0.07526572823901177, 0.0, 0.0, 0.005745475438092502, 0.008043665613329504, 0.0011490950876185005, 0.012640045963803505, 0.017236426314277506, 0.0]
19;190.0;[0.03504740017236426, 0.1417696064349325, 0.05170927894283252, 0.07354208560758403, 0.1269750071818443, 0.03045101982189026, 0.0, 0.0, 0.0, 0.0008618213157138753, 0.07986210858948578, 0.06434932490663603, 0.0, 0.0, 0.0, 0.0, 0.042516518241884516, 0.012065498419994254, 0.005745475438092502, 0.012640045963803505]
20;200.0;[0.00560183855214019, 0.10586038494685435, 0.14133869577707556, 0.062051134731399026, 0.06420568802068372, 0.0, 0.0354783108302212, 0.0, 0.0034472852628555013, 0.010629129560471129, 0.12553863832232118, 0.11261131858661304, 0.002872737719046251, 0.005745475438092502, 0.021258259120942258, 0.0, 0.0, 0.0, 0.10600402183280666, 0.009767308244757253]
21;210.0;[0.019965527147371445, 0.09436943407066935, 0.22263717322608445, 0.11950588911232404, 0.039500143636885955, 0.0, 0.03921286986498133, 0.004596380350474002, 0.013789141051422005, 0.05486929043378339, 0.0950876185004309, 0.07411663315139327, 0.0, 0.008043665613329504, 0.012640045963803505, 0.012640045963803505, 0.0, 0.0, 0.11921861534041941, 0.011419132433208848]
22;220.0;[0.006320022981901752, 0.10858948577994829, 0.25107727664464236, 0.09925308819304797, 0.058891123240448144, 0.0, 0.02355644929617926, 0.005745475438092502, 0.05515656420568802, 0.1120367710428038, 0.12453318012065498, 0.032749209997127264, 0.0, 0.0, 0.012209135305946568, 0.014794599253088193, 0.0, 0.0, 0.06463659867854064, 0.0]
23;230.0;[0.017810973858086755, 0.09020396437805228, 0.10586038494685435, 0.10140764148233267, 0.09006032749209997, 0.09092214880781385, 0.06377477736282677, 0.019534616489514506, 0.013214593507612756, 0.08503303648376903, 0.08862395863257684, 0.007469118069520253, 0.0, 0.0, 0.0, 0.02585463947141626, 0.005170927894283252, 0.02528009192760701, 0.19864981327204825, 0.04991381786842861]
24;240.0;[0.037920137891410514, 0.03332375754093651, 0.0, 0.18385521401896007, 0.06377477736282677, 0.0011490950876185005, 0.004596380350474002, 0.0, 0.0, 0.05486929043378339, 0.02987647227808101, 0.0, 0.0, 0.014938236139040505, 0.0, 0.02355644929617926, 0.03835104854926745, 0.019965527147371445, 0.11720769893708705, 0.04711289859235852]
25;250.0;[0.04021832806664752, 0.11433496121804079, 0.04481470841712152, 0.2298190175237001, 0.03188738868141339, 0.0, 0.0, 0.0, 0.009192760700948004, 0.03906923297902901, 0.01982189026141913, 0.032174662453318015, 0.03619649525998277, 0.0, 0.0, 0.002298190175237001, 0.018672795173800633, 0.0, 0.0, 0.0]
26;260.0;[0.01738006320022982, 0.13602413099684, 0.09264579143924159, 0.12640045963803503, 0.13990232691755242, 0.047687446136167766, 0.0, 0.0, 0.004165469692617064, 0.07239299051996553, 0.06837115771330078, 0.11376041367423154, 0.02470554438379776, 0.02642918701522551, 0.016087331226659007, 0.02528009192760701, 0.024130996839988508, 0.0, 0.03993105429474289, 0.013214593507612756]
27;270.0;[0.016518241884515943, 0.12654409652398735, 0.06722206262568227, 0.06363114047687446, 0.22234989945417982, 0.12410226946279805, 0.006320022981901752, 0.0017236426314277506, 0.011347313990232692, 0.0, 0.06952025280091928, 0.017236426314277506, 0.10514220051709279, 0.02528009192760701, 0.0, 0.0, 0.006320022981901752, 0.006320022981901752, 0.11634587762137318, 0.0]
28;280.0;[0.0011490950876185005, 0.09681126113185866, 0.032461936225222636, 0.05458201666187877, 0.07411663315139327, 0.05515656420568802, 0.03045101982189026, 0.0, 0.0, 0.0, 0.04941108876759552, 0.03562194771617351, 0.06320022981901752, 0.005745475438092502, 0.0, 0.009336397586900316, 0.0, 0.0, 0.08905486929043378, 0.009767308244757253]
29;290.0;[0.04567652973283539, 0.05688020683711577, 0.0034472852628555013, 0.021258259120942258, 0.02815282964665326, 0.05630565929330652, 0.037345590347601265, 0.0, 0.0011490950876185005, 0.04510198218902614, 0.11103131284113761, 0.03806377477736283, 0.004596380350474002, 0.0, 0.0, 0.04811835679402471, 0.0068945705257110025, 0.0, 0.0, 0.0]
30;300.0;[0.01522550991094513, 0.030163746049985635, 0.055012927319735706, 0.0, 0.018385521401896008, 0.04179833381212295, 0.06707842573972997, 0.06262568227520827, 0.04136742315426602, 0.08402757828210285, 0.09365124964090779, 0.0, 0.08158575122091354, 0.0, 0.0, 0.04725653547831083, 0.032749209997127264, 0.0, 0.0, 0.0]
31;310.0;[0.031025567365699513, 0.016087331226659007, 0.03030738293593795, 0.019534616489514506, 0.012640045963803505, 0.05242746337259408, 0.12309681126113185, 0.09020396437805228, 0.021258259120942258, 0.09523125538638322, 0.018385521401896008, 0.0, 0.008618213157138753, 0.0034472852628555013, 0.009192760700948004, 0.012496409077851192, 0.011490950876185005, 0.0, 0.0, 0.009192760700948004]
32;320.0;[0.041941970698075266, 0.0, 0.0, 0.045820166618787704, 0.005745475438092502, 0.08058029301924734, 0.03332375754093651, 0.07497845446710716, 0.09824762999138179, 0.12324044814708417, 0.026716460787130136, 0.0, 0.0, 0.002872737719046251, 0.00560183855214019, 0.0, 0.0, 0.0, 0.004596380350474002, 0.0]
33;330.0;[0.0, 0.0005745475438092502, 0.002872737719046251, 0.0995403619649526, 0.10945130709566217, 0.044096523987359956, 0.0, 0.03418557885665039, 0.21717897155989657, 0.24964090778511921, 0.018672795173800633, 0.0, 0.0, 0.0011490950876185005, 0.08431485205400747, 0.0, 0.0, 0.0068945705257110025, 0.0068945705257110025, 0.0]
34;340.0;[0.0, 0.019534616489514506, 0.0, 0.02528009192760701, 0.09853490376328641, 0.024130996839988508, 0.0, 0.06090203964378052, 0.14507325481183567, 0.23068083883941395, 0.01982189026141913, 0.0034472852628555013, 0.0, 0.002872737719046251, 0.06808388394139615, 0.0, 0.0017236426314277506, 0.0, 0.0, 0.0]
