;profondeur_(mm);root_proportion
0;0.0;[0.0, 0.0034472852628555013, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016661878770468257, 0.0, 0.0, 0.0, 0.0]
1;10.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02642918701522551, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;20.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;30.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0034472852628555013, 0.009192760700948004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
4;40.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
5;50.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.002298190175237001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
6;60.0;[0.0, 0.0034472852628555013, 0.0, 0.0, 0.0, 0.02068371157713301, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
7;70.0;[0.0, 0.019534616489514506, 0.0, 0.017810973858086755, 0.0017236426314277506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004596380350474002, 0.0, 0.0, 0.0, 0.0, 0.0]
8;80.0;[0.012640045963803505, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
9;90.0;[0.04481470841712152, 0.0, 0.02355644929617926, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
10;100.0;[0.0, 0.0, 0.004596380350474002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
11;110.0;[0.0, 0.0034472852628555013, 0.018960068945705257, 0.0, 0.0, 0.0, 0.0, 0.013789141051422005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010916403332375754, 0.0017236426314277506, 0.0, 0.0, 0.0, 0.0, 0.0]
12;120.0;[0.0, 0.016661878770468257, 0.008043665613329504, 0.0, 0.0, 0.0, 0.014363688595231256, 0.02010916403332376, 0.0, 0.0, 0.0, 0.0, 0.002298190175237001, 0.047687446136167766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013789141051422005]
13;130.0;[0.0, 0.01292731973570813, 0.004596380350474002, 0.0, 0.0, 0.0, 0.016661878770468257, 0.0, 0.0, 0.0, 0.002298190175237001, 0.0, 0.0011490950876185005, 0.0, 0.0, 0.0, 0.0034472852628555013, 0.0, 0.018385521401896008, 0.0]
14;140.0;[0.0, 0.04912381499569089, 0.024130996839988508, 0.0, 0.0, 0.0011490950876185005, 0.004596380350474002, 0.0, 0.0, 0.004596380350474002, 0.011490950876185005, 0.005170927894283252, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
15;150.0;[0.0, 0.02987647227808101, 0.019534616489514506, 0.0, 0.0, 0.0, 0.03504740017236426, 0.02355644929617926, 0.05400746911806952, 0.0011490950876185005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
16;160.0;[0.0, 0.045820166618787704, 0.0, 0.0, 0.0, 0.0, 0.010629129560471129, 0.032174662453318015, 0.04136742315426602, 0.013789141051422005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
17;170.0;[0.05228382648664177, 0.04553289284688308, 0.002298190175237001, 0.0, 0.0, 0.0, 0.0027291008330939384, 0.0389255960930767, 0.011490950876185005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
18;180.0;[0.017236426314277506, 0.017236426314277506, 0.0034472852628555013, 0.0, 0.0011490950876185005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
19;190.0;[0.0, 0.018960068945705257, 0.0, 0.024130996839988508, 0.08675667911519679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
20;200.0;[0.037345590347601265, 0.06262568227520827, 0.11261131858661304, 0.04653835104854927, 0.011490950876185005, 0.008618213157138753, 0.08158575122091354, 0.0, 0.0, 0.02355644929617926, 0.03332375754093651, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
21;210.0;[0.02298190175237001, 0.07411663315139327, 0.11433496121804079, 0.04136742315426602, 0.08733122665900603, 0.05228382648664177, 0.06032749209997127, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
22;220.0;[0.14263142775064636, 0.0949439816144786, 0.13631140476874462, 0.08661304222924447, 0.16661878770468255, 0.05056018385521402, 0.08905486929043378, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
23;230.0;[0.05170927894283252, 0.11232404481470842, 0.10456765297328353, 0.011490950876185005, 0.032749209997127264, 0.0, 0.0068945705257110025, 0.0, 0.0, 0.0, 0.0008618213157138753, 0.03590922148807814, 0.05127836828497558, 0.003878195920712439, 0.0, 0.004596380350474002, 0.0, 0.0, 0.018385521401896008, 0.009767308244757253]
24;240.0;[0.06578569376615916, 0.013789141051422005, 0.06621660442401608, 0.02757828210284401, 0.05113473139902327, 0.0, 0.0, 0.0, 0.012640045963803505, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
25;250.0;[0.0939385234128124, 0.10054582016661878, 0.10471128985923585, 0.021258259120942258, 0.08187302499281815, 0.004021832806664752, 0.017810973858086755, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012065498419994254, 0.0]
26;260.0;[0.02427463372594082, 0.07512209135305947, 0.08675667911519679, 0.03562194771617351, 0.030738293593794888, 0.06090203964378052, 0.06607296753806377, 0.0, 0.0, 0.0011490950876185005, 0.02298190175237001, 0.0, 0.008043665613329504, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
27;270.0;[0.021832806664751507, 0.09910945130709566, 0.061476587187589776, 0.0, 0.0, 0.08273484630853203, 0.018960068945705257, 0.037345590347601265, 0.02355644929617926, 0.0034472852628555013, 0.03447285262855501, 0.009192760700948004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
28;280.0;[0.13659867854064925, 0.07009480034472852, 0.002298190175237001, 0.0, 0.058891123240448144, 0.0732548118356794, 0.02987647227808101, 0.0, 0.001292731973570813, 0.029445561620224072, 0.008330939385234128, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
29;290.0;[0.04969836253950014, 0.10557311117494973, 0.061476587187589776, 0.0, 0.010916403332375754, 0.03906923297902901, 0.08187302499281815, 0.0, 0.0, 0.04424016087331226, 0.014363688595231256, 0.0, 0.0, 0.0, 0.0, 0.0034472852628555013, 0.0, 0.0, 0.0, 0.0]
30;300.0;[0.06564205688020684, 0.15656420568802068, 0.032749209997127264, 0.017092789428325195, 0.012640045963803505, 0.0, 0.03131284113760414, 0.03447285262855501, 0.006320022981901752, 0.024130996839988508, 0.04883654122378627, 0.019534616489514506, 0.03332375754093651, 0.05573111174949727, 0.016661878770468257, 0.03504740017236426, 0.0, 0.0, 0.0, 0.0]
31;310.0;[0.08216029876472278, 0.2046825624820454, 0.09307670209709853, 0.04151106004021833, 0.0, 0.032174662453318015, 0.0, 0.008043665613329504, 0.0, 0.0, 0.0017236426314277506, 0.0034472852628555013, 0.1108876759551853, 0.05630565929330652, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
32;320.0;[0.009192760700948004, 0.03504740017236426, 0.055874748635449584, 0.08158575122091354, 0.032749209997127264, 0.010341855788566504, 0.0, 0.0, 0.0, 0.0, 0.05644929617925883, 0.08187302499281815, 0.08977305372019534, 0.07181844297615628, 0.011490950876185005, 0.0, 0.0, 0.0, 0.0, 0.0]
33;330.0;[0.037345590347601265, 0.0, 0.05070382074116633, 0.06320022981901752, 0.06952025280091928, 0.015512783682849756, 0.0, 0.01522550991094513, 0.037345590347601265, 0.058029301924734274, 0.015369146796897444, 0.0594656707842574, 0.07655846021258259, 0.09164033323757541, 0.04079287561045677, 0.0, 0.0, 0.0, 0.0, 0.0]
34;340.0;[0.0, 0.0, 0.002585463947141626, 0.0, 0.0034472852628555013, 0.02068371157713301, 0.0, 0.0008618213157138753, 0.016087331226659007, 0.06894570525711002, 0.013789141051422005, 0.026285550129273198, 0.08718758977305371, 0.050129273197357084, 0.07124389543234702, 0.02355644929617926, 0.0, 0.0, 0.0, 0.0]
35;350.0;[0.0, 0.009767308244757253, 0.04653835104854927, 0.0, 0.03921286986498133, 0.08546394714162597, 0.0, 0.043091065785693765, 0.0034472852628555013, 0.04941108876759552, 0.018385521401896008, 0.011060040218328066, 0.05285837403045102, 0.017236426314277506, 0.0, 0.015512783682849756, 0.0, 0.0, 0.0, 0.0]
36;360.0;[0.0, 0.03691467968974432, 0.07584027578282103, 0.0, 0.004596380350474002, 0.02010916403332376, 0.041941970698075266, 0.1006894570525711, 0.07354208560758403, 0.024130996839988508, 0.004165469692617064, 0.003878195920712439, 0.012640045963803505, 0.013789141051422005, 0.0, 0.002872737719046251, 0.0, 0.0, 0.0, 0.0]
37;370.0;[0.0, 0.022263717322608446, 0.0663602413099684, 0.0, 0.0, 0.002298190175237001, 0.0011490950876185005, 0.040074691180695204, 0.06492387245044527, 0.007469118069520253, 0.035765584602125824, 0.04811835679402471, 0.03504740017236426, 0.004596380350474002, 0.0, 0.0, 0.0068945705257110025, 0.0, 0.0, 0.0]
