;profondeur_(mm);root_proportion
0;0.0;[0.05515656420568802, 0.0, 0.004596380350474002, 0.007469118069520253, 0.021832806664751507, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012065498419994254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;10.0;[0.058029301924734274, 0.008043665613329504, 0.0011490950876185005, 0.006320022981901752, 0.004596380350474002, 0.014363688595231256, 0.01235277219189888, 0.0011490950876185005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;20.0;[0.008618213157138753, 0.008043665613329504, 0.023269175524274634, 0.0, 0.0, 0.0017236426314277506, 0.04452743464521689, 0.004596380350474002, 0.0, 0.0, 0.0, 0.006320022981901752, 0.0, 0.0, 0.0, 0.0, 0.021832806664751507, 0.0, 0.0, 0.0]
3;30.0;[0.02757828210284401, 0.0, 0.0008618213157138753, 0.0, 0.0, 0.0, 0.005170927894283252, 0.047687446136167766, 0.043091065785693765, 0.0, 0.0, 0.009192760700948004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008043665613329504, 0.0]
4;40.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009192760700948004, 0.0017236426314277506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005745475438092502, 0.07066934788853778, 0.010916403332375754, 0.07584027578282103, 0.04596380350474002, 0.0]
5;50.0;[0.0, 0.0, 0.0, 0.0, 0.002298190175237001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04883654122378627, 0.016661878770468257, 0.0, 0.0, 0.0017236426314277506, 0.0, 0.0, 0.0, 0.0]
6;60.0;[0.031025567365699513, 0.002298190175237001, 0.03045101982189026, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02700373455903476, 0.08560758402757829, 0.07339844872163172, 0.0, 0.0, 0.0, 0.0, 0.0017236426314277506, 0.0, 0.0]
7;70.0;[0.014363688595231256, 0.024130996839988508, 0.04079287561045677, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0008618213157138753, 0.06348750359092215, 0.013789141051422005, 0.06621660442401608, 0.010341855788566504, 0.0, 0.0, 0.0011490950876185005, 0.004596380350474002, 0.0, 0.0]
8;80.0;[0.0, 0.009192760700948004, 0.019534616489514506, 0.02642918701522551, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05515656420568802, 0.009192760700948004, 0.0, 0.0, 0.002872737719046251, 0.0, 0.0, 0.0, 0.05917839701235277, 0.02757828210284401, 0.0]
9;90.0;[0.0, 0.017236426314277506, 0.02010916403332376, 0.05515656420568802, 0.0, 0.0034472852628555013, 0.05127836828497558, 0.00847457627118644, 0.0, 0.012065498419994254, 0.0, 0.0, 0.0, 0.015512783682849756, 0.0017236426314277506, 0.0, 0.0, 0.05285837403045102, 0.0, 0.0]
10;100.0;[0.0, 0.0, 0.013214593507612756, 0.018960068945705257, 0.03045101982189026, 0.0034472852628555013, 0.0011490950876185005, 0.004596380350474002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009767308244757253, 0.020396437805228384, 0.03533467394426889, 0.0, 0.0, 0.0, 0.0]
