;profondeur_(mm);root_proportion
0;0.0;[0.004596380350474002, 0.02642918701522551, 0.016661878770468257, 0.057454754380925024, 0.004596380350474002, 0.0, 0.008618213157138753, 0.02642918701522551, 0.07066934788853778, 0.012065498419994254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;10.0;[0.0, 0.0, 0.0, 0.006320022981901752, 0.047687446136167766, 0.0011490950876185005, 0.04021832806664752, 0.04424016087331226, 0.0011490950876185005, 0.004596380350474002, 0.013789141051422005, 0.0, 0.0, 0.0, 0.009623671358804941, 0.021401896006894572, 0.0, 0.014938236139040505, 0.0, 0.0]
2;20.0;[0.0, 0.0, 0.0, 0.03289284688307958, 0.04998563631140477, 0.005745475438092502, 0.014938236139040505, 0.002298190175237001, 0.0, 0.016087331226659007, 0.013214593507612756, 0.0, 0.0, 0.0, 0.016087331226659007, 0.0037345590347601263, 0.0, 0.014220051709278942, 0.017810973858086755, 0.0]
3;30.0;[0.0, 0.0, 0.03964378052283826, 0.016518241884515943, 0.0034472852628555013, 0.0, 0.04079287561045677, 0.04079287561045677, 0.0, 0.014363688595231256, 0.0, 0.0, 0.013789141051422005, 0.06722206262568227, 0.03160011490950876, 0.019247342717609882, 0.0, 0.03748922723355358, 0.05228382648664177, 0.0]
4;40.0;[0.0, 0.0, 0.05975294455616202, 0.009192760700948004, 0.03906923297902901, 0.03906923297902901, 0.02528009192760701, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06032749209997127, 0.0, 0.002872737719046251, 0.0, 0.008043665613329504, 0.026141913243320884, 0.0]
5;50.0;[0.0, 0.002298190175237001, 0.002298190175237001, 0.0, 0.0014363688595231256, 0.051996552714737146, 0.017236426314277506, 0.018385521401896008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005745475438092502, 0.031025567365699513, 0.0, 0.0, 0.0, 0.005458201666187877, 0.0]
6;60.0;[0.0, 0.0, 0.0, 0.0, 0.050129273197357084, 0.08833668486067223, 0.006320022981901752, 0.03389830508474576, 0.0, 0.0011490950876185005, 0.0, 0.0, 0.0, 0.0, 0.057454754380925024, 0.0, 0.0, 0.002298190175237001, 0.017810973858086755, 0.002298190175237001]
7;70.0;[0.0, 0.0, 0.0, 0.0, 0.039787417408790576, 0.040074691180695204, 0.005745475438092502, 0.07871301350186728, 0.012640045963803505, 0.0, 0.0, 0.0, 0.0, 0.03447285262855501, 0.02298190175237001, 0.0, 0.0, 0.0, 0.010341855788566504, 0.014938236139040505]
8;80.0;[0.0, 0.0, 0.0, 0.0, 0.058029301924734274, 0.02757828210284401, 0.0011490950876185005, 0.09422579718471703, 0.10686584314852055, 0.0, 0.05458201666187877, 0.08747486354495834, 0.0, 0.05429474288997414, 0.03820741166331514, 0.02068371157713301, 0.0, 0.01694915254237288, 0.0, 0.0]
9;90.0;[0.004596380350474002, 0.0, 0.0021545532892846882, 0.001292731973570813, 0.06320022981901752, 0.05659293306521115, 0.0903476012640046, 0.1455041654696926, 0.02355644929617926, 0.0, 0.0011490950876185005, 0.07828210284401034, 0.0034472852628555013, 0.01177822464808963, 0.05917839701235277, 0.01177822464808963, 0.0, 0.11921861534041941, 0.024130996839988508, 0.005170927894283252]
10;100.0;[0.0, 0.008618213157138753, 0.0, 0.07828210284401034, 0.0560183855214019, 0.0389255960930767, 0.05544383797759265, 0.05429474288997414, 0.02757828210284401, 0.0, 0.0, 0.01292731973570813, 0.0, 0.001292731973570813, 0.03820741166331514, 0.021545532892846882, 0.0, 0.06592933065211146, 0.032461936225222636, 0.0]
11;110.0;[0.02815282964665326, 0.004021832806664752, 0.0011490950876185005, 0.06937661591496697, 0.051996552714737146, 0.011060040218328066, 0.12209135305946567, 0.04969836253950014, 0.014363688595231256, 0.04021832806664752, 0.002298190175237001, 0.0, 0.0, 0.0389255960930767, 0.005745475438092502, 0.0, 0.002872737719046251, 0.0880494110887676, 0.04337833955759839, 0.0]
12;120.0;[0.0, 0.0, 0.0011490950876185005, 0.06722206262568227, 0.016087331226659007, 0.012783682849755817, 0.13329503016374605, 0.06434932490663603, 0.0, 0.007469118069520253, 0.0, 0.0, 0.0017236426314277506, 0.09781671933352484, 0.0, 0.0, 0.008043665613329504, 0.12740591783970123, 0.03389830508474576, 0.0]
13;130.0;[0.0, 0.0, 0.0, 0.0, 0.033611031312841134, 0.07397299626544096, 0.09623671358804942, 0.02528009192760701, 0.05056018385521402, 0.016661878770468257, 0.0, 0.0, 0.0, 0.00675093363975869, 0.013214593507612756, 0.008330939385234128, 0.06722206262568227, 0.16906061476587186, 0.007469118069520253, 0.0]
14;140.0;[0.02571100258546395, 0.027721918988796324, 0.0017236426314277506, 0.0, 0.0847457627118644, 0.013214593507612756, 0.0857512209135306, 0.012209135305946568, 0.03906923297902901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005745475438092502, 0.04969836253950014, 0.06937661591496697, 0.14133869577707556, 0.0, 0.002872737719046251]
15;150.0;[0.0, 0.0, 0.0, 0.0, 0.12640045963803503, 0.005170927894283252, 0.12137316862970411, 0.06305659293306522, 0.02010916403332376, 0.0, 0.006320022981901752, 0.0, 0.07239299051996553, 0.06952025280091928, 0.031025567365699513, 0.02930192473427176, 0.09092214880781385, 0.021832806664751507, 0.014938236139040505, 0.017236426314277506]
16;160.0;[0.0, 0.013789141051422005, 0.04668198793450158, 0.00847457627118644, 0.16317150244182707, 0.10083309393852341, 0.08934214306233841, 0.019534616489514506, 0.06248204538925596, 0.035765584602125824, 0.002298190175237001, 0.004596380350474002, 0.12194771617351335, 0.1131858661304223, 0.0, 0.025136455041654696, 0.06664751508187303, 0.09623671358804942, 0.04854926745188164, 0.0]
17;170.0;[0.02298190175237001, 0.0, 0.0, 0.10542947428899742, 0.02585463947141626, 0.07038207411663315, 0.09824762999138179, 0.12094225797184717, 0.05573111174949727, 0.037345590347601265, 0.016661878770468257, 0.0, 0.10729675380637747, 0.0, 0.01795461074403907, 0.1246768170066073, 0.06578569376615916, 0.018385521401896008, 0.0, 0.0]
18;180.0;[0.010916403332375754, 0.004165469692617064, 0.0, 0.11261131858661304, 0.0, 0.10672220626256823, 0.08330939385234128, 0.09939672507900028, 0.0, 0.0, 0.012640045963803505, 0.025567365699511634, 0.0880494110887676, 0.0021545532892846882, 0.041941970698075266, 0.07698937087043953, 0.0778511921861534, 0.0, 0.0, 0.0]
19;190.0;[0.03619649525998277, 0.044671071531169206, 0.0, 0.11404768744613616, 0.0, 0.09523125538638322, 0.07354208560758403, 0.01177822464808963, 0.04021832806664752, 0.0017236426314277506, 0.04883654122378627, 0.07842573972996265, 0.010916403332375754, 0.032174662453318015, 0.07469118069520253, 0.07354208560758403, 0.02068371157713301, 0.019534616489514506, 0.0, 0.0]
20;200.0;[0.0053145647802355644, 0.013645504165469693, 0.0, 0.22292444699798908, 0.13300775639184143, 0.0640620511347314, 0.1212295317437518, 0.07239299051996553, 0.021258259120942258, 0.011490950876185005, 0.05113473139902327, 0.06535478310830221, 0.032749209997127264, 0.03447285262855501, 0.03389830508474576, 0.059896581442114336, 0.031025567365699513, 0.017236426314277506, 0.0663602413099684, 0.0]
