;profondeur_(mm);root_proportion
0;0.0;[0.04869290433783396, 0.034616489514507326, 0.002298190175237001, 0.007469118069520253, 0.06607296753806377, 0.0640620511347314, 0.0014363688595231256, 0.0017236426314277506, 0.0, 0.0, 0.011490950876185005, 0.07526572823901177, 0.0034472852628555013, 0.06952025280091928, 0.0, 0.0, 0.0, 0.0, 0.06578569376615916, 0.018672795173800633]
1;10.0;[0.0, 0.06320022981901752, 0.016087331226659007, 0.036771042803792016, 0.09594943981614479, 0.07584027578282103, 0.009192760700948004, 0.0, 0.006320022981901752, 0.0, 0.0, 0.011490950876185005, 0.018385521401896008, 0.04596380350474002, 0.02470554438379776, 0.03160011490950876, 0.07756391841424878, 0.11232404481470842, 0.10356219477161735, 0.016230968112611318]
2;20.0;[0.0, 0.02355644929617926, 0.02815282964665326, 0.0, 0.04208560758402758, 0.05056018385521402, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012065498419994254, 0.08402757828210285, 0.06032749209997127, 0.02642918701522551, 0.013789141051422005, 0.10686584314852055, 0.1775351910370583, 0.11376041367423154, 0.024130996839988508]
3;30.0;[0.004596380350474002, 0.02642918701522551, 0.0, 0.0, 0.0297328353921287, 0.0, 0.037920137891410514, 0.0034472852628555013, 0.0, 0.0, 0.013214593507612756, 0.07526572823901177, 0.08201666187877046, 0.08216029876472278, 0.03289284688307958, 0.12740591783970123, 0.10686584314852055, 0.02470554438379776, 0.06894570525711002, 0.006320022981901752]
4;40.0;[0.1189313415685148, 0.09939672507900028, 0.0, 0.0, 0.004596380350474002, 0.0, 0.04136742315426602, 0.0, 0.0, 0.002298190175237001, 0.05917839701235277, 0.0034472852628555013, 0.02642918701522551, 0.002298190175237001, 0.11433496121804079, 0.1131858661304223, 0.2700373455903476, 0.23154266015512784, 0.08445848893995977, 0.008043665613329504]
5;50.0;[0.0005745475438092502, 0.016087331226659007, 0.0, 0.0, 0.0, 0.0, 0.00043091065785693766, 0.02082734846308532, 0.02930192473427176, 0.0, 0.0, 0.0, 0.0, 0.09250215455328928, 0.02642918701522551, 0.07526572823901177, 0.12596954898017812, 0.1897443263430049, 0.17236426314277506, 0.0]
6;60.0;[0.03964378052283826, 0.10801493823613904, 0.007469118069520253, 0.0, 0.0, 0.0, 0.010341855788566504, 0.12295317437517955, 0.0377765010054582, 0.007469118069520253, 0.004021832806664752, 0.0, 0.1041367423154266, 0.05788566503878196, 0.032174662453318015, 0.0034472852628555013, 0.1315713875323183, 0.17581154840563057, 0.28569376615914965, 0.03131284113760414]
7;70.0;[0.05573111174949727, 0.10571674806090205, 0.014938236139040505, 0.004596380350474002, 0.0, 0.0, 0.05630565929330652, 0.05400746911806952, 0.06334386670496983, 0.07009480034472852, 0.047687446136167766, 0.0, 0.02068371157713301, 0.04941108876759552, 0.026716460787130136, 0.07957483481758115, 0.14018960068945704, 0.08187302499281815, 0.20554438379775927, 0.0629129560471129]
8;80.0;[0.0, 0.036771042803792016, 0.02298190175237001, 0.0034472852628555013, 0.0, 0.0, 0.0, 0.1419132433208848, 0.07354208560758403, 0.0, 0.0, 0.0, 0.004596380350474002, 0.11433496121804079, 0.03030738293593795, 0.14478598103993107, 0.08848032174662453, 0.014938236139040505, 0.013214593507612756, 0.047687446136167766]
9;90.0;[0.004596380350474002, 0.011490950876185005, 0.02642918701522551, 0.0017236426314277506, 0.0, 0.02700373455903476, 0.05228382648664177, 0.019534616489514506, 0.0, 0.0, 0.00043091065785693766, 0.03691467968974432, 0.0, 0.006320022981901752, 0.1064349324906636, 0.017236426314277506, 0.006032749209997127, 0.021832806664751507, 0.012065498419994254, 0.0068945705257110025]
10;100.0;[0.0, 0.02470554438379776, 0.026860097673082447, 0.015081873024992818, 0.0, 0.04883654122378627, 0.010341855788566504, 0.002872737719046251, 0.0, 0.0, 0.0, 0.006320022981901752, 0.027865555874748635, 0.03878195920712439, 0.03964378052283826, 0.0, 0.024418270611893136, 0.018385521401896008, 0.010916403332375754, 0.002298190175237001]
11;110.0;[0.009192760700948004, 0.0, 0.006320022981901752, 0.0, 0.0, 0.0, 0.032174662453318015, 0.0, 0.0, 0.0068945705257110025, 0.07986210858948578, 0.04424016087331226, 0.0950876185004309, 0.11404768744613616, 0.004596380350474002, 0.0, 0.0, 0.0, 0.0, 0.0]
12;120.0;[0.007612754955472565, 0.0, 0.002872737719046251, 0.0, 0.0, 0.0, 0.0, 0.04653835104854927, 0.017236426314277506, 0.0, 0.07469118069520253, 0.0, 0.03906923297902901, 0.03648376903188739, 0.04452743464521689, 0.0, 0.0, 0.0, 0.0, 0.0]
13;130.0;[0.029445561620224072, 0.04395288710140764, 0.029589198506176386, 0.015512783682849756, 0.0, 0.0, 0.010341855788566504, 0.02585463947141626, 0.026716460787130136, 0.0, 0.007469118069520253, 0.0, 0.0, 0.0, 0.0, 0.009192760700948004, 0.0, 0.0, 0.07871301350186728, 0.0017236426314277506]
14;140.0;[0.04567652973283539, 0.0034472852628555013, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007181844297615628, 0.03160011490950876, 0.002298190175237001, 0.0, 0.0, 0.009192760700948004, 0.0, 0.0, 0.04941108876759552, 0.0, 0.04711289859235852, 0.02642918701522551]
15;150.0;[0.042516518241884516, 0.0, 0.036771042803792016, 0.014363688595231256, 0.0, 0.0, 0.0, 0.016661878770468257, 0.0, 0.0, 0.004596380350474002, 0.012065498419994254, 0.0017236426314277506, 0.053720195346164894, 0.0014363688595231256, 0.0, 0.0, 0.04395288710140764, 0.08761850043091066, 0.02298190175237001]
16;160.0;[0.05343292157426027, 0.0, 0.02470554438379776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006320022981901752, 0.0, 0.07454754380925022, 0.017810973858086755, 0.0034472852628555013, 0.02815282964665326, 0.09537489227233553, 0.0, 0.0]
17;170.0;[0.07698937087043953, 0.024130996839988508, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009192760700948004, 0.017810973858086755, 0.0, 0.0, 0.02298190175237001, 0.037920137891410514, 0.07052571100258546, 0.021258259120942258, 0.09480034472852629, 0.04869290433783396, 0.07081298477449009, 0.08503303648376903, 0.015512783682849756]
18;180.0;[0.1258259120942258, 0.018385521401896008, 0.0, 0.0, 0.0, 0.0024418270611893133, 0.016661878770468257, 0.004596380350474002, 0.04538925596093077, 0.0, 0.0, 0.012065498419994254, 0.03562194771617351, 0.06693478885377765, 0.02240735420856076, 0.0, 0.0008618213157138753, 0.032461936225222636, 0.03447285262855501, 0.0]
19;190.0;[0.05860384946854352, 0.0, 0.0, 0.0, 0.0, 0.00732548118356794, 0.0, 0.013789141051422005, 0.0, 0.0, 0.02757828210284401, 0.0, 0.0068945705257110025, 0.07928756104567652, 0.009192760700948004, 0.0, 0.0640620511347314, 0.0594656707842574, 0.02700373455903476, 0.008043665613329504]
20;200.0;[0.0011490950876185005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07124389543234702, 0.10744039069232979, 0.021832806664751507, 0.12640045963803503, 0.062051134731399026, 0.05113473139902327, 0.03289284688307958, 0.0788566503878196, 0.11146222349899454, 0.0]
21;210.0;[0.0, 0.01120367710428038, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029014650962367137, 0.08704395288710141, 0.07871301350186728, 0.012065498419994254, 0.06434932490663603, 0.05443837977592646, 0.0891985061763861, 0.013789141051422005, 0.07181844297615628, 0.10657856937661592, 0.0]
22;220.0;[0.0, 0.036771042803792016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03389830508474576, 0.09422579718471703, 0.03562194771617351, 0.05113473139902327, 0.09767308244757254, 0.06248204538925596, 0.05874748635449584, 0.017236426314277506, 0.05458201666187877, 0.16101694915254236, 0.014794599253088193]
23;230.0;[0.05400746911806952, 0.04625107727664464, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04021832806664752, 0.0, 0.0, 0.021832806664751507, 0.04883654122378627, 0.05113473139902327, 0.017236426314277506, 0.0, 0.05860384946854352, 0.13329503016374605, 0.02528009192760701]
24;240.0;[0.0011490950876185005, 0.005745475438092502, 0.031025567365699513, 0.0, 0.0, 0.0, 0.025567365699511634, 0.0005745475438092502, 0.0, 0.04596380350474002, 0.032174662453318015, 0.03906923297902901, 0.09867854064923873, 0.01910370583165757, 0.010916403332375754, 0.028727377190462512, 0.0, 0.010916403332375754, 0.07684573398448721, 0.053145647802355644]
25;250.0;[0.0, 0.011490950876185005, 0.008043665613329504, 0.0, 0.0, 0.0, 0.03820741166331514, 0.0034472852628555013, 0.02010916403332376, 0.008043665613329504, 0.10744039069232979, 0.10629129560471129, 0.019534616489514506, 0.0, 0.03619649525998277, 0.0, 0.03346739442688883, 0.0366274059178397, 0.04050560183855214, 0.04783108302212008]
26;260.0;[0.09077851192186154, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021258259120942258, 0.13343866704969837, 0.04711289859235852, 0.0, 0.018960068945705257, 0.0, 0.00502729100833094, 0.0, 0.036340132145935074, 0.08086756679115197, 0.0008618213157138753]
27;270.0;[0.16891697787991955, 0.042516518241884516, 0.008043665613329504, 0.0034472852628555013, 0.0, 0.0, 0.0, 0.0, 0.015512783682849756, 0.05113473139902327, 0.0389255960930767, 0.0, 0.03562194771617351, 0.0, 0.0, 0.050129273197357084, 0.0, 0.04869290433783396, 0.13257684573398448, 0.0]
28;280.0;[0.0, 0.05285837403045102, 0.05630565929330652, 0.016087331226659007, 0.009192760700948004, 0.0, 0.02470554438379776, 0.04854926745188164, 0.004596380350474002, 0.0, 0.03418557885665039, 0.00847457627118644, 0.05400746911806952, 0.0, 0.0, 0.04424016087331226, 0.05573111174949727, 0.15196782533754669, 0.09867854064923873, 0.0]
