;profondeur_(mm);root_proportion
0;0.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018385521401896008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011490950876185005, 0.0011490950876185005, 0.0, 0.0, 0.0]
1;10.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011490950876185005, 0.031025567365699513, 0.04653835104854927, 0.018385521401896008, 0.02355644929617926, 0.0, 0.004021832806664752, 0.02010916403332376, 0.0, 0.0, 0.0]
2;20.0;[0.0, 0.0011490950876185005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03906923297902901, 0.2740591783970123, 0.08603849468543522, 0.010341855788566504, 0.0, 0.02298190175237001, 0.07756391841424878, 0.004596380350474002, 0.0, 0.0, 0.0]
3;30.0;[0.0, 0.0034472852628555013, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016374604998563632, 0.015369146796897444, 0.06492387245044527, 0.0, 0.0, 0.0, 0.0034472852628555013, 0.02355644929617926, 0.0, 0.0, 0.0]
4;40.0;[0.0, 0.009192760700948004, 0.0, 0.0017236426314277506, 0.0, 0.0, 0.0024418270611893133, 0.0389255960930767, 0.015512783682849756, 0.0, 0.0, 0.08144211433496122, 0.002872737719046251, 0.0, 0.02930192473427176, 0.005170927894283252, 0.0, 0.0, 0.03045101982189026, 0.010916403332375754]
5;50.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012640045963803505, 0.005745475438092502, 0.0, 0.0053145647802355644, 0.016374604998563632, 0.0, 0.02355644929617926, 0.02240735420856076, 0.0, 0.0, 0.0, 0.0]
6;60.0;[0.0, 0.09767308244757254, 0.004596380350474002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02528009192760701, 0.0, 0.02470554438379776, 0.017236426314277506, 0.0, 0.0, 0.0, 0.0]
7;70.0;[0.0, 0.07986210858948578, 0.013789141051422005, 0.0, 0.0, 0.0, 0.012065498419994254, 0.0, 0.0, 0.0, 0.0, 0.007469118069520253, 0.01292731973570813, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
8;80.0;[0.012640045963803505, 0.03160011490950876, 0.1920425165182419, 0.018241884515943694, 0.0, 0.0, 0.011490950876185005, 0.02068371157713301, 0.0, 0.0017236426314277506, 0.0, 0.004596380350474002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
9;90.0;[0.03231829933927032, 0.12625682275208275, 0.08402757828210285, 0.025423728813559324, 0.0, 0.015512783682849756, 0.0034472852628555013, 0.038494685435219764, 0.006320022981901752, 0.004596380350474002, 0.03332375754093651, 0.0, 0.0, 0.0, 0.0, 0.02585463947141626, 0.0, 0.0, 0.0, 0.0]
10;100.0;[0.13702958919850616, 0.2301062912956047, 0.12525136455041655, 0.02212008043665613, 0.06032749209997127, 0.016087331226659007, 0.0, 0.009767308244757253, 0.02298190175237001, 0.0, 0.032749209997127264, 0.00502729100833094, 0.006320022981901752, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
11;110.0;[0.04869290433783396, 0.05759839126687733, 0.04165469692617064, 0.06980752657282391, 0.015512783682849756, 0.020396437805228384, 0.033611031312841134, 0.04711289859235852, 0.009192760700948004, 0.0, 0.0068945705257110025, 0.025423728813559324, 0.02930192473427176, 0.019534616489514506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
12;120.0;[0.0, 0.041941970698075266, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0017236426314277506, 0.0, 0.0, 0.0, 0.007469118069520253, 0.0011490950876185005, 0.0, 0.0, 0.0, 0.0, 0.013789141051422005, 0.02528009192760701]
13;130.0;[0.005745475438092502, 0.03878195920712439, 0.0, 0.004596380350474002, 0.004596380350474002, 0.01177822464808963, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12266590060327492, 0.05860384946854352, 0.03964378052283826, 0.02815282964665326, 0.015512783682849756, 0.0, 0.017236426314277506, 0.1258259120942258, 0.02585463947141626]
14;140.0;[0.0, 0.018098247629991383, 0.0, 0.007469118069520253, 0.004596380350474002, 0.0037345590347601263, 0.0, 0.0, 0.0, 0.0, 0.02528009192760701, 0.07153116920425165, 0.007469118069520253, 0.015512783682849756, 0.03964378052283826, 0.03605285837403045, 0.0, 0.10830221200804367, 0.08417121516805516, 0.0]
15;150.0;[0.0, 0.008618213157138753, 0.02757828210284401, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05228382648664177, 0.03231829933927032, 0.0005745475438092502, 0.11921861534041941, 0.08934214306233841, 0.0]
16;160.0;[0.0, 0.006463659867854065, 0.0, 0.0, 0.0017236426314277506, 0.015512783682849756, 0.031025567365699513, 0.009192760700948004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.055874748635449584, 0.04136742315426602, 0.017810973858086755, 0.04208560758402758, 0.0011490950876185005, 0.055012927319735706, 0.0]
17;170.0;[0.0, 0.0021545532892846882, 0.0, 0.009192760700948004, 0.0, 0.0068945705257110025, 0.06549841999425453, 0.08503303648376903, 0.004596380350474002, 0.0, 0.0, 0.0, 0.002298190175237001, 0.01565642056880207, 0.019534616489514506, 0.08101120367710428, 0.029158287848319447, 0.024130996839988508, 0.03231829933927032, 0.0]
18;180.0;[0.018385521401896008, 0.006320022981901752, 0.004596380350474002, 0.0, 0.0, 0.0, 0.032749209997127264, 0.009767308244757253, 0.0, 0.0, 0.0, 0.0, 0.02700373455903476, 0.07239299051996553, 0.17552427463372594, 0.0, 0.04208560758402758, 0.10744039069232979, 0.008043665613329504, 0.0]
19;190.0;[0.02815282964665326, 0.0, 0.021832806664751507, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010916403332375754, 0.0, 0.0, 0.004596380350474002, 0.04079287561045677, 0.06262568227520827, 0.10054582016661878, 0.0017236426314277506, 0.0034472852628555013, 0.06707842573972997, 0.02068371157713301, 0.0]
20;200.0;[0.0, 0.009192760700948004, 0.0, 0.04136742315426602, 0.0, 0.0, 0.0, 0.0, 0.015512783682849756, 0.0, 0.0, 0.0, 0.0, 0.021545532892846882, 0.1258259120942258, 0.02815282964665326, 0.0, 0.006320022981901752, 0.0, 0.0]
21;210.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0005745475438092502, 0.018385521401896008, 0.0, 0.047687446136167766, 0.004596380350474002, 0.007469118069520253, 0.0, 0.10571674806090205, 0.06233840850330365, 0.043665613329503014, 0.0, 0.0, 0.0, 0.0]
22;220.0;[0.0, 0.015512783682849756, 0.0, 0.0, 0.0, 0.0, 0.0005745475438092502, 0.004596380350474002, 0.0, 0.03562194771617351, 0.009192760700948004, 0.0, 0.0, 0.09106578569376617, 0.047974719908072394, 0.04926745188164321, 0.0, 0.043665613329503014, 0.06664751508187303, 0.0]
23;230.0;[0.006320022981901752, 0.002298190175237001, 0.05400746911806952, 0.04941108876759552, 0.0, 0.0, 0.0, 0.0, 0.012640045963803505, 0.018960068945705257, 0.0, 0.0, 0.047687446136167766, 0.09135305946567078, 0.037345590347601265, 0.05242746337259408, 0.017236426314277506, 0.023843723068083883, 0.07153116920425165, 0.0]
24;240.0;[0.0017236426314277506, 0.0017236426314277506, 0.032174662453318015, 0.0, 0.021258259120942258, 0.0, 0.0, 0.0, 0.018385521401896008, 0.004596380350474002, 0.04424016087331226, 0.0, 0.09480034472852629, 0.16862970410801495, 0.004883654122378627, 0.04941108876759552, 0.15728239011778225, 0.0297328353921287, 0.05860384946854352, 0.0]
25;250.0;[0.0, 0.028440103418557884, 0.017810973858086755, 0.0, 0.03447285262855501, 0.02298190175237001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04021832806664752, 0.17078425739729963, 0.06650387819592071, 0.042516518241884516, 0.013789141051422005, 0.020970985349037633, 0.02010916403332376, 0.09537489227233553, 0.018960068945705257]
26;260.0;[0.013789141051422005, 0.002585463947141626, 0.016087331226659007, 0.0, 0.0, 0.02528009192760701, 0.012065498419994254, 0.004596380350474002, 0.015512783682849756, 0.0, 0.0, 0.02700373455903476, 0.19735708129847745, 0.0, 0.0, 0.016661878770468257, 0.02700373455903476, 0.014363688595231256, 0.006320022981901752, 0.0]
27;270.0;[0.0, 0.0, 0.0, 0.0017236426314277506, 0.0, 0.0, 0.0320310255673657, 0.03174375179546107, 0.0, 0.0, 0.0, 0.10629129560471129, 0.06980752657282391, 0.0, 0.0, 0.04596380350474002, 0.0, 0.03389830508474576, 0.0, 0.0]
28;280.0;[0.05056018385521402, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010916403332375754, 0.0, 0.02068371157713301, 0.0, 0.0011490950876185005, 0.1350186727951738, 0.11146222349899454, 0.010341855788566504, 0.05515656420568802, 0.07598391266877334, 0.05644929617925883, 0.12338408503303648, 0.021258259120942258, 0.0]
29;290.0;[0.0, 0.0, 0.015512783682849756, 0.013789141051422005, 0.0, 0.0, 0.06952025280091928, 0.07354208560758403, 0.005745475438092502, 0.04136742315426602, 0.004596380350474002, 0.021258259120942258, 0.0, 0.04108014938236139, 0.08876759551852915, 0.11160586038494685, 0.0011490950876185005, 0.048261993679977015, 0.03562194771617351, 0.0]
30;300.0;[0.0, 0.002010916403332376, 0.01407641482332663, 0.02010916403332376, 0.042516518241884516, 0.09738580867566791, 0.04912381499569089, 0.016087331226659007, 0.0, 0.0, 0.03160011490950876, 0.014363688595231256, 0.02212008043665613, 0.07684573398448721, 0.0, 0.13760413674231542, 0.0, 0.0017236426314277506, 0.05860384946854352, 0.0]
31;310.0;[0.0, 0.0, 0.0, 0.0, 0.05170927894283252, 0.06320022981901752, 0.0, 0.0, 0.004596380350474002, 0.0, 0.002298190175237001, 0.11548405630565929, 0.019247342717609882, 0.1156276931916116, 0.048261993679977015, 0.1591496696351623, 0.006320022981901752, 0.11835679402470554, 0.06434932490663603, 0.02700373455903476]
