;profondeur_(mm);root_proportion
0;0.0;[0.07641482332663029, 0.04021832806664752, 0.05630565929330652, 0.017810973858086755, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03418557885665039, 0.0767020970985349, 0.02585463947141626, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008043665613329504, 0.0]
1;10.0;[0.0, 0.0, 0.01407641482332663, 0.0, 0.0, 0.004596380350474002, 0.0, 0.0, 0.0, 0.04395288710140764, 0.03447285262855501, 0.0, 0.016661878770468257, 0.005745475438092502, 0.014938236139040505, 0.0, 0.02068371157713301, 0.1200804366561333, 0.15713875323182994, 0.007469118069520253]
2;20.0;[0.1246768170066073, 0.02010916403332376, 0.14492961792588338, 0.03346739442688883, 0.0, 0.0, 0.0, 0.0, 0.022694627980465384, 0.04452743464521689, 0.004596380350474002, 0.017810973858086755, 0.1315713875323183, 0.07181844297615628, 0.11332950301637461, 0.05616202240735421, 0.10341855788566504, 0.018385521401896008, 0.12726228095374892, 0.013789141051422005]
3;30.0;[0.07124389543234702, 0.0, 0.0, 0.05056018385521402, 0.0, 0.0, 0.0, 0.0, 0.016518241884515943, 0.00502729100833094, 0.016087331226659007, 0.15800057454754382, 0.02470554438379776, 0.0732548118356794, 0.045820166618787704, 0.05328928468830796, 0.02815282964665326, 0.07756391841424878, 0.07368572249353635, 0.023987359954036197]
4;40.0;[0.14708417121516806, 0.013789141051422005, 0.0, 0.018385521401896008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02757828210284401, 0.09077851192186154, 0.03447285262855501, 0.0, 0.057454754380925024, 0.07756391841424878, 0.06377477736282677, 0.0, 0.15239873599540363, 0.026572823901177822, 0.014220051709278942]
5;50.0;[0.024130996839988508, 0.0, 0.0, 0.009192760700948004, 0.0, 0.0, 0.0, 0.0, 0.02010916403332376, 0.07411663315139327, 0.0017236426314277506, 0.02528009192760701, 0.0, 0.0, 0.037632864119505886, 0.03590922148807814, 0.03619649525998277, 0.09752944556162023, 0.11031312841137604, 0.05285837403045102]
6;60.0;[0.1246768170066073, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.032174662453318015, 0.0, 0.018385521401896008, 0.013789141051422005, 0.0, 0.07354208560758403, 0.06952025280091928, 0.0, 0.038494685435219764, 0.07124389543234702, 0.026716460787130136, 0.0008618213157138753]
7;70.0;[0.0, 0.0, 0.0, 0.0, 0.009192760700948004, 0.0, 0.0, 0.0, 0.0, 0.010341855788566504, 0.016087331226659007, 0.0, 0.032749209997127264, 0.07641482332663029, 0.057454754380925024, 0.07066934788853778, 0.02068371157713301, 0.02010916403332376, 0.04165469692617064, 0.01465096236713588]
8;80.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06937661591496697, 0.13803504740017236, 0.038494685435219764, 0.017236426314277506, 0.04021832806664752, 0.08560758402757829, 0.0011490950876185005, 0.12984774490089054, 0.0034472852628555013, 0.0, 0.024130996839988508, 0.015512783682849756]
9;90.0;[0.0, 0.0, 0.0, 0.06837115771330078, 0.016661878770468257, 0.0, 0.0, 0.0, 0.0, 0.009192760700948004, 0.08905486929043378, 0.02815282964665326, 0.08158575122091354, 0.1373168629704108, 0.09709853490376329, 0.08388394139615053, 0.11835679402470554, 0.009192760700948004, 0.0, 0.0]
10;100.0;[0.0, 0.0, 0.0, 0.021401896006894572, 0.06032749209997127, 0.0, 0.0, 0.0, 0.02298190175237001, 0.005745475438092502, 0.02068371157713301, 0.024130996839988508, 0.051565642056880204, 0.027721918988796324, 0.04424016087331226, 0.0034472852628555013, 0.04941108876759552, 0.02642918701522551, 0.00502729100833094, 0.0]
11;110.0;[0.0, 0.0, 0.0, 0.028583740304510198, 0.0, 0.0, 0.0, 0.0, 0.016087331226659007, 0.08503303648376903, 0.037920137891410514, 0.0, 0.0, 0.05860384946854352, 0.011490950876185005, 0.012065498419994254, 0.04021832806664752, 0.09192760700948004, 0.015081873024992818, 0.0]
12;120.0;[0.0, 0.017667336972134445, 0.003303648376903189, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009192760700948004, 0.0, 0.0, 0.0, 0.03619649525998277, 0.002298190175237001, 0.07469118069520253, 0.030594656707842574, 0.06937661591496697, 0.0, 0.0]
13;130.0;[0.0, 0.012783682849755817, 0.01795461074403907, 0.0, 0.004596380350474002, 0.0, 0.0, 0.0, 0.0, 0.0008618213157138753, 0.030163746049985635, 0.0, 0.0, 0.015512783682849756, 0.09968399885090491, 0.023269175524274634, 0.021258259120942258, 0.005745475438092502, 0.05975294455616202, 0.0]
14;140.0;[0.0, 0.0, 0.02987647227808101, 0.015943694340706693, 0.0, 0.0, 0.0, 0.0, 0.0021545532892846882, 0.06794024705544384, 0.03332375754093651, 0.05113473139902327, 0.07871301350186728, 0.14823326630278655, 0.012065498419994254, 0.008761850043091065, 0.00043091065785693766, 0.07698937087043953, 0.05573111174949727, 0.0]
15;150.0;[0.0, 0.0, 0.0, 0.03174375179546107, 0.0, 0.0, 0.0, 0.0, 0.031025567365699513, 0.05113473139902327, 0.0, 0.05056018385521402, 0.06320022981901752, 0.07469118069520253, 0.10356219477161735, 0.07497845446710716, 0.010485492674518817, 0.04424016087331226, 0.02585463947141626, 0.0]
16;160.0;[0.0, 0.0, 0.0, 0.018960068945705257, 0.0, 0.0, 0.0, 0.0, 0.017236426314277506, 0.02240735420856076, 0.05975294455616202, 0.06492387245044527, 0.04883654122378627, 0.012640045963803505, 0.0, 0.07727664464234416, 0.008043665613329504, 0.02987647227808101, 0.03906923297902901, 0.001292731973570813]
17;170.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009192760700948004, 0.041941970698075266, 0.062051134731399026, 0.0, 0.0, 0.0, 0.07813846595805803, 0.22665900603274922, 0.0686584314852054, 0.04941108876759552, 0.0914966963516231, 0.0]
18;180.0;[0.008043665613329504, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0469692617064062, 0.15239873599540363, 0.02757828210284401, 0.0011490950876185005, 0.054151106004021836, 0.009623671358804941, 0.062051134731399026, 0.12295317437517955, 0.12668773340993966, 0.007469118069520253, 0.11692042516518242, 0.0]
19;190.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009192760700948004, 0.06320022981901752, 0.005170927894283252, 0.06908934214306234, 0.13544958345303074, 0.0696638896868716, 0.015369146796897444, 0.0, 0.05917839701235277, 0.047687446136167766, 0.08733122665900603, 0.17868428612467682, 0.0017236426314277506]
20;200.0;[0.0, 0.0, 0.0, 0.0, 0.008043665613329504, 0.0, 0.0, 0.0068945705257110025, 0.06032749209997127, 0.05544383797759265, 0.046825624820453896, 0.1235277219189888, 0.06607296753806377, 0.07066934788853778, 0.03504740017236426, 0.009767308244757253, 0.08790577420281528, 0.0606147658718759, 0.05228382648664177, 0.08718758977305371]
21;210.0;[0.0, 0.0, 0.0, 0.0, 0.02240735420856076, 0.0, 0.0, 0.0011490950876185005, 0.02700373455903476, 0.007756391841424878, 0.06578569376615916, 0.10801493823613904, 0.02642918701522551, 0.12841137604136743, 0.08704395288710141, 0.05084745762711865, 0.08187302499281815, 0.05860384946854352, 0.03562194771617351, 0.06363114047687446]
22;220.0;[0.006320022981901752, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006320022981901752, 0.017810973858086755, 0.02470554438379776, 0.07009480034472852, 0.1156276931916116, 0.07742028152829647, 0.149813272048262, 0.10542947428899742, 0.08445848893995977, 0.06937661591496697, 0.05659293306521115, 0.1256822752082735, 0.039787417408790576]
