;profondeur_(mm);root_proportion
0;0.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.037632864119505886, 0.016374604998563632, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;10.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011490950876185005, 0.0, 0.0017236426314277506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;20.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012065498419994254, 0.0, 0.03389830508474576, 0.02585463947141626, 0.008618213157138753, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;30.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043665613329503014, 0.013214593507612756, 0.0, 0.009767308244757253, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
4;40.0;[0.0, 0.0, 0.0, 0.0, 0.010916403332375754, 0.0, 0.0, 0.0, 0.0034472852628555013, 0.0, 0.0, 0.008043665613329504, 0.022694627980465384, 0.14564780235564492, 0.04395288710140764, 0.001292731973570813, 0.0034472852628555013, 0.008618213157138753, 0.018385521401896008, 0.0]
5;50.0;[0.0, 0.0, 0.014938236139040505, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010341855788566504, 0.0017236426314277506, 0.0, 0.04883654122378627, 0.08646940534329216, 0.03878195920712439, 0.0007181844297615628, 0.014363688595231256, 0.037920137891410514, 0.0, 0.0, 0.0]
6;60.0;[0.009192760700948004, 0.0011490950876185005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02571100258546395, 0.09997127262280954, 0.0, 0.013789141051422005, 0.0, 0.0, 0.011490950876185005, 0.05975294455616202, 0.02298190175237001, 0.0]
7;70.0;[0.02355644929617926, 0.018385521401896008, 0.0, 0.0, 0.0, 0.006320022981901752, 0.0, 0.0, 0.0, 0.004596380350474002, 0.04151106004021833, 0.0, 0.031025567365699513, 0.005745475438092502, 0.0, 0.0, 0.0, 0.0034472852628555013, 0.0, 0.0]
8;80.0;[0.07023843723068084, 0.031025567365699513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04136742315426602, 0.019534616489514506, 0.04538925596093077, 0.07813846595805803, 0.05056018385521402, 0.032174662453318015, 0.0, 0.02642918701522551, 0.014938236139040505, 0.0, 0.0]
9;90.0;[0.06391841424877909, 0.05688020683711577, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0034472852628555013, 0.032749209997127264, 0.013645504165469693, 0.009910945130709566, 0.02068371157713301, 0.010341855788566504, 0.009192760700948004, 0.0, 0.0, 0.0, 0.06794024705544384, 0.010772766446423441]
10;100.0;[0.0560183855214019, 0.002298190175237001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0034472852628555013, 0.07124389543234702, 0.047687446136167766, 0.04021832806664752, 0.03562194771617351, 0.040361964952599826, 0.016661878770468257, 0.0, 0.06377477736282677, 0.08905486929043378, 0.15800057454754382, 0.05458201666187877]
11;110.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0068945705257110025, 0.06779661016949153, 0.0, 0.0, 0.003878195920712439, 0.0, 0.03045101982189026, 0.009192760700948004, 0.004021832806664752, 0.0034472852628555013, 0.0]
12;120.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05975294455616202, 0.0, 0.0, 0.0, 0.03447285262855501, 0.002872737719046251, 0.0034472852628555013, 0.0017236426314277506, 0.038494685435219764, 0.03906923297902901, 0.016661878770468257]
13;130.0;[0.00675093363975869, 0.010485492674518817, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0017236426314277506, 0.0, 0.0, 0.0, 0.0, 0.013789141051422005, 0.0, 0.0, 0.03820741166331514, 0.05170927894283252, 0.04998563631140477, 0.008618213157138753]
14;140.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0034472852628555013, 0.004596380350474002, 0.03447285262855501, 0.0, 0.0011490950876185005, 0.0, 0.04567652973283539, 0.018385521401896008, 0.04941108876759552, 0.0]
15;150.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010341855788566504, 0.0, 0.0, 0.0, 0.03160011490950876, 0.05917839701235277, 0.03447285262855501, 0.006320022981901752, 0.0, 0.031025567365699513]
16;160.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013789141051422005, 0.03504740017236426, 0.0034472852628555013, 0.02298190175237001, 0.1064349324906636, 0.08438667049698363]
17;170.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009192760700948004, 0.007469118069520253, 0.04998563631140477, 0.05228382648664177, 0.009192760700948004, 0.0, 0.0, 0.031025567365699513, 0.005170927894283252, 0.010341855788566504, 0.1716460787130135, 0.018816432059752943]
18;180.0;[0.038494685435219764, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0017236426314277506, 0.0, 0.0007181844297615628, 0.02757828210284401, 0.016661878770468257, 0.016087331226659007, 0.02930192473427176, 0.0, 0.0, 0.0, 0.028440103418557884, 0.149813272048262, 0.0]
19;190.0;[0.0, 0.0, 0.02010916403332376, 0.0, 0.0, 0.0, 0.0, 0.038494685435219764, 0.010916403332375754, 0.10384946854352198, 0.047687446136167766, 0.0, 0.0, 0.008618213157138753, 0.011490950876185005, 0.016661878770468257, 0.0354783108302212, 0.03921286986498133, 0.08488939959781672, 0.0]
20;200.0;[0.0, 0.0, 0.014938236139040505, 0.021832806664751507, 0.0, 0.0, 0.0017236426314277506, 0.0, 0.004596380350474002, 0.011490950876185005, 0.08187302499281815, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016661878770468257, 0.04998563631140477, 0.016087331226659007, 0.0]
21;210.0;[0.0, 0.002010916403332376, 0.011347313990232692, 0.021689169778799196, 0.0, 0.0, 0.004596380350474002, 0.0, 0.012640045963803505, 0.04136742315426602, 0.04883654122378627, 0.0, 0.0, 0.0, 0.0, 0.019534616489514506, 0.032749209997127264, 0.008043665613329504, 0.02585463947141626, 0.0]
22;220.0;[0.0, 0.0011490950876185005, 0.02642918701522551, 0.016087331226659007, 0.0, 0.0, 0.0, 0.0017236426314277506, 0.032174662453318015, 0.06894570525711002, 0.07512209135305947, 0.004596380350474002, 0.0011490950876185005, 0.0, 0.024130996839988508, 0.05113473139902327, 0.038494685435219764, 0.0514220051709279, 0.007181844297615628, 0.0]
23;230.0;[0.0068945705257110025, 0.0, 0.0, 0.004596380350474002, 0.03504740017236426, 0.03418557885665039, 0.03590922148807814, 0.009192760700948004, 0.0, 0.028727377190462512, 0.11016949152542373, 0.017236426314277506, 0.017236426314277506, 0.0, 0.0034472852628555013, 0.04998563631140477, 0.006320022981901752, 0.010341855788566504, 0.02298190175237001, 0.0]
24;240.0;[0.006320022981901752, 0.0, 0.0, 0.008043665613329504, 0.0, 0.03619649525998277, 0.05975294455616202, 0.013789141051422005, 0.02930192473427176, 0.036340132145935074, 0.037920137891410514, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06549841999425453, 0.07296753806377478, 0.0]
25;250.0;[0.014938236139040505, 0.0, 0.005745475438092502, 0.02470554438379776, 0.004596380350474002, 0.021545532892846882, 0.0777075553002011, 0.019390979603562196, 0.028727377190462512, 0.03605285837403045, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01580005745475438, 0.12381499569089342, 0.021258259120942258, 0.0]
26;260.0;[0.0, 0.02240735420856076, 0.015943694340706693, 0.03231829933927032, 0.0, 0.025567365699511634, 0.02642918701522551, 0.011490950876185005, 0.09925308819304797, 0.057742028152829646, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03562194771617351, 0.07239299051996553, 0.12280953748922724, 0.04653835104854927, 0.0]
27;270.0;[0.004596380350474002, 0.0, 0.02068371157713301, 0.062051134731399026, 0.0068945705257110025, 0.010341855788566504, 0.0, 0.010916403332375754, 0.10356219477161735, 0.037632864119505886, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02010916403332376, 0.07727664464234416, 0.08144211433496122, 0.014938236139040505, 0.0]
28;280.0;[0.0, 0.0, 0.0, 0.0, 0.025998276357368573, 0.0, 0.0, 0.09882217753519104, 0.09077851192186154, 0.02068371157713301, 0.0, 0.0, 0.0, 0.02240735420856076, 0.0, 0.07411663315139327, 0.06894570525711002, 0.05458201666187877, 0.0011490950876185005, 0.0011490950876185005]
29;290.0;[0.0, 0.0, 0.0, 0.0, 0.050991094513070954, 0.002872737719046251, 0.0, 0.1591496696351623, 0.014938236139040505, 0.0, 0.0005745475438092502, 0.038494685435219764, 0.0, 0.0, 0.004596380350474002, 0.05170927894283252, 0.03504740017236426, 0.03332375754093651, 0.0, 0.0]
30;300.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013789141051422005, 0.0, 0.004021832806664752, 0.04021832806664752, 0.048261993679977015, 0.0017236426314277506, 0.0, 0.0, 0.0053145647802355644, 0.0354783108302212, 0.0007181844297615628, 0.015512783682849756, 0.06492387245044527, 0.0]
31;310.0;[0.006320022981901752, 0.007469118069520253, 0.0, 0.0, 0.0, 0.0, 0.07296753806377478, 0.07871301350186728, 0.07023843723068084, 0.017667336972134445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04926745188164321, 0.012065498419994254, 0.04481470841712152, 0.0]
32;320.0;[0.05400746911806952, 0.02815282964665326, 0.024130996839988508, 0.0, 0.021832806664751507, 0.0, 0.02298190175237001, 0.02585463947141626, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006320022981901752, 0.025998276357368573, 0.04998563631140477, 0.0, 0.0]
33;330.0;[0.05630565929330652, 0.0043091065785693765, 0.02528009192760701, 0.0, 0.010341855788566504, 0.0, 0.0, 0.02930192473427176, 0.010916403332375754, 0.0, 0.006320022981901752, 0.0, 0.0, 0.0, 0.04883654122378627, 0.0, 0.029445561620224072, 0.028727377190462512, 0.02068371157713301, 0.0]
34;340.0;[0.016661878770468257, 0.025567365699511634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0011490950876185005, 0.0, 0.0, 0.021832806664751507, 0.030163746049985635, 0.002298190175237001, 0.023987359954036197, 0.0]
35;350.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03160011490950876, 0.0, 0.004596380350474002, 0.0, 0.0, 0.0, 0.05185291582878483, 0.0]
36;360.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004596380350474002, 0.0, 0.0, 0.03160011490950876, 0.0, 0.0, 0.0, 0.018960068945705257, 0.03447285262855501]
37;370.0;[0.0, 0.013789141051422005, 0.004596380350474002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
38;380.0;[0.0, 0.0, 0.031025567365699513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019534616489514506, 0.008043665613329504, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
39;390.0;[0.03389830508474576, 0.0017236426314277506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.041941970698075266, 0.02355644929617926, 0.0, 0.0, 0.0, 0.0, 0.0034472852628555013, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
40;400.0;[0.021401896006894572, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0017236426314277506, 0.0, 0.0, 0.0, 0.0, 0.016087331226659007, 0.0, 0.0, 0.002872737719046251, 0.0, 0.0, 0.0]
41;410.0;[0.022263717322608446, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002298190175237001, 0.0, 0.0, 0.0, 0.04424016087331226, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
42;420.0;[0.0, 0.009192760700948004, 0.0, 0.0, 0.0, 0.004596380350474002, 0.0, 0.0, 0.0, 0.008618213157138753, 0.0, 0.002872737719046251, 0.0, 0.0, 0.010341855788566504, 0.0, 0.0, 0.0, 0.0, 0.0]
43;430.0;[0.013789141051422005, 0.012640045963803505, 0.0, 0.0, 0.004596380350474002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004596380350474002, 0.0, 0.004596380350474002, 0.02930192473427176, 0.012640045963803505, 0.0, 0.0, 0.0, 0.0]
