;profondeur_(mm);root_proportion
0;0.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;10.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;20.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;30.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
4;40.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
5;50.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017667336972134445, 0.01795461074403907, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
6;60.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
7;70.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010916403332375754, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
8;80.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004596380350474002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
9;90.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004596380350474002, 0.005170927894283252, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
10;100.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
11;110.0;[0.0, 0.0011490950876185005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
12;120.0;[0.0, 0.0, 0.0, 0.007469118069520253, 0.0, 0.0, 0.0, 0.001292731973570813, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
13;130.0;[0.0, 0.0017236426314277506, 0.0, 0.0, 0.009192760700948004, 0.0, 0.0, 0.04179833381212295, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02815282964665326, 0.0, 0.0]
14;140.0;[0.0, 0.0, 0.009910945130709566, 0.018241884515943694, 0.002298190175237001, 0.0068945705257110025, 0.07239299051996553, 0.004021832806664752, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004596380350474002, 0.015512783682849756, 0.0, 0.02068371157713301, 0.06722206262568227, 0.0]
15;150.0;[0.0, 0.0, 0.00014363688595231256, 0.017092789428325195, 0.043665613329503014, 0.06607296753806377, 0.09020396437805228, 0.1212295317437518, 0.04136742315426602, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004596380350474002, 0.0, 0.0, 0.0]
16;160.0;[0.09235851766733698, 0.0, 0.0, 0.016661878770468257, 0.02987647227808101, 0.0, 0.0, 0.009192760700948004, 0.05228382648664177, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011490950876185005, 0.0, 0.06090203964378052, 0.006320022981901752]
17;170.0;[0.13487503590922148, 0.0, 0.002872737719046251, 0.008043665613329504, 0.04653835104854927, 0.005745475438092502, 0.0, 0.0, 0.04079287561045677, 0.02642918701522551, 0.02068371157713301, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0034472852628555013, 0.009192760700948004, 0.0068945705257110025, 0.0]
18;180.0;[0.09164033323757541, 0.0, 0.0, 0.0, 0.002298190175237001, 0.03389830508474576, 0.04926745188164321, 0.029445561620224072, 0.004596380350474002, 0.0755530020109164, 0.02212008043665613, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008043665613329504, 0.013214593507612756, 0.004596380350474002, 0.0]
19;190.0;[0.061476587187589776, 0.0, 0.0, 0.0, 0.0, 0.008043665613329504, 0.01752370008618213, 0.1393277793737432, 0.04079287561045677, 0.06923297902901465, 0.0002872737719046251, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018385521401896008, 0.0, 0.0, 0.0]
20;200.0;[0.02010916403332376, 0.0, 0.0, 0.0, 0.0, 0.01565642056880207, 0.0, 0.08330939385234128, 0.09077851192186154, 0.10571674806090205, 0.0, 0.008043665613329504, 0.006320022981901752, 0.013789141051422005, 0.02987647227808101, 0.0, 0.0, 0.0, 0.0, 0.0]
21;210.0;[0.015512783682849756, 0.0, 0.0, 0.0, 0.03964378052283826, 0.01910370583165757, 0.02470554438379776, 0.043091065785693765, 0.058029301924734274, 0.04222924446997989, 0.07239299051996553, 0.0, 0.0, 0.02987647227808101, 0.004596380350474002, 0.0, 0.031025567365699513, 0.012065498419994254, 0.0, 0.0]
22;220.0;[0.04108014938236139, 0.0, 0.0011490950876185005, 0.0, 0.06664751508187303, 0.026141913243320884, 0.02700373455903476, 0.02757828210284401, 0.10054582016661878, 0.037632864119505886, 0.08445848893995977, 0.0, 0.0, 0.04625107727664464, 0.02212008043665613, 0.0, 0.031025567365699513, 0.010341855788566504, 0.0, 0.0]
23;230.0;[0.06693478885377765, 0.06492387245044527, 0.07368572249353635, 0.00847457627118644, 0.0034472852628555013, 0.1120367710428038, 0.019534616489514506, 0.005745475438092502, 0.012640045963803505, 0.03389830508474576, 0.021832806664751507, 0.0, 0.0, 0.043665613329503014, 0.037345590347601265, 0.06032749209997127, 0.0, 0.0, 0.0, 0.0]
