;profondeur_(mm);root_proportion
0;0.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;10.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;20.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;30.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
4;40.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
5;50.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
6;60.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
7;70.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
8;80.0;[0.0, 0.06980752657282391, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008618213157138753, 0.0068945705257110025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
9;90.0;[0.0, 0.04050560183855214, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
10;100.0;[0.0, 0.002872737719046251, 0.0, 0.0, 0.0, 0.0, 0.031025567365699513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
11;110.0;[0.0, 0.010916403332375754, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
12;120.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
13;130.0;[0.0, 0.05630565929330652, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04653835104854927, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
14;140.0;[0.02987647227808101, 0.010341855788566504, 0.0, 0.0, 0.0, 0.0, 0.037632864119505886, 0.06118931341568515, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021832806664751507, 0.05084745762711865, 0.007756391841424878, 0.0, 0.0, 0.014938236139040505, 0.012640045963803505]
15;150.0;[0.037920137891410514, 0.0, 0.0, 0.005170927894283252, 0.010916403332375754, 0.062051134731399026, 0.08876759551852915, 0.15598965814421142, 0.047687446136167766, 0.0, 0.0, 0.0, 0.0, 0.037920137891410514, 0.0983912668773341, 0.09465670784257398, 0.002872737719046251, 0.004596380350474002, 0.0, 0.0]
16;160.0;[0.0, 0.043665613329503014, 0.0, 0.015512783682849756, 0.06348750359092215, 0.0, 0.0, 0.019534616489514506, 0.09480034472852629, 0.021258259120942258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03389830508474576, 0.018960068945705257]
17;170.0;[0.10054582016661878, 0.04625107727664464, 0.0, 0.0, 0.07900028727377191, 0.02585463947141626, 0.0, 0.004596380350474002, 0.006320022981901752, 0.047974719908072394, 0.0068945705257110025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002298190175237001, 0.031025567365699513, 0.0]
18;180.0;[0.11591496696351623, 0.0686584314852054, 0.0, 0.009192760700948004, 0.05343292157426027, 0.02240735420856076, 0.06880206837115771, 0.06837115771330078, 0.03964378052283826, 0.057167480609020396, 0.03332375754093651, 0.004596380350474002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
19;190.0;[0.1018385521401896, 0.0, 0.0, 0.0, 0.0, 0.005170927894283252, 0.07426027003734559, 0.14018960068945704, 0.05975294455616202, 0.04653835104854927, 0.03562194771617351, 0.010916403332375754, 0.0, 0.0, 0.0, 0.0, 0.004596380350474002, 0.0, 0.0, 0.0]
20;200.0;[0.04869290433783396, 0.0, 0.014507325481183568, 0.0021545532892846882, 0.0, 0.03404194197069808, 0.0, 0.05515656420568802, 0.10514220051709279, 0.1235277219189888, 0.06377477736282677, 0.007469118069520253, 0.032749209997127264, 0.0008618213157138753, 0.029589198506176386, 0.0, 0.006320022981901752, 0.0, 0.0, 0.0]
21;210.0;[0.0960930767020971, 0.0, 0.006320022981901752, 0.0, 0.05573111174949727, 0.02714737144498707, 0.013789141051422005, 0.05343292157426027, 0.10600402183280666, 0.04567652973283539, 0.13358230393565068, 0.0, 0.0, 0.04424016087331226, 0.0017236426314277506, 0.0, 0.0017236426314277506, 0.021832806664751507, 0.0, 0.0]
22;220.0;[0.09307670209709853, 0.0, 0.016230968112611318, 0.0, 0.04481470841712152, 0.0778511921861534, 0.0011490950876185005, 0.05630565929330652, 0.08230393565067509, 0.04021832806664752, 0.12209135305946567, 0.0, 0.0, 0.03906923297902901, 0.04481470841712152, 0.0, 0.014938236139040505, 0.06320022981901752, 0.0, 0.0]
23;230.0;[0.04668198793450158, 0.08201666187877046, 0.10787130135018673, 0.062051134731399026, 0.041941970698075266, 0.10772766446423442, 0.06348750359092215, 0.0, 0.03174375179546107, 0.024130996839988508, 0.007756391841424878, 0.0, 0.0, 0.010916403332375754, 0.06377477736282677, 0.032174662453318015, 0.04079287561045677, 0.0, 0.0, 0.0]
