;profondeur_(mm);root_proportion
0;0.0;[0.0, 0.004596380350474002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;10.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;20.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;30.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
4;40.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
5;50.0;[0.0, 0.002298190175237001, 0.0, 0.004021832806664752, 0.0, 0.0, 0.0, 0.0, 0.012065498419994254, 0.02528009192760701, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
6;60.0;[0.0011490950876185005, 0.05113473139902327, 0.021832806664751507, 0.002298190175237001, 0.0, 0.0, 0.038494685435219764, 0.0, 0.02010916403332376, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01580005745475438, 0.04337833955759839, 0.0]
7;70.0;[0.016087331226659007, 0.09537489227233553, 0.04998563631140477, 0.0, 0.0, 0.0, 0.0, 0.02298190175237001, 0.0034472852628555013, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
8;80.0;[0.1453605285837403, 0.10916403332375754, 0.036771042803792016, 0.0, 0.0, 0.0034472852628555013, 0.0, 0.004596380350474002, 0.0017236426314277506, 0.0068945705257110025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009192760700948004, 0.0]
9;90.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.016374604998563632, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004596380350474002, 0.0, 0.0, 0.0, 0.0]
10;100.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.030163746049985635, 0.0068945705257110025, 0.0, 0.0, 0.012065498419994254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013789141051422005, 0.0]
11;110.0;[0.0, 0.0, 0.0, 0.004596380350474002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014363688595231256, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02757828210284401, 0.0, 0.0]
12;120.0;[0.0, 0.0, 0.0, 0.03964378052283826, 0.0, 0.0, 0.0, 0.0034472852628555013, 0.0, 0.02010916403332376, 0.02355644929617926, 0.0, 0.009192760700948004, 0.0, 0.0, 0.0, 0.0, 0.018385521401896008, 0.0, 0.0]
13;130.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03447285262855501, 0.004596380350474002, 0.0, 0.014938236139040505, 0.0, 0.016087331226659007, 0.0, 0.0, 0.0, 0.02470554438379776, 0.0, 0.0, 0.0, 0.0]
14;140.0;[0.011490950876185005, 0.04179833381212295, 0.017236426314277506, 0.0, 0.0, 0.0, 0.042516518241884516, 0.05300201091640333, 0.03045101982189026, 0.016087331226659007, 0.07914392415972421, 0.06894570525711002, 0.02815282964665326, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
15;150.0;[0.0, 0.06908934214306234, 0.0034472852628555013, 0.0, 0.0, 0.0, 0.0, 0.013070956621660442, 0.0, 0.0005745475438092502, 0.08862395863257684, 0.012640045963803505, 0.0, 0.0, 0.0, 0.015512783682849756, 0.0, 0.0, 0.0, 0.0]
16;160.0;[0.0, 0.02700373455903476, 0.012496409077851192, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07196207986210859, 0.005458201666187877, 0.0, 0.006320022981901752, 0.004596380350474002, 0.006320022981901752, 0.015512783682849756, 0.006320022981901752, 0.0, 0.0]
17;170.0;[0.0, 0.0, 0.05357655846021258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010485492674518817, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
18;180.0;[0.0, 0.010916403332375754, 0.04668198793450158, 0.012640045963803505, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0034472852628555013, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
19;190.0;[0.0, 0.015512783682849756, 0.0389255960930767, 0.02068371157713301, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
20;200.0;[0.043665613329503014, 0.018385521401896008, 0.0, 0.06262568227520827, 0.0, 0.0, 0.0, 0.0, 0.0034472852628555013, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
21;210.0;[0.018960068945705257, 0.03619649525998277, 0.0, 0.05515656420568802, 0.0011490950876185005, 0.0017236426314277506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
22;220.0;[0.02528009192760701, 0.028727377190462512, 0.002298190175237001, 0.06133295030163746, 0.03045101982189026, 0.0034472852628555013, 0.002872737719046251, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
23;230.0;[0.004596380350474002, 0.0, 0.0, 0.010485492674518817, 0.10399310542947429, 0.0, 0.05917839701235277, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
24;240.0;[0.0, 0.0, 0.0, 0.03447285262855501, 0.08216029876472278, 0.017236426314277506, 0.13817868428612468, 0.003160011490950876, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
25;250.0;[0.0, 0.0, 0.0, 0.02700373455903476, 0.04653835104854927, 0.037920137891410514, 0.0014363688595231256, 0.033036483769031885, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
26;260.0;[0.0, 0.0, 0.0, 0.0, 0.009192760700948004, 0.07124389543234702, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
