;profondeur_(mm);root_proportion
0;0.0;[0.0, 0.002298190175237001, 0.04711289859235852, 0.0, 0.0, 0.0, 0.0, 0.004596380350474002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005889112324044815, 0.0, 0.0, 0.0, 0.004596380350474002, 0.009192760700948004, 0.0]
1;10.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016087331226659007, 0.0068945705257110025, 0.0, 0.008043665613329504, 0.001580005745475438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;20.0;[0.0, 0.0, 0.0, 0.02930192473427176, 0.05917839701235277, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;30.0;[0.0, 0.0, 0.0, 0.0, 0.006607296753806378, 0.0640620511347314, 0.024130996839988508, 0.0, 0.0, 0.019534616489514506, 0.02815282964665326, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
4;40.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01738006320022982, 0.07038207411663315, 0.014363688595231256, 0.0, 0.008043665613329504, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
5;50.0;[0.0, 0.0, 0.0, 0.010341855788566504, 0.008043665613329504, 0.0, 0.0, 0.0, 0.0008618213157138753, 0.06592933065211146, 0.018385521401896008, 0.0, 0.03447285262855501, 0.010341855788566504, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
6;60.0;[0.0, 0.0, 0.0, 0.02642918701522551, 0.02757828210284401, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03447285262855501, 0.004596380350474002, 0.016087331226659007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
7;70.0;[0.0, 0.0, 0.0, 0.017236426314277506, 0.03504740017236426, 0.03562194771617351, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
8;80.0;[0.0, 0.0, 0.0, 0.0, 0.008043665613329504, 0.016661878770468257, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03389830508474576, 0.004596380350474002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
9;90.0;[0.0, 0.0, 0.0, 0.0, 0.005745475438092502, 0.0, 0.0, 0.02930192473427176, 0.06535478310830221, 0.003590922148807814, 0.0, 0.012065498419994254, 0.03045101982189026, 0.07411663315139327, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
10;100.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0017236426314277506, 0.06434932490663603, 0.013789141051422005, 0.0, 0.02642918701522551, 0.0005745475438092502, 0.0320310255673657, 0.0, 0.0, 0.0, 0.0, 0.0]
11;110.0;[0.0, 0.0, 0.0, 0.010916403332375754, 0.012640045963803505, 0.0, 0.0, 0.0, 0.0, 0.04021832806664752, 0.011490950876185005, 0.0, 0.0, 0.05228382648664177, 0.03921286986498133, 0.0, 0.0, 0.0, 0.0, 0.0]
12;120.0;[0.0, 0.0, 0.0, 0.037345590347601265, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.048261993679977015, 0.05056018385521402, 0.0034472852628555013, 0.0, 0.0, 0.05400746911806952, 0.0, 0.0]
13;130.0;[0.0, 0.0, 0.02470554438379776, 0.0847457627118644, 0.0, 0.0, 0.06664751508187303, 0.0, 0.0, 0.020970985349037633, 0.0008618213157138753, 0.0, 0.0, 0.0, 0.004596380350474002, 0.002298190175237001, 0.11950588911232404, 0.002298190175237001, 0.011490950876185005, 0.0]
14;140.0;[0.0, 0.0, 0.02930192473427176, 0.01580005745475438, 0.0, 0.062051134731399026, 0.004596380350474002, 0.004596380350474002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002585463947141626, 0.11692042516518242, 0.002298190175237001, 0.02355644929617926, 0.04596380350474002, 0.0]
