;profondeur_(mm);root_proportion
0;0.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016805515656420567, 0.05443837977592646, 0.04424016087331226, 0.015512783682849756, 0.0, 0.004596380350474002, 0.042516518241884516, 0.02010916403332376, 0.0, 0.0, 0.0, 0.0]
1;10.0;[0.0, 0.017236426314277506, 0.013214593507612756, 0.0, 0.0, 0.0, 0.006320022981901752, 0.0, 0.00502729100833094, 0.07569663889686871, 0.024130996839988508, 0.032174662453318015, 0.02298190175237001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;20.0;[0.0, 0.07124389543234702, 0.04711289859235852, 0.008043665613329504, 0.0, 0.0, 0.0, 0.011490950876185005, 0.12611318586613043, 0.11749497270899167, 0.14392415972421718, 0.0007181844297615628, 0.037920137891410514, 0.041941970698075266, 0.04998563631140477, 0.0, 0.0, 0.0, 0.0, 0.0]
3;30.0;[0.03389830508474576, 0.0, 0.10456765297328353, 0.1338695777075553, 0.016661878770468257, 0.0, 0.009192760700948004, 0.017810973858086755, 0.055874748635449584, 0.193478885377765, 0.05056018385521402, 0.015369146796897444, 0.07181844297615628, 0.06434932490663603, 0.0, 0.009192760700948004, 0.0, 0.0, 0.0, 0.0]
4;40.0;[0.0, 0.017236426314277506, 0.02528009192760701, 0.18213157138753233, 0.20224073542085608, 0.03906923297902901, 0.03030738293593795, 0.0005745475438092502, 0.028727377190462512, 0.09537489227233553, 0.04424016087331226, 0.013789141051422005, 0.10456765297328353, 0.0017236426314277506, 0.016087331226659007, 0.0, 0.03332375754093651, 0.014938236139040505, 0.0, 0.0]
5;50.0;[0.0, 0.03447285262855501, 0.018960068945705257, 0.0, 0.1534041941970698, 0.12180407928756104, 0.0389255960930767, 0.011490950876185005, 0.048261993679977015, 0.03906923297902901, 0.05343292157426027, 0.07411663315139327, 0.004596380350474002, 0.0, 0.021832806664751507, 0.0, 0.009192760700948004, 0.05860384946854352, 0.07813846595805803, 0.012640045963803505]
6;60.0;[0.008043665613329504, 0.03045101982189026, 0.14478598103993107, 0.13329503016374605, 0.03160011490950876, 0.17538063774777363, 0.1317150244182706, 0.010916403332375754, 0.02987647227808101, 0.0, 0.058029301924734274, 0.010916403332375754, 0.02528009192760701, 0.0034472852628555013, 0.007469118069520253, 0.0, 0.0, 0.010341855788566504, 0.035191037058316575, 0.015943694340706693]
7;70.0;[0.0, 0.04136742315426602, 0.04079287561045677, 0.1212295317437518, 0.05343292157426027, 0.013645504165469693, 0.19261706406205115, 0.011490950876185005, 0.0, 0.02987647227808101, 0.02298190175237001, 0.0, 0.04021832806664752, 0.0, 0.004596380350474002, 0.006320022981901752, 0.0017236426314277506, 0.10054582016661878, 0.02987647227808101, 0.0]
8;80.0;[0.0, 0.03590922148807814, 0.14033323757540936, 0.08632576845733984, 0.042803792013789144, 0.0652111462223499, 0.15512783682849757, 0.17121516805515657, 0.014363688595231256, 0.009192760700948004, 0.0, 0.047400172364263145, 0.06004021832806665, 0.0068945705257110025, 0.0, 0.03562194771617351, 0.0, 0.002585463947141626, 0.10356219477161735, 0.02219189887963229]
9;90.0;[0.0, 0.014363688595231256, 0.0, 0.0, 0.0, 0.021258259120942258, 0.10801493823613904, 0.09709853490376329, 0.03906923297902901, 0.0, 0.0, 0.058316575696638895, 0.047400172364263145, 0.006032749209997127, 0.016087331226659007, 0.008043665613329504, 0.07828210284401034, 0.2607009480034473, 0.007469118069520253, 0.004596380350474002]
10;100.0;[0.0, 0.0, 0.008043665613329504, 0.019534616489514506, 0.0, 0.0, 0.0, 0.19879345015800057, 0.037920137891410514, 0.0, 0.002585463947141626, 0.07584027578282103, 0.015081873024992818, 0.07138753231829933, 0.2056880206837116, 0.2447572536627406, 0.13329503016374605, 0.0, 0.0, 0.0]
