;profondeur_(mm);root_proportion
0;0.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;10.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;20.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008043665613329504, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;30.0;[0.0, 0.0, 0.0, 0.0, 0.022263717322608446, 0.0053145647802355644, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
4;40.0;[0.0, 0.0, 0.0, 0.0, 0.06837115771330078, 0.016087331226659007, 0.016087331226659007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
5;50.0;[0.0, 0.0, 0.0, 0.08560758402757829, 0.017810973858086755, 0.05113473139902327, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
6;60.0;[0.0, 0.0, 0.0017236426314277506, 0.0, 0.0, 0.06837115771330078, 0.002298190175237001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
7;70.0;[0.0, 0.08819304797471991, 0.08991669060614765, 0.0, 0.03964378052283826, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
8;80.0;[0.0, 0.1407641482332663, 0.0, 0.0, 0.02528009192760701, 0.1269750071818443, 0.07813846595805803, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009767308244757253]
9;90.0;[0.0, 0.18845159436943407, 0.0, 0.0, 0.043665613329503014, 0.0, 0.002298190175237001, 0.07469118069520253, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.041941970698075266, 0.02298190175237001]
10;100.0;[0.00560183855214019, 0.1430623384085033, 0.0011490950876185005, 0.0, 0.014938236139040505, 0.057454754380925024, 0.0, 0.011490950876185005, 0.06549841999425453, 0.0, 0.0, 0.0, 0.013214593507612756, 0.016087331226659007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
11;110.0;[0.0024418270611893133, 0.06434932490663603, 0.04998563631140477, 0.0, 0.0, 0.02642918701522551, 0.06434932490663603, 0.0, 0.02987647227808101, 0.03160011490950876, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
12;120.0;[0.0, 0.02010916403332376, 0.07282390117782246, 0.0, 0.0, 0.0, 0.019534616489514506, 0.05400746911806952, 0.0, 0.06621660442401608, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03389830508474576, 0.0, 0.0, 0.0]
13;130.0;[0.0, 0.0, 0.024561907497845446, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0297328353921287, 0.06118931341568515, 0.0, 0.0, 0.0, 0.0, 0.02987647227808101, 0.010341855788566504, 0.0, 0.0, 0.0]
14;140.0;[0.0, 0.0, 0.022694627980465384, 0.0, 0.008043665613329504, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06592933065211146, 0.0, 0.0, 0.0, 0.04941108876759552, 0.02585463947141626, 0.0, 0.0, 0.0, 0.0]
15;150.0;[0.0, 0.0, 0.02585463947141626, 0.0, 0.0, 0.0, 0.018385521401896008, 0.0, 0.0, 0.0, 0.0331801206549842, 0.038494685435219764, 0.0, 0.007469118069520253, 0.08962941683424304, 0.031025567365699513, 0.007469118069520253, 0.0, 0.0, 0.0]
16;160.0;[0.0, 0.006032749209997127, 0.1016949152542373, 0.05688020683711577, 0.0, 0.0, 0.0, 0.042516518241884516, 0.009192760700948004, 0.0, 0.05185291582878483, 0.02930192473427176, 0.0, 0.043665613329503014, 0.002298190175237001, 0.0, 0.05285837403045102, 0.014363688595231256, 0.0, 0.0]
17;170.0;[0.0, 0.0, 0.03619649525998277, 0.0, 0.0, 0.0, 0.005745475438092502, 0.0, 0.0732548118356794, 0.0014363688595231256, 0.0354783108302212, 0.09451307095662166, 0.0, 0.016661878770468257, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
18;180.0;[0.0, 0.0, 0.052571100258546395, 0.0, 0.0, 0.011490950876185005, 0.05170927894283252, 0.0, 0.0, 0.0, 0.0, 0.020396437805228384, 0.0, 0.0, 0.0, 0.043091065785693765, 0.040074691180695204, 0.004165469692617064, 0.0, 0.0]
19;190.0;[0.0, 0.016087331226659007, 0.05860384946854352, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008043665613329504, 0.0, 0.0, 0.0, 0.0, 0.02082734846308532, 0.05960930767020971, 0.02528009192760701, 0.0, 0.0, 0.0]
20;200.0;[0.0, 0.05228382648664177, 0.058029301924734274, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
21;210.0;[0.0, 0.05544383797759265, 0.0514220051709279, 0.005745475438092502, 0.0017236426314277506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013789141051422005, 0.002872737719046251, 0.0, 0.0, 0.0, 0.0]
22;220.0;[0.0, 0.06363114047687446, 0.05486929043378339, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004021832806664752, 0.0, 0.0]
23;230.0;[0.0, 0.11131858661304223, 0.002298190175237001, 0.0, 0.02355644929617926, 0.0068945705257110025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04538925596093077, 0.0, 0.0]
