;profondeur_(mm);root_proportion
0;0.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;10.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;20.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;30.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
4;40.0;[0.0, 0.0, 0.0, 0.021258259120942258, 0.017236426314277506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
5;50.0;[0.0, 0.0, 0.015369146796897444, 0.11505314564780235, 0.019534616489514506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
6;60.0;[0.0, 0.03562194771617351, 0.08101120367710428, 0.008043665613329504, 0.06320022981901752, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
7;70.0;[0.011490950876185005, 0.02010916403332376, 0.0, 0.06837115771330078, 0.04883654122378627, 0.0, 0.0, 0.0, 0.0034472852628555013, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012065498419994254, 0.011490950876185005]
8;80.0;[0.08273484630853203, 0.0, 0.0, 0.03332375754093651, 0.0017236426314277506, 0.032749209997127264, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02700373455903476, 0.07540936512496409, 0.008043665613329504]
9;90.0;[0.1028440103418558, 0.0, 0.0, 0.0, 0.0, 0.021832806664751507, 0.03504740017236426, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0011490950876185005, 0.00502729100833094, 0.0]
10;100.0;[0.013214593507612756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024130996839988508, 0.018385521401896008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
11;110.0;[0.0, 0.0017236426314277506, 0.0, 0.005745475438092502, 0.017236426314277506, 0.019534616489514506, 0.0, 0.021832806664751507, 0.013789141051422005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012065498419994254, 0.0]
12;120.0;[0.0, 0.0017236426314277506, 0.0, 0.0, 0.0, 0.02700373455903476, 0.02298190175237001, 0.0, 0.053720195346164894, 0.014220051709278942, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021832806664751507, 0.004596380350474002, 0.0, 0.0, 0.0]
13;130.0;[0.0, 0.0017236426314277506, 0.0, 0.0, 0.0, 0.0, 0.02815282964665326, 0.0034472852628555013, 0.00560183855214019, 0.002298190175237001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024130996839988508, 0.0, 0.052571100258546395, 0.05659293306521115, 0.012640045963803505]
14;140.0;[0.0, 0.011490950876185005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006320022981901752, 0.017810973858086755, 0.0, 0.0, 0.0, 0.021832806664751507, 0.013214593507612756, 0.0, 0.005889112324044815, 0.0027291008330939384, 0.028727377190462512, 0.0011490950876185005]
15;150.0;[0.0, 0.010916403332375754, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04998563631140477, 0.015512783682849756, 0.0, 0.0, 0.05400746911806952, 0.0, 0.0, 0.0, 0.0068945705257110025, 0.10801493823613904, 0.014363688595231256]
16;160.0;[0.0, 0.05400746911806952, 0.06320022981901752, 0.010916403332375754, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004596380350474002, 0.02757828210284401, 0.0, 0.012496409077851192, 0.013214593507612756, 0.0, 0.02700373455903476, 0.004596380350474002, 0.05630565929330652, 0.010341855788566504, 0.0]
17;170.0;[0.0, 0.026141913243320884, 0.0, 0.0, 0.0, 0.0, 0.03045101982189026, 0.061476587187589776, 0.004596380350474002, 0.017236426314277506, 0.042516518241884516, 0.0, 0.005889112324044815, 0.0, 0.0, 0.0, 0.008043665613329504, 0.03906923297902901, 0.0, 0.0]
18;180.0;[0.0, 0.010629129560471129, 0.0, 0.0, 0.0, 0.04079287561045677, 0.002298190175237001, 0.0, 0.0, 0.0, 0.062051134731399026, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
19;190.0;[0.010916403332375754, 0.048261993679977015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.036771042803792016, 0.04021832806664752, 0.0, 0.0, 0.07584027578282103, 0.0, 0.0, 0.0, 0.0, 0.0]
20;200.0;[0.009767308244757253, 0.05659293306521115, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008043665613329504, 0.0, 0.0, 0.0, 0.0, 0.0]
21;210.0;[0.028727377190462512, 0.0560183855214019, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002298190175237001, 0.0, 0.0, 0.02068371157713301, 0.006320022981901752, 0.0, 0.0, 0.0]
22;220.0;[0.017236426314277506, 0.05343292157426027, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002298190175237001, 0.0, 0.0, 0.013214593507612756, 0.0, 0.0, 0.0, 0.0]
23;230.0;[0.017236426314277506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012640045963803505, 0.014363688595231256, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
