;profondeur_(mm);root_proportion
0;0.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;10.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;20.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;30.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
4;40.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
5;50.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.09767308244757254, 0.009767308244757253, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
6;60.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006320022981901752, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
7;70.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
8;80.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017667336972134445, 0.0, 0.0, 0.0, 0.009192760700948004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
9;90.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011490950876185005, 0.09436943407066935, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
10;100.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02700373455903476, 0.03160011490950876, 0.047974719908072394, 0.0008618213157138753, 0.018385521401896008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021832806664751507, 0.014507325481183568, 0.014363688595231256]
11;110.0;[0.004596380350474002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.061476587187589776, 0.032174662453318015, 0.0, 0.03906923297902901, 0.04998563631140477, 0.0, 0.0, 0.0, 0.0, 0.04941108876759552, 0.032749209997127264, 0.05731111749497271, 0.035191037058316575]
12;120.0;[0.05515656420568802, 0.019534616489514506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0017236426314277506, 0.0, 0.0, 0.061476587187589776, 0.013214593507612756, 0.0021545532892846882, 0.0007181844297615628, 0.0, 0.02585463947141626, 0.036771042803792016, 0.0017236426314277506, 0.2447572536627406, 0.018960068945705257]
13;130.0;[0.018672795173800633, 0.09594943981614479, 0.0560183855214019, 0.062051134731399026, 0.02298190175237001, 0.0, 0.0, 0.0, 0.0, 0.03964378052283826, 0.012640045963803505, 0.0, 0.005745475438092502, 0.0, 0.0, 0.015512783682849756, 0.0, 0.08273484630853203, 0.08876759551852915, 0.03562194771617351]
14;140.0;[0.0, 0.009192760700948004, 0.0, 0.002298190175237001, 0.09077851192186154, 0.02470554438379776, 0.07900028727377191, 0.02212008043665613, 0.0, 0.038494685435219764, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17925883366848608, 0.10887675955185291, 0.0]
15;150.0;[0.0, 0.021258259120942258, 0.0, 0.0, 0.0, 0.07239299051996553, 0.021832806664751507, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06664751508187303, 0.19994254524561908, 0.017810973858086755, 0.0]
16;160.0;[0.0, 0.0034472852628555013, 0.03045101982189026, 0.0, 0.0, 0.002298190175237001, 0.07469118069520253, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24992818155702384, 0.10801493823613904, 0.0, 0.0]
17;170.0;[0.0, 0.0, 0.002298190175237001, 0.0, 0.0, 0.0, 0.012640045963803505, 0.05056018385521402, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.032749209997127264, 0.07986210858948578, 0.1269750071818443, 0.047687446136167766, 0.03562194771617351, 0.0]
18;180.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02815282964665326, 0.015512783682849756, 0.0, 0.0, 0.0, 0.0, 0.042516518241884516, 0.10083309393852341, 0.19060614765871875, 0.004596380350474002, 0.0, 0.0, 0.0]
19;190.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.036771042803792016, 0.0, 0.0, 0.0, 0.0, 0.06779661016949153, 0.08934214306233841, 0.05185291582878483, 0.0, 0.0, 0.0, 0.0]
20;200.0;[0.014938236139040505, 0.0, 0.0, 0.017236426314277506, 0.0, 0.0, 0.0, 0.02815282964665326, 0.012783682849755817, 0.0, 0.0, 0.0, 0.0, 0.19074978454467106, 0.0, 0.009192760700948004, 0.0, 0.0, 0.0, 0.0]
21;210.0;[0.004021832806664752, 0.0, 0.016087331226659007, 0.07239299051996553, 0.0, 0.0017236426314277506, 0.0, 0.0663602413099684, 0.04380925021545533, 0.002872737719046251, 0.0, 0.0, 0.05917839701235277, 0.17092789428325195, 0.0017236426314277506, 0.0017236426314277506, 0.0, 0.0, 0.0, 0.0]
22;220.0;[0.006320022981901752, 0.0, 0.032174662453318015, 0.05515656420568802, 0.0, 0.0, 0.0, 0.0629129560471129, 0.05027291008330939, 0.010772766446423441, 0.028727377190462512, 0.013789141051422005, 0.13961505314564782, 0.12209135305946567, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
23;230.0;[0.0, 0.0, 0.03906923297902901, 0.0, 0.02010916403332376, 0.0514220051709279, 0.053145647802355644, 0.07181844297615628, 0.009192760700948004, 0.03289284688307958, 0.0005745475438092502, 0.02700373455903476, 0.05170927894283252, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
