;profondeur_(mm);root_proportion
0;0.0;[0.08618213157138753, 0.07986210858948578, 0.10930767020970986, 0.09063487503590922, 0.05573111174949727, 0.04998563631140477, 0.021832806664751507, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08388394139615053, 0.0, 0.0]
1;10.0;[0.0, 0.002298190175237001, 0.0, 0.0, 0.0, 0.04883654122378627, 0.10830221200804367, 0.0629129560471129, 0.06765297328353921, 0.06564205688020684, 0.0017236426314277506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07584027578282103, 0.018385521401896008, 0.0, 0.0]
2;20.0;[0.0, 0.00043091065785693766, 0.0, 0.0, 0.0, 0.04912381499569089, 0.13961505314564782, 0.04165469692617064, 0.0, 0.0017236426314277506, 0.07512209135305947, 0.04553289284688308, 0.0, 0.0, 0.0, 0.04883654122378627, 0.036771042803792016, 0.0, 0.02528009192760701, 0.017236426314277506]
3;30.0;[0.0, 0.036340132145935074, 0.0, 0.018385521401896008, 0.0, 0.027865555874748635, 0.08790577420281528, 0.16633151393277792, 0.013789141051422005, 0.0, 0.0, 0.02355644929617926, 0.017236426314277506, 0.0, 0.0, 0.012640045963803505, 0.0, 0.0, 0.0, 0.0]
4;40.0;[0.0, 0.038494685435219764, 0.0, 0.04021832806664752, 0.0011490950876185005, 0.007469118069520253, 0.05170927894283252, 0.011490950876185005, 0.018385521401896008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
5;50.0;[0.018385521401896008, 0.0068945705257110025, 0.0, 0.0, 0.04021832806664752, 0.019534616489514506, 0.0, 0.03504740017236426, 0.06248204538925596, 0.04725653547831083, 0.05228382648664177, 0.014938236139040505, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
6;60.0;[0.03389830508474576, 0.013789141051422005, 0.0, 0.0, 0.0, 0.042803792013789144, 0.09451307095662166, 0.07756391841424878, 0.06348750359092215, 0.04941108876759552, 0.0008618213157138753, 0.011490950876185005, 0.010916403332375754, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
7;70.0;[0.0, 0.0, 0.0, 0.0, 0.0021545532892846882, 0.050991094513070954, 0.0778511921861534, 0.0034472852628555013, 0.0, 0.0, 0.0, 0.0, 0.04653835104854927, 0.0, 0.0, 0.0, 0.0, 0.017810973858086755, 0.04079287561045677, 0.0]
8;80.0;[0.0, 0.0, 0.0, 0.0, 0.05113473139902327, 0.0, 0.005745475438092502, 0.06664751508187303, 0.0, 0.0, 0.0, 0.0, 0.06463659867854064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009192760700948004, 0.013789141051422005]
9;90.0;[0.0, 0.0, 0.0, 0.016661878770468257, 0.05056018385521402, 0.0017236426314277506, 0.0, 0.06032749209997127, 0.0, 0.0, 0.0, 0.0, 0.0652111462223499, 0.005170927894283252, 0.0, 0.0, 0.0, 0.0, 0.03562194771617351, 0.0]
10;100.0;[0.0, 0.0, 0.0, 0.0, 0.05170927894283252, 0.0972421717897156, 0.0, 0.005170927894283252, 0.05170927894283252, 0.0, 0.0, 0.0, 0.0, 0.04639471416259695, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
11;110.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.08431485205400747, 0.02757828210284401, 0.0, 0.048261993679977015, 0.019534616489514506, 0.0, 0.0, 0.0, 0.05242746337259408, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
12;120.0;[0.0, 0.0, 0.014507325481183568, 0.00732548118356794, 0.0, 0.0, 0.05860384946854352, 0.0, 0.0, 0.06549841999425453, 0.007469118069520253, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
13;130.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0068945705257110025, 0.04021832806664752, 0.0, 0.0005745475438092502, 0.06837115771330078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
14;140.0;[0.0, 0.0, 0.010341855788566504, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015512783682849756, 0.04337833955759839, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
15;150.0;[0.0, 0.011490950876185005, 0.05917839701235277, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0037345590347601263, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
16;160.0;[0.0, 0.0, 0.02642918701522551, 0.0, 0.0, 0.0, 0.0320310255673657, 0.001292731973570813, 0.0, 0.0, 0.0, 0.021832806664751507, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
17;170.0;[0.0, 0.0, 0.04941108876759552, 0.026141913243320884, 0.01852915828784832, 0.014794599253088193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008618213157138753, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
