;profondeur_(mm);root_proportion
0;0.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;10.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004596380350474002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;20.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021258259120942258, 0.0, 0.026860097673082447, 0.008761850043091065, 0.002872737719046251, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;30.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015512783682849756, 0.012065498419994254, 0.0, 0.008043665613329504, 0.018960068945705257, 0.02528009192760701, 0.04079287561045677, 0.0, 0.0, 0.0, 0.0]
4;40.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043091065785693765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
5;50.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
6;60.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013789141051422005, 0.0, 0.0, 0.010341855788566504, 0.0, 0.0, 0.014938236139040505, 0.05113473139902327, 0.0, 0.0, 0.0, 0.0]
7;70.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017236426314277506, 0.010916403332375754, 0.0, 0.05400746911806952, 0.014938236139040505, 0.001292731973570813, 0.023412812410226948, 0.0, 0.0]
8;80.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002872737719046251, 0.005170927894283252, 0.0, 0.002298190175237001, 0.03160011490950876, 0.0, 0.0, 0.0, 0.0, 0.0]
9;90.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008043665613329504, 0.03562194771617351, 0.02528009192760701, 0.0034472852628555013, 0.0, 0.1419132433208848, 0.0008618213157138753, 0.0, 0.0, 0.004021832806664752, 0.0, 0.0]
10;100.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002298190175237001, 0.0, 0.03131284113760414, 0.06506750933639759, 0.04481470841712152, 0.0, 0.0, 0.02240735420856076, 0.0, 0.0]
11;110.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03389830508474576, 0.09537489227233553, 0.06894570525711002, 0.06463659867854064, 0.06162022407354208, 0.10112036771042804, 0.0, 0.0, 0.013214593507612756, 0.04538925596093077, 0.0]
12;120.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010916403332375754, 0.10571674806090205, 0.05860384946854352, 0.060471128985923585, 0.04783108302212008, 0.022263717322608446, 0.010341855788566504, 0.0, 0.0, 0.0, 0.009767308244757253, 0.0]
13;130.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05630565929330652, 0.12553863832232118, 0.1898879632289572, 0.07397299626544096, 0.0, 0.0, 0.0005745475438092502, 0.018960068945705257, 0.06434932490663603, 0.018960068945705257, 0.07253662740591783, 0.011347313990232692]
14;140.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04711289859235852, 0.02068371157713301, 0.05573111174949727, 0.1794024705544384, 0.006320022981901752, 0.02255099109451307, 0.03504740017236426, 0.07813846595805803, 0.018241884515943694, 0.0024418270611893133, 0.014220051709278942, 0.0, 0.0]
15;150.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016661878770468257, 0.02068371157713301, 0.014938236139040505, 0.14708417121516806, 0.16187877046825624, 0.03332375754093651, 0.0709566216604424, 0.1317150244182706, 0.04783108302212008, 0.0, 0.009767308244757253, 0.0, 0.0, 0.0]
16;160.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02757828210284401, 0.0, 0.09824762999138179, 0.08905486929043378, 0.0007181844297615628, 0.11376041367423154, 0.133725940821603, 0.07124389543234702, 0.12410226946279805, 0.05056018385521402, 0.0, 0.0, 0.0, 0.0]
17;170.0;[0.0, 0.0, 0.0, 0.0, 0.032749209997127264, 0.02757828210284401, 0.002298190175237001, 0.02298190175237001, 0.06952025280091928, 0.010629129560471129, 0.05242746337259408, 0.03476012640045964, 0.15843148520540073, 0.002872737719046251, 0.061476587187589776, 0.03964378052283826, 0.04079287561045677, 0.0, 0.0, 0.0]
18;180.0;[0.0, 0.0, 0.029158287848319447, 0.033036483769031885, 0.019534616489514506, 0.05573111174949727, 0.07009480034472852, 0.062051134731399026, 0.0011490950876185005, 0.08302212008043666, 0.013358230393565068, 0.04596380350474002, 0.12266590060327492, 0.03504740017236426, 0.04352197644355071, 0.059322033898305086, 0.015512783682849756, 0.0, 0.0, 0.0]
19;190.0;[0.0, 0.009767308244757253, 0.0, 0.019965527147371445, 0.0, 0.015512783682849756, 0.0034472852628555013, 0.0, 0.02585463947141626, 0.058029301924734274, 0.07052571100258546, 0.07411663315139327, 0.07354208560758403, 0.02010916403332376, 0.0788566503878196, 0.0021545532892846882, 0.0, 0.0, 0.0, 0.0]
20;200.0;[0.0, 0.0011490950876185005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01407641482332663, 0.07268026429187015, 0.1292731973570813, 0.11404768744613616, 0.05113473139902327, 0.04955472565354783, 0.0, 0.09566216604424016, 0.0, 0.0, 0.0, 0.0, 0.0]
21;210.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06032749209997127, 0.14277506463659867, 0.051996552714737146, 0.1384659580580293, 0.06090203964378052, 0.07153116920425165, 0.04151106004021833, 0.06032749209997127, 0.027865555874748635, 0.0, 0.0, 0.0, 0.0]
22;220.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.012065498419994254, 0.0, 0.07382935937948865, 0.16317150244182707, 0.10945130709566217, 0.08532031025567366, 0.07066934788853778, 0.07598391266877334, 0.07282390117782246, 0.04395288710140764, 0.055012927319735706, 0.0, 0.0, 0.0, 0.0]
23;230.0;[0.0, 0.0, 0.009767308244757253, 0.0, 0.04883654122378627, 0.047687446136167766, 0.005745475438092502, 0.02700373455903476, 0.0, 0.0, 0.06492387245044527, 0.004021832806664752, 0.05214018960068946, 0.09436943407066935, 0.08402757828210285, 0.01694915254237288, 0.0, 0.0, 0.0, 0.0]
24;240.0;[0.0, 0.0, 0.0, 0.0017236426314277506, 0.08158575122091354, 0.017236426314277506, 0.032174662453318015, 0.016087331226659007, 0.0, 0.06320022981901752, 0.08848032174662453, 0.0, 0.010772766446423441, 0.13588049411088768, 0.019534616489514506, 0.0, 0.0, 0.0, 0.0, 0.0]
25;250.0;[0.0, 0.0, 0.0, 0.002872737719046251, 0.10384946854352198, 0.055587474863544956, 0.05429474288997414, 0.009192760700948004, 0.06492387245044527, 0.012640045963803505, 0.0, 0.04079287561045677, 0.06794024705544384, 0.12783682849755817, 0.019534616489514506, 0.0, 0.0, 0.0, 0.0, 0.0]
26;260.0;[0.0, 0.0, 0.002298190175237001, 0.07627118644067797, 0.002298190175237001, 0.09192760700948004, 0.0, 0.0, 0.034616489514507326, 0.017667336972134445, 0.06492387245044527, 0.05343292157426027, 0.02930192473427176, 0.16776788279230107, 0.016661878770468257, 0.0017236426314277506, 0.0034472852628555013, 0.0, 0.0, 0.0]
27;270.0;[0.0, 0.0, 0.0, 0.06851479459925308, 0.0, 0.02585463947141626, 0.0, 0.0, 0.03375466819879345, 0.054725653547831085, 0.047687446136167766, 0.03332375754093651, 0.07368572249353635, 0.07224935363401322, 0.04021832806664752, 0.014363688595231256, 0.012640045963803505, 0.0, 0.0, 0.0]
28;280.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05458201666187877, 0.07066934788853778, 0.01177822464808963, 0.047687446136167766, 0.03332375754093651, 0.02470554438379776, 0.01910370583165757, 0.06592933065211146, 0.0034472852628555013, 0.0, 0.0, 0.0]
29;290.0;[0.0, 0.0, 0.0, 0.011490950876185005, 0.0, 0.0, 0.013789141051422005, 0.11117494972708991, 0.07009480034472852, 0.04136742315426602, 0.0721057167480609, 0.024130996839988508, 0.007469118069520253, 0.04424016087331226, 0.0, 0.004596380350474002, 0.006320022981901752, 0.0, 0.0, 0.0]
30;300.0;[0.0, 0.0, 0.0, 0.03619649525998277, 0.0068945705257110025, 0.07239299051996553, 0.1465096236713588, 0.07598391266877334, 0.0, 0.032749209997127264, 0.1064349324906636, 0.06305659293306522, 0.03906923297902901, 0.0, 0.0, 0.0, 0.0, 0.005745475438092502, 0.0, 0.0]
31;310.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.04481470841712152, 0.02470554438379776, 0.07311117494972709, 0.06320022981901752, 0.08876759551852915, 0.01522550991094513, 0.09250215455328928, 0.03906923297902901, 0.0, 0.005745475438092502, 0.0034472852628555013, 0.0, 0.0, 0.0, 0.0]
