;profondeur_(mm);root_proportion
0;0.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;10.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;20.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;30.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
4;40.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.002298190175237001, 0.0068945705257110025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
5;50.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
6;60.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.013789141051422005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
7;70.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
8;80.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
9;90.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
10;100.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0014363688595231256, 0.03418557885665039, 0.0]
11;110.0;[0.0, 0.02815282964665326, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
12;120.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02010916403332376, 0.0, 0.0, 0.0, 0.0, 0.03447285262855501, 0.007469118069520253, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
13;130.0;[0.0, 0.004021832806664752, 0.0, 0.016087331226659007, 0.0, 0.0, 0.036771042803792016, 0.07871301350186728, 0.014363688595231256, 0.0, 0.0, 0.0, 0.03562194771617351, 0.007469118069520253, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
14;140.0;[0.0, 0.008618213157138753, 0.043091065785693765, 0.06837115771330078, 0.02757828210284401, 0.0, 0.0068945705257110025, 0.04711289859235852, 0.010341855788566504, 0.0, 0.0, 0.0, 0.0, 0.002298190175237001, 0.03906923297902901, 0.018385521401896008, 0.02355644929617926, 0.07124389543234702, 0.04998563631140477, 0.0]
15;150.0;[0.0, 0.0, 0.0, 0.2240735420856076, 0.028727377190462512, 0.13674231542660156, 0.06032749209997127, 0.0034472852628555013, 0.0, 0.0, 0.0, 0.03562194771617351, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016087331226659007, 0.02987647227808101, 0.0]
16;160.0;[0.0, 0.021832806664751507, 0.11160586038494685, 0.08603849468543522, 0.10715311692042516, 0.0, 0.0, 0.004596380350474002, 0.0, 0.010916403332375754, 0.0, 0.008043665613329504, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02010916403332376, 0.0, 0.0]
17;170.0;[0.0034472852628555013, 0.08273484630853203, 0.09623671358804942, 0.17954610744039068, 0.0767020970985349, 0.03045101982189026, 0.0, 0.017236426314277506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.032749209997127264, 0.07181844297615628, 0.02815282964665326]
18;180.0;[0.0, 0.02470554438379776, 0.05688020683711577, 0.1397586900316001, 0.014363688595231256, 0.06348750359092215, 0.01982189026141913, 0.02298190175237001, 0.02298190175237001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02528009192760701, 0.04136742315426602, 0.010485492674518817, 0.012065498419994254, 0.0]
19;190.0;[0.0, 0.0, 0.0, 0.06133295030163746, 0.1120367710428038, 0.08101120367710428, 0.02240735420856076, 0.010916403332375754, 0.0, 0.0, 0.013789141051422005, 0.0, 0.0, 0.0, 0.0, 0.10341855788566504, 0.036771042803792016, 0.0021545532892846882, 0.005745475438092502, 0.0034472852628555013]
20;200.0;[0.0, 0.0, 0.0, 0.05056018385521402, 0.044671071531169206, 0.05644929617925883, 0.002298190175237001, 0.0, 0.0, 0.0, 0.0017236426314277506, 0.0, 0.0, 0.0, 0.08517667336972135, 0.07799482907210571, 0.0744039069232979, 0.16920425165182418, 0.07138753231829933, 0.00675093363975869]
21;210.0;[0.01235277219189888, 0.0017236426314277506, 0.007469118069520253, 0.04711289859235852, 0.0017236426314277506, 0.006320022981901752, 0.0, 0.04021832806664752, 0.0, 0.0, 0.05515656420568802, 0.012640045963803505, 0.019534616489514506, 0.047400172364263145, 0.04395288710140764, 0.021832806664751507, 0.02240735420856076, 0.17351335823039357, 0.07167480609020396, 0.006463659867854065]
22;220.0;[0.0640620511347314, 0.017236426314277506, 0.0, 0.0, 0.0, 0.004596380350474002, 0.0, 0.05917839701235277, 0.0, 0.002298190175237001, 0.10112036771042804, 0.02585463947141626, 0.03504740017236426, 0.06664751508187303, 0.05285837403045102, 0.004021832806664752, 0.00560183855214019, 0.1463659867854065, 0.0640620511347314, 0.019534616489514506]
