;profondeur_(mm);root_proportion
0;0.0;[0.036771042803792016, 0.12956047112898592, 0.21631715024418272, 0.02298190175237001, 0.012640045963803505, 0.019390979603562196, 0.0, 0.007469118069520253, 0.10930767020970986, 0.07311117494972709, 0.14852054007469118, 0.0, 0.0, 0.002298190175237001, 0.03332375754093651, 0.0, 0.0, 0.0, 0.0, 0.0]
1;10.0;[0.07986210858948578, 0.0, 0.07411663315139327, 0.021258259120942258, 0.0, 0.02312553863832232, 0.017810973858086755, 0.048261993679977015, 0.02355644929617926, 0.004883654122378627, 0.13674231542660156, 0.0, 0.0, 0.0, 0.02010916403332376, 0.0, 0.0, 0.004596380350474002, 0.0, 0.0]
2;20.0;[0.021258259120942258, 0.0, 0.0, 0.0, 0.02757828210284401, 0.005170927894283252, 0.03389830508474576, 0.014938236139040505, 0.0, 0.043665613329503014, 0.004883654122378627, 0.05285837403045102, 0.0, 0.0, 0.0, 0.0, 0.03504740017236426, 0.004596380350474002, 0.0, 0.0]
3;30.0;[0.0, 0.043665613329503014, 0.02585463947141626, 0.0, 0.05400746911806952, 0.017810973858086755, 0.058029301924734274, 0.08216029876472278, 0.036771042803792016, 0.03906923297902901, 0.0, 0.06779661016949153, 0.0, 0.0, 0.0, 0.0, 0.008043665613329504, 0.0, 0.0, 0.0]
4;40.0;[0.0, 0.004596380350474002, 0.04596380350474002, 0.0, 0.02930192473427176, 0.009192760700948004, 0.019534616489514506, 0.017236426314277506, 0.05616202240735421, 0.02312553863832232, 0.0, 0.07181844297615628, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
5;50.0;[0.0, 0.0, 0.0, 0.0, 0.002298190175237001, 0.0, 0.02642918701522551, 0.009767308244757253, 0.007469118069520253, 0.0, 0.002298190175237001, 0.005745475438092502, 0.014363688595231256, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018385521401896008, 0.0]
6;60.0;[0.030163746049985635, 0.08187302499281815, 0.06506750933639759, 0.023412812410226948, 0.03964378052283826, 0.0, 0.043665613329503014, 0.06492387245044527, 0.038494685435219764, 0.014938236139040505, 0.006032749209997127, 0.009480034472852629, 0.0, 0.004021832806664752, 0.0, 0.0, 0.0017236426314277506, 0.016661878770468257, 0.0, 0.0011490950876185005]
7;70.0;[0.006032749209997127, 0.0744039069232979, 0.005745475438092502, 0.05056018385521402, 0.047687446136167766, 0.0, 0.0, 0.02298190175237001, 0.0, 0.0017236426314277506, 0.03045101982189026, 0.03160011490950876, 0.031025567365699513, 0.004596380350474002, 0.0, 0.0, 0.0, 0.008618213157138753, 0.021258259120942258, 0.008618213157138753]
8;80.0;[0.0, 0.059896581442114336, 0.11749497270899167, 0.015512783682849756, 0.03418557885665039, 0.028440103418557884, 0.08747486354495834, 0.004596380350474002, 0.0, 0.02298190175237001, 0.0, 0.058029301924734274, 0.03045101982189026, 0.0, 0.0, 0.009192760700948004, 0.0, 0.08216029876472278, 0.07124389543234702, 0.0]
9;90.0;[0.03447285262855501, 0.011060040218328066, 0.02585463947141626, 0.012640045963803505, 0.0, 0.0, 0.050416546969261705, 0.010916403332375754, 0.0034472852628555013, 0.016661878770468257, 0.0, 0.02068371157713301, 0.0, 0.0, 0.018385521401896008, 0.0, 0.018385521401896008, 0.02240735420856076, 0.013214593507612756, 0.0]
