;profondeur_(mm);root_proportion
0;0.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005170927894283252, 0.004596380350474002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010916403332375754, 0.0, 0.0, 0.0, 0.0]
1;10.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0011490950876185005, 0.0, 0.0, 0.0, 0.0]
2;20.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;30.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
4;40.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
5;50.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
6;60.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009910945130709566, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
7;70.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013789141051422005, 0.02010916403332376, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00675093363975869, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
8;80.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05917839701235277, 0.11433496121804079, 0.0, 0.02240735420856076, 0.0, 0.0, 0.0, 0.01235277219189888, 0.033611031312841134, 0.0, 0.0, 0.0, 0.0, 0.0]
9;90.0;[0.004596380350474002, 0.0, 0.0, 0.004596380350474002, 0.0, 0.002298190175237001, 0.021832806664751507, 0.008618213157138753, 0.012640045963803505, 0.0068945705257110025, 0.0, 0.013789141051422005, 0.002872737719046251, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
10;100.0;[0.010341855788566504, 0.0, 0.0, 0.016661878770468257, 0.0, 0.0034472852628555013, 0.0, 0.03389830508474576, 0.0, 0.0, 0.0, 0.0, 0.047687446136167766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
11;110.0;[0.11146222349899454, 0.0, 0.0, 0.0, 0.0, 0.0068945705257110025, 0.02240735420856076, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
12;120.0;[0.002872737719046251, 0.0, 0.0034472852628555013, 0.11376041367423154, 0.0, 0.002298190175237001, 0.010341855788566504, 0.0, 0.016087331226659007, 0.002872737719046251, 0.017810973858086755, 0.0034472852628555013, 0.0, 0.0, 0.012209135305946568, 0.012209135305946568, 0.0, 0.0, 0.0, 0.0]
13;130.0;[0.0, 0.0, 0.0, 0.03619649525998277, 0.17423154266015511, 0.09379488652686009, 0.09638035047400173, 0.06248204538925596, 0.0, 0.0, 0.0, 0.0, 0.008043665613329504, 0.028727377190462512, 0.05673656995116346, 0.005889112324044815, 0.0, 0.0, 0.0005745475438092502, 0.015512783682849756]
14;140.0;[0.015512783682849756, 0.018385521401896008, 0.0, 0.0, 0.04941108876759552, 0.010341855788566504, 0.042516518241884516, 0.07928756104567652, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05688020683711577, 0.002298190175237001, 0.018672795173800633, 0.0, 0.013789141051422005, 0.11261131858661304, 0.017595518529158288]
15;150.0;[0.0, 0.0, 0.0, 0.0, 0.021832806664751507, 0.028727377190462512, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05400746911806952, 0.05170927894283252, 0.021258259120942258, 0.0, 0.0, 0.038494685435219764, 0.0]
16;160.0;[0.0, 0.03447285262855501, 0.02355644929617926, 0.0, 0.02930192473427176, 0.0, 0.0, 0.018960068945705257, 0.038494685435219764, 0.0, 0.0, 0.02298190175237001, 0.02700373455903476, 0.05688020683711577, 0.0, 0.037345590347601265, 0.009192760700948004, 0.0, 0.0, 0.0]
17;170.0;[0.07239299051996553, 0.0, 0.008043665613329504, 0.0, 0.0, 0.0, 0.017236426314277506, 0.1289859235851767, 0.002872737719046251, 0.05458201666187877, 0.05644929617925883, 0.019965527147371445, 0.008043665613329504, 0.021258259120942258, 0.0, 0.05630565929330652, 0.09192760700948004, 0.0, 0.0, 0.0]
18;180.0;[0.0, 0.009623671358804941, 0.0, 0.0, 0.0, 0.03160011490950876, 0.07986210858948578, 0.09451307095662166, 0.09767308244757254, 0.008043665613329504, 0.09738580867566791, 0.004883654122378627, 0.0, 0.014363688595231256, 0.0, 0.0, 0.0, 0.0, 0.0011490950876185005, 0.0]
19;190.0;[0.0, 0.01738006320022982, 0.014363688595231256, 0.0, 0.0, 0.06032749209997127, 0.13904050560183856, 0.04653835104854927, 0.10700948003447286, 0.08718758977305371, 0.11261131858661304, 0.0, 0.0, 0.0, 0.04424016087331226, 0.021832806664751507, 0.05688020683711577, 0.05400746911806952, 0.06837115771330078, 0.012065498419994254]
20;200.0;[0.0, 0.026285550129273198, 0.037920137891410514, 0.0, 0.0, 0.006320022981901752, 0.0034472852628555013, 0.0068945705257110025, 0.0, 0.008618213157138753, 0.02700373455903476, 0.0, 0.0, 0.0, 0.0, 0.04481470841712152, 0.02757828210284401, 0.006320022981901752, 0.0, 0.0]
