;profondeur_(mm);root_proportion
0;0.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;10.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;20.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;30.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
4;40.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
5;50.0;[0.0, 0.01982189026141913, 0.002872737719046251, 0.04136742315426602, 0.043091065785693765, 0.024130996839988508, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
6;60.0;[0.0, 0.04337833955759839, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
7;70.0;[0.004596380350474002, 0.0, 0.024130996839988508, 0.02298190175237001, 0.0, 0.0, 0.014938236139040505, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.061476587187589776, 0.027793737431772478]
8;80.0;[0.0034472852628555013, 0.033036483769031885, 0.033036483769031885, 0.1350186727951738, 0.021832806664751507, 0.012065498419994254, 0.010341855788566504, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04021832806664752, 0.02585463947141626, 0.041941970698075266, 0.028727377190462512, 0.009192760700948004, 0.0, 0.0, 0.0]
9;90.0;[0.015081873024992818, 0.05731111749497271, 0.0, 0.0068945705257110025, 0.1279804653835105, 0.05616202240735421, 0.06894570525711002, 0.06549841999425453, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023987359954036197, 0.013358230393565068, 0.0, 0.0, 0.0, 0.0]
10;100.0;[0.0, 0.09997127262280954, 0.14938236139040506, 0.09882217753519104, 0.05400746911806952, 0.03964378052283826, 0.0560183855214019, 0.006320022981901752, 0.03921286986498133, 0.026285550129273198, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017236426314277506, 0.0, 0.0, 0.0]
11;110.0;[0.0, 0.0034472852628555013, 0.0, 0.0, 0.024130996839988508, 0.07526572823901177, 0.13329503016374605, 0.05285837403045102, 0.014363688595231256, 0.058316575696638895, 0.023843723068083883, 0.0, 0.0, 0.0, 0.0, 0.0, 0.046825624820453896, 0.028440103418557884, 0.0053145647802355644, 0.026860097673082447]
12;120.0;[0.0, 0.0, 0.011490950876185005, 0.0, 0.0, 0.002298190175237001, 0.20698075265728239, 0.02714737144498707, 0.0, 0.0, 0.03619649525998277, 0.021832806664751507, 0.02312553863832232, 0.0, 0.07268026429187015, 0.06004021832806665, 0.02815282964665326, 0.05056018385521402, 0.02757828210284401, 0.04596380350474002]
13;130.0;[0.0, 0.0, 0.009767308244757253, 0.0, 0.004596380350474002, 0.06837115771330078, 0.21760988221775351, 0.09982763573685723, 0.008618213157138753, 0.0, 0.0, 0.02470554438379776, 0.09235851766733698, 0.0560183855214019, 0.08216029876472278, 0.02528009192760701, 0.1018385521401896, 0.0021545532892846882, 0.047687446136167766, 0.0]
14;140.0;[0.0, 0.0, 0.014363688595231256, 0.0, 0.0, 0.0389255960930767, 0.08962941683424304, 0.042516518241884516, 0.06305659293306522, 0.0, 0.021258259120942258, 0.0, 0.0640620511347314, 0.1545532892846883, 0.013789141051422005, 0.055874748635449584, 0.004596380350474002, 0.00014363688595231256, 0.06018385521401896, 0.0]
15;150.0;[0.0, 0.0, 0.0, 0.0, 0.02068371157713301, 0.016230968112611318, 0.055874748635449584, 0.06248204538925596, 0.09896581442114336, 0.03619649525998277, 0.005745475438092502, 0.010916403332375754, 0.06004021832806665, 0.07727664464234416, 0.03045101982189026, 0.06018385521401896, 0.0, 0.050991094513070954, 0.005889112324044815, 0.0]
16;160.0;[0.0, 0.0, 0.0011490950876185005, 0.0034472852628555013, 0.0, 0.0, 0.021258259120942258, 0.0, 0.06822752082734847, 0.012065498419994254, 0.1200804366561333, 0.018960068945705257, 0.022838264866417695, 0.11103131284113761, 0.07713300775639184, 0.015512783682849756, 0.0, 0.05027291008330939, 0.0, 0.0]
17;170.0;[0.0, 0.031025567365699513, 0.058029301924734274, 0.0, 0.0, 0.0, 0.016374604998563632, 0.0, 0.0903476012640046, 0.07612754955472566, 0.059322033898305086, 0.022263717322608446, 0.06549841999425453, 0.061476587187589776, 0.08718758977305371, 0.006607296753806378, 0.0, 0.01522550991094513, 0.015512783682849756, 0.01120367710428038]
18;180.0;[0.004596380350474002, 0.002298190175237001, 0.021258259120942258, 0.04538925596093077, 0.0, 0.0, 0.06693478885377765, 0.025998276357368573, 0.02528009192760701, 0.007756391841424878, 0.004165469692617064, 0.09523125538638322, 0.0, 0.04538925596093077, 0.08962941683424304, 0.04222924446997989, 0.0, 0.0, 0.0024418270611893133, 0.012209135305946568]
19;190.0;[0.004596380350474002, 0.0, 0.0, 0.0068945705257110025, 0.05975294455616202, 0.018385521401896008, 0.05688020683711577, 0.04639471416259695, 0.04424016087331226, 0.0, 0.0, 0.07296753806377478, 0.0, 0.005170927894283252, 0.058029301924734274, 0.057454754380925024, 0.0, 0.05860384946854352, 0.013214593507612756, 0.0]
20;200.0;[0.0, 0.0, 0.0, 0.0, 0.016087331226659007, 0.05113473139902327, 0.09192760700948004, 0.04208560758402758, 0.03964378052283826, 0.03504740017236426, 0.017810973858086755, 0.04711289859235852, 0.0, 0.0, 0.005745475438092502, 0.07009480034472852, 0.05788566503878196, 0.0053145647802355644, 0.0, 0.0]
