;profondeur_(mm);root_proportion
0;0.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;10.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;20.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;30.0;[0.0, 0.0, 0.007038207411663315, 0.08316575696638896, 0.11950588911232404, 0.0017236426314277506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
4;40.0;[0.0, 0.0, 0.0, 0.007469118069520253, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04653835104854927, 0.0, 0.0, 0.0, 0.0, 0.0]
5;50.0;[0.0, 0.0, 0.0, 0.05228382648664177, 0.07928756104567652, 0.0011490950876185005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
6;60.0;[0.008043665613329504, 0.07239299051996553, 0.06779661016949153, 0.018960068945705257, 0.004021832806664752, 0.05113473139902327, 0.061476587187589776, 0.07124389543234702, 0.02298190175237001, 0.0, 0.024130996839988508, 0.04883654122378627, 0.05573111174949727, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
7;70.0;[0.0, 0.0, 0.0, 0.0, 0.031025567365699513, 0.07497845446710716, 0.03346739442688883, 0.004740017236426314, 0.0, 0.02987647227808101, 0.014938236139040505, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
8;80.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0024418270611893133, 0.08029301924734272, 0.010341855788566504, 0.0, 0.0, 0.0, 0.03045101982189026, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013789141051422005, 0.0]
9;90.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.061476587187589776, 0.0068945705257110025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05975294455616202, 0.0, 0.0]
10;100.0;[0.0, 0.0, 0.0011490950876185005, 0.05228382648664177, 0.04021832806664752, 0.06722206262568227, 0.0, 0.0, 0.05400746911806952, 0.02642918701522551, 0.0, 0.0, 0.03605285837403045, 0.0, 0.05400746911806952, 0.0, 0.09594943981614479, 0.011490950876185005, 0.0, 0.0]
11;110.0;[0.0, 0.0, 0.0, 0.03562194771617351, 0.043091065785693765, 0.0, 0.0, 0.0, 0.07411663315139327, 0.0, 0.0, 0.02757828210284401, 0.0030163746049985635, 0.03504740017236426, 0.03289284688307958, 0.09867854064923873, 0.018385521401896008, 0.0, 0.0, 0.0]
12;120.0;[0.0, 0.0, 0.0, 0.0, 0.06607296753806377, 0.013789141051422005, 0.0, 0.0, 0.014938236139040505, 0.0011490950876185005, 0.0, 0.02298190175237001, 0.02815282964665326, 0.14938236139040506, 0.07900028727377191, 0.0034472852628555013, 0.0, 0.0, 0.0, 0.0]
13;130.0;[0.0, 0.0, 0.04941108876759552, 0.0, 0.0, 0.07239299051996553, 0.018960068945705257, 0.0, 0.0, 0.0, 0.0, 0.002298190175237001, 0.0, 0.0002872737719046251, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
14;140.0;[0.0, 0.0, 0.07698937087043953, 0.0, 0.0, 0.0, 0.07928756104567652, 0.009192760700948004, 0.0017236426314277506, 0.0, 0.04079287561045677, 0.042516518241884516, 0.0, 0.004596380350474002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
15;150.0;[0.0, 0.05688020683711577, 0.04021832806664752, 0.0, 0.0, 0.0, 0.0, 0.07066934788853778, 0.015512783682849756, 0.07239299051996553, 0.014938236139040505, 0.002872737719046251, 0.05688020683711577, 0.016661878770468257, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
16;160.0;[0.05170927894283252, 0.07483481758115484, 0.02930192473427176, 0.03045101982189026, 0.05228382648664177, 0.0, 0.0, 0.02298190175237001, 0.08316575696638896, 0.0, 0.004596380350474002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
17;170.0;[0.05860384946854352, 0.015943694340706693, 0.006320022981901752, 0.04883654122378627, 0.0, 0.0, 0.0, 0.0, 0.06564205688020684, 0.028727377190462512, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07368572249353635, 0.019965527147371445, 0.0, 0.0]
18;180.0;[0.06779661016949153, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03619649525998277, 0.004883654122378627, 0.013789141051422005, 0.0, 0.0, 0.0, 0.04653835104854927, 0.06434932490663603, 0.07066934788853778, 0.024130996839988508, 0.11778224648089629, 0.04883654122378627, 0.013789141051422005]
19;190.0;[0.06607296753806377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014507325481183568, 0.10097673082447572, 0.0043091065785693765, 0.012640045963803505, 0.0, 0.0, 0.08388394139615053, 0.03332375754093651, 0.0, 0.0, 0.08962941683424304, 0.005745475438092502, 0.0, 0.0]
20;200.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0043091065785693765, 0.08991669060614765, 0.0017236426314277506, 0.0, 0.0, 0.06320022981901752, 0.0, 0.03504740017236426, 0.0, 0.0, 0.08646940534329216, 0.06492387245044527, 0.041941970698075266, 0.0]
21;210.0;[0.0, 0.0, 0.0, 0.0, 0.04711289859235852, 0.0, 0.032461936225222636, 0.06090203964378052, 0.0, 0.013789141051422005, 0.0, 0.004596380350474002, 0.0, 0.0017236426314277506, 0.0, 0.0, 0.06305659293306522, 0.08776213731686297, 0.06262568227520827, 0.0]
22;220.0;[0.017667336972134445, 0.0, 0.017810973858086755, 0.0, 0.03389830508474576, 0.0034472852628555013, 0.04567652973283539, 0.08388394139615053, 0.0, 0.03145647802355645, 0.0, 0.0, 0.0, 0.0, 0.0017236426314277506, 0.05400746911806952, 0.08790577420281528, 0.0891985061763861, 0.05975294455616202, 0.0]
