;profondeur_(mm);root_proportion
0;0.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;10.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;20.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.012640045963803505, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;30.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
4;40.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
5;50.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
6;60.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
7;70.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
8;80.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
9;90.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
10;100.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
11;110.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
12;120.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
13;130.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
14;140.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
15;150.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04883654122378627, 0.05630565929330652, 0.04021832806664752, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
16;160.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009192760700948004, 0.0, 0.0, 0.0, 0.0, 0.018960068945705257, 0.0, 0.0, 0.0, 0.0]
17;170.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.009192760700948004, 0.016087331226659007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016087331226659007, 0.0034472852628555013, 0.006320022981901752, 0.0, 0.0]
18;180.0;[0.0, 0.0, 0.0, 0.0, 0.0721057167480609, 0.0514220051709279, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018960068945705257, 0.051565642056880204, 0.0, 0.0]
19;190.0;[0.0, 0.0, 0.0, 0.02585463947141626, 0.06434932490663603, 0.03504740017236426, 0.03332375754093651, 0.006320022981901752, 0.0, 0.0, 0.004596380350474002, 0.0, 0.0, 0.0, 0.011490950876185005, 0.0017236426314277506, 0.0, 0.0024418270611893133, 0.0, 0.0]
20;200.0;[0.0, 0.0, 0.0, 0.02642918701522551, 0.043091065785693765, 0.05975294455616202, 0.0014363688595231256, 0.026141913243320884, 0.016661878770468257, 0.021258259120942258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04481470841712152, 0.0, 0.017236426314277506, 0.0, 0.0]
21;210.0;[0.0, 0.0014363688595231256, 0.05429474288997414, 0.06664751508187303, 0.032174662453318015, 0.02815282964665326, 0.023269175524274634, 0.004883654122378627, 0.02068371157713301, 0.0, 0.0, 0.0, 0.03504740017236426, 0.011490950876185005, 0.06549841999425453, 0.05113473139902327, 0.0, 0.02987647227808101, 0.0, 0.0]
22;220.0;[0.02010916403332376, 0.004021832806664752, 0.05630565929330652, 0.08862395863257684, 0.02010916403332376, 0.018960068945705257, 0.02585463947141626, 0.042516518241884516, 0.021258259120942258, 0.062051134731399026, 0.0, 0.0, 0.03562194771617351, 0.02298190175237001, 0.08445848893995977, 0.0960930767020971, 0.0, 0.08330939385234128, 0.0, 0.0]
23;230.0;[0.0, 0.02528009192760701, 0.08891123240448147, 0.10629129560471129, 0.0, 0.0, 0.0, 0.0, 0.0, 0.032461936225222636, 0.010629129560471129, 0.02068371157713301, 0.03619649525998277, 0.08618213157138753, 0.07526572823901177, 0.11878770468256249, 0.07454754380925022, 0.16159149669635162, 0.0, 0.0]
24;240.0;[0.0, 0.007469118069520253, 0.0, 0.0, 0.02700373455903476, 0.0, 0.027721918988796324, 0.05846021258259121, 0.03562194771617351, 0.02757828210284401, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.042516518241884516, 0.03562194771617351, 0.02642918701522551, 0.008043665613329504]
