;profondeur_(mm);root_proportion
0;0.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001292731973570813, 0.0, 0.0, 0.0, 0.0, 0.05400746911806952, 0.0778511921861534, 0.0008618213157138753, 0.0]
1;10.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0017236426314277506, 0.018960068945705257, 0.012065498419994254, 0.0, 0.0, 0.018816432059752943, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09106578569376617, 0.009480034472852629, 0.0]
2;20.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1350186727951738, 0.07296753806377478, 0.0, 0.0]
3;30.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03332375754093651, 0.0, 0.0, 0.0]
4;40.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0011490950876185005, 0.009767308244757253]
5;50.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02240735420856076, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006320022981901752, 0.01522550991094513, 0.008905486929043378, 0.010916403332375754]
6;60.0;[0.0, 0.0, 0.0, 0.0, 0.040074691180695204, 0.004596380350474002, 0.028583740304510198, 0.0, 0.0, 0.0, 0.0, 0.02355644929617926, 0.0, 0.013789141051422005, 0.0014363688595231256, 0.06578569376615916, 0.07426027003734559, 0.1156276931916116, 0.1064349324906636, 0.009336397586900316]
7;70.0;[0.0, 0.0, 0.0, 0.0, 0.016805515656420567, 0.0, 0.02025280091927607, 0.03389830508474576, 0.004596380350474002, 0.0, 0.0, 0.0, 0.0, 0.07066934788853778, 0.10241309968399885, 0.00790002872737719, 0.018385521401896008, 0.0, 0.0, 0.0]
8;80.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04136742315426602, 0.03447285262855501, 0.0, 0.0, 0.0, 0.0011490950876185005, 0.1246768170066073, 0.008618213157138753, 0.0, 0.0, 0.0]
9;90.0;[0.0, 0.05458201666187877, 0.03906923297902901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02987647227808101, 0.0, 0.0, 0.0, 0.0, 0.0034472852628555013, 0.06607296753806377, 0.037920137891410514, 0.0, 0.0]
10;100.0;[0.0, 0.0, 0.06779661016949153, 0.03906923297902901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012640045963803505, 0.0, 0.0, 0.0, 0.021258259120942258, 0.04711289859235852, 0.02757828210284401, 0.0, 0.0, 0.0]
11;110.0;[0.0, 0.0, 0.0, 0.07469118069520253, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
12;120.0;[0.0, 0.0, 0.0, 0.02585463947141626, 0.05343292157426027, 0.06679115196782534, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005745475438092502, 0.0, 0.0, 0.0, 0.0]
13;130.0;[0.0, 0.0, 0.0, 0.0, 0.08618213157138753, 0.040649238724504454, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
14;140.0;[0.0, 0.0, 0.0, 0.0, 0.005745475438092502, 0.03332375754093651, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
15;150.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.041941970698075266, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
16;160.0;[0.0, 0.024130996839988508, 0.017092789428325195, 0.0, 0.0, 0.011490950876185005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009192760700948004, 0.02757828210284401, 0.0, 0.0, 0.0, 0.04610744039069233, 0.011347313990232692, 0.0, 0.0]
17;170.0;[0.0, 0.0, 0.0320310255673657, 0.0, 0.010916403332375754, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
18;180.0;[0.0030163746049985635, 0.045245619074978455, 0.05544383797759265, 0.012065498419994254, 0.0, 0.0, 0.02815282964665326, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
19;190.0;[0.0, 0.004596380350474002, 0.02815282964665326, 0.0, 0.0, 0.0, 0.04883654122378627, 0.06779661016949153, 0.0, 0.0, 0.0, 0.05343292157426027, 0.02298190175237001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
20;200.0;[0.021832806664751507, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01752370008618213, 0.1016949152542373, 0.0, 0.0, 0.0, 0.009192760700948004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029589198506176386, 0.05429474288997414, 0.012999138178684286]
21;210.0;[0.0, 0.0, 0.0, 0.0068945705257110025, 0.0, 0.0, 0.028440103418557884, 0.07124389543234702, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015512783682849756, 0.002872737719046251, 0.0]
22;220.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0034472852628555013, 0.05400746911806952, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02528009192760701, 0.04021832806664752, 0.012855501292731974]
23;230.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0068945705257110025, 0.0, 0.007469118069520253, 0.0, 0.009192760700948004, 0.014938236139040505, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
24;240.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05214018960068946, 0.0, 0.016230968112611318, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
