;profondeur_(mm);root_proportion
0;0.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;10.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;20.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003160011490950876, 0.005458201666187877, 0.0]
3;30.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02700373455903476, 0.04883654122378627, 0.05659293306521115, 0.04912381499569089, 0.0, 0.0]
4;40.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
5;50.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
6;60.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0002872737719046251, 0.016374604998563632]
7;70.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02068371157713301, 0.031025567365699513, 0.0, 0.0, 0.0, 0.02930192473427176, 0.0847457627118644, 0.003160011490950876]
8;80.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021832806664751507, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.047687446136167766, 0.02930192473427176, 0.0]
9;90.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04079287561045677, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014938236139040505, 0.0011490950876185005, 0.0, 0.0]
10;100.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002585463947141626, 0.0950876185004309, 0.017810973858086755, 0.03447285262855501, 0.0, 0.0]
11;110.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017236426314277506, 0.03993105429474289, 0.07181844297615628, 0.002585463947141626, 0.02355644929617926, 0.031025567365699513, 0.0017236426314277506, 0.0]
12;120.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021258259120942258, 0.0, 0.0, 0.0, 0.0, 0.029014650962367137, 0.03160011490950876, 0.05285837403045102]
13;130.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06578569376615916, 0.07066934788853778, 0.037920137891410514]
14;140.0;[0.0, 0.054725653547831085, 0.01005458201666188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010916403332375754, 0.0, 0.0, 0.0, 0.1223786268313703, 0.08790577420281528, 0.0]
15;150.0;[0.0, 0.001292731973570813, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02642918701522551, 0.05400746911806952, 0.06952025280091928, 0.021832806664751507, 0.14895145073254812, 0.049841999425452456, 0.07066934788853778, 0.0]
16;160.0;[0.0, 0.0030163746049985635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05573111174949727, 0.009192760700948004, 0.032174662453318015, 0.004596380350474002, 0.0, 0.0043091065785693765, 0.09451307095662166, 0.036771042803792016, 0.08058029301924734, 0.0005745475438092502, 0.0]
17;170.0;[0.0, 0.05242746337259408, 0.01694915254237288, 0.06090203964378052, 0.05515656420568802, 0.002872737719046251, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012065498419994254, 0.0, 0.0, 0.01982189026141913, 0.0008618213157138753, 0.024130996839988508, 0.05788566503878196, 0.0, 0.0]
18;180.0;[0.0, 0.0014363688595231256, 0.018672795173800633, 0.028727377190462512, 0.018385521401896008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.037345590347601265, 0.1235277219189888, 0.0, 0.012065498419994254, 0.0]
19;190.0;[0.028727377190462512, 0.07469118069520253, 0.03332375754093651, 0.04136742315426602, 0.02470554438379776, 0.07641482332663029, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07986210858948578, 0.011490950876185005, 0.0, 0.0, 0.0]
20;200.0;[0.031025567365699513, 0.1200804366561333, 0.0320310255673657, 0.04136742315426602, 0.024130996839988508, 0.011490950876185005, 0.08905486929043378, 0.0, 0.0, 0.0, 0.0, 0.02068371157713301, 0.0, 0.0, 0.011490950876185005, 0.03906923297902901, 0.0, 0.01350186727951738, 0.08460212582591209, 0.0005745475438092502]
21;210.0;[0.06549841999425453, 0.09480034472852629, 0.0788566503878196, 0.04136742315426602, 0.0, 0.0017236426314277506, 0.036771042803792016, 0.03332375754093651, 0.0, 0.0, 0.0, 0.05544383797759265, 0.0, 0.0, 0.009192760700948004, 0.0, 0.0, 0.003160011490950876, 0.09638035047400173, 0.014938236139040505]
22;220.0;[0.06779661016949153, 0.05458201666187877, 0.11275495547256535, 0.02298190175237001, 0.0, 0.0, 0.031025567365699513, 0.037345590347601265, 0.003878195920712439, 0.0, 0.0, 0.03935650675093364, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043091065785693765, 0.014363688595231256]
23;230.0;[0.053145647802355644, 0.0, 0.11218040792875611, 0.0, 0.0, 0.0, 0.0034472852628555013, 0.0, 0.03806377477736283, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
