;profondeur_(mm);root_proportion
0;0.0;[0.0, 0.0, 0.0, 0.0, 0.0017236426314277506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;10.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;20.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;30.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
4;40.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009192760700948004, 0.0, 0.0, 0.0, 0.0]
5;50.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
6;60.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
7;70.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0017236426314277506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
8;80.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007038207411663315, 0.0, 0.010916403332375754, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
9;90.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00043091065785693766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
10;100.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
11;110.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015512783682849756, 0.004596380350474002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
12;120.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
13;130.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012065498419994254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005170927894283252, 0.0]
14;140.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021258259120942258, 0.0]
15;150.0;[0.0, 0.0017236426314277506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004596380350474002, 0.008330939385234128, 0.0560183855214019, 0.02528009192760701]
16;160.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07698937087043953, 0.0, 0.0, 0.0, 0.007469118069520253, 0.037920137891410514, 0.07813846595805803, 0.02585463947141626, 0.06894570525711002, 0.0]
17;170.0;[0.0, 0.047687446136167766, 0.0037345590347601263, 0.0, 0.007469118069520253, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0068945705257110025, 0.0, 0.0017236426314277506, 0.0, 0.0, 0.03504740017236426, 0.004883654122378627, 0.02757828210284401, 0.05113473139902327, 0.0]
18;180.0;[0.0, 0.0, 0.027291008330939386, 0.009192760700948004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05113473139902327, 0.0858948577994829, 0.010916403332375754, 0.0]
19;190.0;[0.0, 0.006320022981901752, 0.04883654122378627, 0.0, 0.0, 0.002298190175237001, 0.0068945705257110025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002872737719046251, 0.09451307095662166, 0.007181844297615628, 0.0, 0.0]
20;200.0;[0.004596380350474002, 0.013789141051422005, 0.02355644929617926, 0.0, 0.009192760700948004, 0.0, 0.03045101982189026, 0.0068945705257110025, 0.0, 0.0, 0.0, 0.0, 0.012640045963803505, 0.004596380350474002, 0.030163746049985635, 0.0594656707842574, 0.02298190175237001, 0.0, 0.0, 0.0]
21;210.0;[0.009192760700948004, 0.0, 0.058029301924734274, 0.015512783682849756, 0.04596380350474002, 0.012065498419994254, 0.018960068945705257, 0.02757828210284401, 0.0, 0.0, 0.0, 0.009192760700948004, 0.008905486929043378, 0.002298190175237001, 0.03648376903188739, 0.026716460787130136, 0.0, 0.009192760700948004, 0.0, 0.0]
22;220.0;[0.0053145647802355644, 0.0, 0.06592933065211146, 0.0343292157426027, 0.07038207411663315, 0.0, 0.0005745475438092502, 0.021832806664751507, 0.0, 0.0, 0.0, 0.02700373455903476, 0.008905486929043378, 0.0068945705257110025, 0.06722206262568227, 0.015512783682849756, 0.0, 0.0, 0.0011490950876185005, 0.009767308244757253]
23;230.0;[0.04754380925021545, 0.0, 0.023700086182131572, 0.04840563056592933, 0.006032749209997127, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006320022981901752, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
24;240.0;[0.10499856363114048, 0.0, 0.08503303648376903, 0.03332375754093651, 0.0, 0.0, 0.017236426314277506, 0.0, 0.0, 0.007038207411663315, 0.0, 0.0, 0.0, 0.0, 0.02298190175237001, 0.0, 0.0, 0.0, 0.0, 0.0]
25;250.0;[0.028871014076414823, 0.02757828210284401, 0.0, 0.013214593507612756, 0.0, 0.0, 0.06233840850330365, 0.0, 0.0, 0.055300201091640334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
26;260.0;[0.008043665613329504, 0.10801493823613904, 0.0, 0.0, 0.0, 0.0, 0.01465096236713588, 0.0, 0.0, 0.03231829933927032, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
27;270.0;[0.017236426314277506, 0.02815282964665326, 0.03619649525998277, 0.0, 0.0, 0.005745475438092502, 0.0, 0.018385521401896008, 0.02010916403332376, 0.007612754955472565, 0.0, 0.0, 0.0, 0.0, 0.009767308244757253, 0.0, 0.0, 0.0, 0.042516518241884516, 0.0]
28;280.0;[0.009192760700948004, 0.0, 0.032461936225222636, 0.0, 0.0, 0.042516518241884516, 0.005458201666187877, 0.058891123240448144, 0.02010916403332376, 0.004596380350474002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0017236426314277506, 0.0, 0.0017236426314277506, 0.0]
29;290.0;[0.0, 0.0, 0.01005458201666188, 0.03648376903188739, 0.0, 0.002872737719046251, 0.09049123814995691, 0.01752370008618213, 0.0, 0.0, 0.0068945705257110025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
30;300.0;[0.0, 0.013789141051422005, 0.0, 0.09106578569376617, 0.023843723068083883, 0.0, 0.0005745475438092502, 0.02470554438379776, 0.0, 0.0, 0.012640045963803505, 0.0, 0.0, 0.02642918701522551, 0.002298190175237001, 0.0, 0.0, 0.0, 0.0, 0.0]
31;310.0;[0.0, 0.0, 0.002872737719046251, 0.04653835104854927, 0.05084745762711865, 0.005745475438092502, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018960068945705257, 0.0, 0.007469118069520253, 0.012640045963803505, 0.0, 0.0, 0.0]
32;320.0;[0.0, 0.0, 0.0, 0.054725653547831085, 0.06779661016949153, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03447285262855501, 0.0, 0.0, 0.0034472852628555013, 0.0]
33;330.0;[0.026860097673082447, 0.05960930767020971, 0.0034472852628555013, 0.00502729100833094, 0.03447285262855501, 0.05917839701235277, 0.04711289859235852, 0.03906923297902901, 0.0, 0.0, 0.015512783682849756, 0.009192760700948004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009192760700948004, 0.0]
34;340.0;[0.0, 0.020970985349037633, 0.009192760700948004, 0.0, 0.024418270611893136, 0.11692042516518242, 0.030738293593794888, 0.004596380350474002, 0.0, 0.0, 0.0, 0.02298190175237001, 0.0011490950876185005, 0.0, 0.0, 0.0, 0.010629129560471129, 0.002298190175237001, 0.0, 0.0]
35;350.0;[0.009767308244757253, 0.010341855788566504, 0.0, 0.0, 0.0, 0.006320022981901752, 0.11577133007756392, 0.05113473139902327, 0.0017236426314277506, 0.0, 0.0, 0.0, 0.02470554438379776, 0.0, 0.0034472852628555013, 0.0, 0.040936512496409075, 0.009910945130709566, 0.02355644929617926, 0.0]
36;360.0;[0.05573111174949727, 0.03964378052283826, 0.0, 0.0, 0.0, 0.0, 0.0755530020109164, 0.06377477736282677, 0.0, 0.0, 0.010341855788566504, 0.009767308244757253, 0.0, 0.0, 0.0, 0.0, 0.003160011490950876, 0.0068945705257110025, 0.0068945705257110025, 0.0]
37;370.0;[0.005745475438092502, 0.0, 0.0005745475438092502, 0.02470554438379776, 0.0, 0.0, 0.006032749209997127, 0.05860384946854352, 0.09106578569376617, 0.02528009192760701, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0037345590347601263, 0.0, 0.0, 0.0]
38;380.0;[0.0, 0.0, 0.0068945705257110025, 0.005170927894283252, 0.004596380350474002, 0.0, 0.02355644929617926, 0.037345590347601265, 0.13128411376041368, 0.018385521401896008, 0.016087331226659007, 0.0, 0.0, 0.016661878770468257, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
39;390.0;[0.0, 0.0, 0.0, 0.0, 0.032174662453318015, 0.04481470841712152, 0.05630565929330652, 0.03906923297902901, 0.09882217753519104, 0.008618213157138753, 0.004596380350474002, 0.0, 0.0, 0.04883654122378627, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
40;400.0;[0.0, 0.004596380350474002, 0.0, 0.0, 0.00790002872737719, 0.011490950876185005, 0.016661878770468257, 0.017667336972134445, 0.012065498419994254, 0.05400746911806952, 0.006320022981901752, 0.0, 0.0, 0.013214593507612756, 0.05573111174949727, 0.0, 0.0, 0.0, 0.0, 0.0]
41;410.0;[0.05659293306521115, 0.01752370008618213, 0.002298190175237001, 0.03447285262855501, 0.027721918988796324, 0.0, 0.014363688595231256, 0.007038207411663315, 0.021258259120942258, 0.02470554438379776, 0.012640045963803505, 0.0, 0.0, 0.03504740017236426, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
42;420.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011490950876185005, 0.06894570525711002, 0.0, 0.04452743464521689, 0.0014363688595231256, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
43;430.0;[0.009192760700948004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003303648376903189, 0.07598391266877334, 0.0, 0.015512783682849756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0034472852628555013, 0.0, 0.0, 0.0, 0.0]
44;440.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016805515656420567, 0.08488939959781672, 0.012065498419994254, 0.014363688595231256, 0.002298190175237001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
45;450.0;[0.021258259120942258, 0.006320022981901752, 0.0, 0.0, 0.0, 0.0, 0.006607296753806378, 0.022694627980465384, 0.04883654122378627, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016661878770468257, 0.005170927894283252]
46;460.0;[0.002872737719046251, 0.008618213157138753, 0.018960068945705257, 0.0, 0.026716460787130136, 0.0, 0.0, 0.006320022981901752, 0.0, 0.031025567365699513, 0.010341855788566504, 0.006320022981901752, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
47;470.0;[0.004596380350474002, 0.0, 0.0, 0.03389830508474576, 0.029589198506176386, 0.0, 0.0, 0.018960068945705257, 0.016087331226659007, 0.014363688595231256, 0.05056018385521402, 0.036771042803792016, 0.0, 0.0, 0.0, 0.0011490950876185005, 0.0, 0.0, 0.0, 0.0]
48;480.0;[0.0, 0.04941108876759552, 0.012640045963803505, 0.0, 0.0, 0.0, 0.0034472852628555013, 0.0017236426314277506, 0.02757828210284401, 0.0, 0.002298190175237001, 0.05113473139902327, 0.0, 0.009192760700948004, 0.0, 0.0, 0.0, 0.004596380350474002, 0.0, 0.0]
49;490.0;[0.06018385521401896, 0.007612754955472565, 0.021689169778799196, 0.059322033898305086, 0.10155127836828498, 0.08172938810686585, 0.017810973858086755, 0.018385521401896008, 0.010341855788566504, 0.0, 0.0, 0.0, 0.004596380350474002, 0.0068945705257110025, 0.0068945705257110025, 0.0005745475438092502, 0.0, 0.0, 0.0, 0.0]
50;500.0;[0.019534616489514506, 0.05458201666187877, 0.0, 0.0, 0.02355644929617926, 0.02585463947141626, 0.10126400459638035, 0.015943694340706693, 0.02298190175237001, 0.03332375754093651, 0.0, 0.0, 0.015512783682849756, 0.0, 0.005458201666187877, 0.05343292157426027, 0.0, 0.0, 0.0, 0.0]
51;510.0;[0.0, 0.03160011490950876, 0.02987647227808101, 0.03332375754093651, 0.028727377190462512, 0.0, 0.06363114047687446, 0.0788566503878196, 0.03504740017236426, 0.014363688595231256, 0.014363688595231256, 0.0, 0.004596380350474002, 0.0, 0.04510198218902614, 0.014938236139040505, 0.0, 0.0, 0.0, 0.0]
