;profondeur_(mm);root_proportion
0;0.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.012065498419994254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009192760700948004, 0.0, 0.0, 0.0, 0.0]
1;10.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;20.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;30.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
4;40.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
5;50.0;[0.0, 0.0017236426314277506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
6;60.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
7;70.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
8;80.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
9;90.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
10;100.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
11;110.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004596380350474002]
12;120.0;[0.0, 0.0, 0.0, 0.004596380350474002, 0.004596380350474002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
13;130.0;[0.0, 0.0, 0.02642918701522551, 0.0068945705257110025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
14;140.0;[0.0, 0.0, 0.009192760700948004, 0.04021832806664752, 0.0011490950876185005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
15;150.0;[0.02010916403332376, 0.0, 0.10514220051709279, 0.08733122665900603, 0.05400746911806952, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002298190175237001, 0.03906923297902901, 0.0, 0.0, 0.0, 0.014938236139040505, 0.013789141051422005]
16;160.0;[0.03332375754093651, 0.01465096236713588, 0.0008618213157138753, 0.08101120367710428, 0.03562194771617351, 0.05056018385521402, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03174375179546107, 0.018960068945705257, 0.0, 0.0, 0.0, 0.0, 0.0]
17;170.0;[0.08043665613329504, 0.0, 0.0, 0.08848032174662453, 0.1442114334961218, 0.08158575122091354, 0.011490950876185005, 0.006320022981901752, 0.02355644929617926, 0.023269175524274634, 0.0, 0.0, 0.0, 0.011921861534041941, 0.0011490950876185005, 0.0, 0.0, 0.004596380350474002, 0.0, 0.0]
18;180.0;[0.03906923297902901, 0.03160011490950876, 0.0, 0.006320022981901752, 0.07066934788853778, 0.08101120367710428, 0.04998563631140477, 0.0, 0.0, 0.0617638609594944, 0.0, 0.0, 0.0, 0.002872737719046251, 0.0, 0.0, 0.0, 0.002298190175237001, 0.002298190175237001, 0.0]
19;190.0;[0.1108876759551853, 0.028727377190462512, 0.012640045963803505, 0.0, 0.0, 0.024130996839988508, 0.03447285262855501, 0.012640045963803505, 0.0, 0.038494685435219764, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013789141051422005]
20;200.0;[0.06348750359092215, 0.012640045963803505, 0.02815282964665326, 0.020540074691180694, 0.00560183855214019, 0.002298190175237001, 0.04941108876759552, 0.016661878770468257, 0.0, 0.03389830508474576, 0.0034472852628555013, 0.02470554438379776, 0.013789141051422005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03619649525998277, 0.04136742315426602]
21;210.0;[0.030163746049985635, 0.037345590347601265, 0.008043665613329504, 0.07167480609020396, 0.026572823901177822, 0.004021832806664752, 0.03447285262855501, 0.03820741166331514, 0.0, 0.032174662453318015, 0.021258259120942258, 0.02068371157713301, 0.018960068945705257, 0.010916403332375754, 0.0, 0.0, 0.02987647227808101, 0.02930192473427176, 0.026860097673082447, 0.0030163746049985635]
22;220.0;[0.008618213157138753, 0.07124389543234702, 0.009192760700948004, 0.0721057167480609, 0.02815282964665326, 0.017236426314277506, 0.05429474288997414, 0.060471128985923585, 0.0, 0.02255099109451307, 0.018385521401896008, 0.024130996839988508, 0.014220051709278942, 0.012783682849755817, 0.0, 0.031025567365699513, 0.04941108876759552, 0.017810973858086755, 0.0, 0.0]
23;230.0;[0.06894570525711002, 0.0, 0.08488939959781672, 0.06564205688020684, 0.0, 0.012065498419994254, 0.037632864119505886, 0.11045676529732835, 0.013789141051422005, 0.10614765871875897, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
24;240.0;[0.1098822177535191, 0.04869290433783396, 0.0, 0.09709853490376329, 0.036771042803792016, 0.02700373455903476, 0.06118931341568515, 0.037920137891410514, 0.016374604998563632, 0.07052571100258546, 0.0, 0.0, 0.0, 0.0, 0.047687446136167766, 0.04711289859235852, 0.02757828210284401, 0.0, 0.0, 0.004596380350474002]
25;250.0;[0.024130996839988508, 0.026141913243320884, 0.03389830508474576, 0.013789141051422005, 0.06320022981901752, 0.0, 0.03418557885665039, 0.005745475438092502, 0.0744039069232979, 0.015943694340706693, 0.012640045963803505, 0.0, 0.0, 0.0, 0.0, 0.04998563631140477, 0.037345590347601265, 0.0, 0.0, 0.0]
26;260.0;[0.042516518241884516, 0.11117494972708991, 0.07196207986210859, 0.040936512496409075, 0.019534616489514506, 0.048261993679977015, 0.002298190175237001, 0.03045101982189026, 0.08891123240448147, 0.10327492099971272, 0.018385521401896008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
27;270.0;[0.0, 0.1384659580580293, 0.08776213731686297, 0.04811835679402471, 0.0, 0.03389830508474576, 0.031025567365699513, 0.032749209997127264, 0.04783108302212008, 0.09523125538638322, 0.005170927894283252, 0.0, 0.0, 0.03160011490950876, 0.03447285262855501, 0.0, 0.0, 0.0, 0.00043091065785693766, 0.008761850043091065]
28;280.0;[0.004596380350474002, 0.11476587187589773, 0.06262568227520827, 0.061045676529732834, 0.0, 0.0, 0.0675093363975869, 0.02930192473427176, 0.0, 0.09307670209709853, 0.03447285262855501, 0.0, 0.0, 0.038494685435219764, 0.0, 0.0, 0.0, 0.0, 0.06219477161735133, 0.014220051709278942]
29;290.0;[0.0, 0.028296466532605574, 0.05285837403045102, 0.0914966963516231, 0.0, 0.0, 0.05544383797759265, 0.012065498419994254, 0.02212008043665613, 0.0594656707842574, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.032174662453318015, 0.008043665613329504, 0.0]
30;300.0;[0.0, 0.0, 0.02470554438379776, 0.08129847744900891, 0.0, 0.0, 0.005745475438092502, 0.051996552714737146, 0.04898017810973858, 0.04725653547831083, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05573111174949727, 0.012640045963803505, 0.0, 0.0]
31;310.0;[0.03389830508474576, 0.0, 0.009192760700948004, 0.038494685435219764, 0.02298190175237001, 0.0034472852628555013, 0.0, 0.0652111462223499, 0.05300201091640333, 0.01852915828784832, 0.038494685435219764, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
32;320.0;[0.0, 0.0, 0.0, 0.041941970698075266, 0.061045676529732834, 0.011921861534041941, 0.02700373455903476, 0.07598391266877334, 0.08833668486067223, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0034472852628555013]
33;330.0;[0.017236426314277506, 0.021832806664751507, 0.0, 0.016661878770468257, 0.0903476012640046, 0.017092789428325195, 0.0, 0.044671071531169206, 0.04869290433783396, 0.0034472852628555013, 0.0, 0.0, 0.0, 0.0, 0.02815282964665326, 0.043665613329503014, 0.031025567365699513, 0.0, 0.04079287561045677, 0.02700373455903476]
34;340.0;[0.0, 0.011490950876185005, 0.0, 0.029158287848319447, 0.03045101982189026, 0.0, 0.0, 0.02700373455903476, 0.0389255960930767, 0.0, 0.0, 0.006320022981901752, 0.0, 0.0, 0.00502729100833094, 0.013932777937374317, 0.0, 0.0, 0.0, 0.0]
35;350.0;[0.0, 0.0, 0.0, 0.025998276357368573, 0.004596380350474002, 0.0, 0.0, 0.0, 0.06190749784544671, 0.009192760700948004, 0.013789141051422005, 0.017236426314277506, 0.004596380350474002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
36;360.0;[0.0, 0.0, 0.0, 0.006320022981901752, 0.0, 0.0, 0.0, 0.0, 0.05170927894283252, 0.018960068945705257, 0.024130996839988508, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
37;370.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.032749209997127264, 0.0, 0.0, 0.04596380350474002, 0.04969836253950014, 0.0017236426314277506, 0.0, 0.007612754955472565, 0.00043091065785693766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
