;profondeur_(mm);root_proportion
0;0.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0017236426314277506, 0.0, 0.0, 0.0, 0.0, 0.012065498419994254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02355644929617926, 0.013789141051422005, 0.002298190175237001, 0.0]
1;10.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013932777937374317, 0.06822752082734847, 0.03447285262855501, 0.0]
2;20.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07268026429187015, 0.15598965814421142, 0.06837115771330078, 0.006320022981901752]
3;30.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006320022981901752, 0.02642918701522551, 0.21114622234989947, 0.18356794024705544, 0.09020396437805228, 0.02642918701522551]
4;40.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03748922723355358, 0.052571100258546395, 0.0017236426314277506, 0.0017236426314277506, 0.005458201666187877, 0.07138753231829933, 0.1717897155989658, 0.1028440103418558, 0.017810973858086755, 0.02757828210284401, 0.0]
5;50.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02240735420856076, 0.0, 0.007038207411663315, 0.0, 0.0, 0.0, 0.08043665613329504, 0.09781671933352484, 0.08273484630853203, 0.04883654122378627, 0.047687446136167766, 0.003160011490950876, 0.0]
6;60.0;[0.0, 0.0, 0.010916403332375754, 0.0, 0.0, 0.0, 0.0, 0.0068945705257110025, 0.0, 0.0, 0.0, 0.0, 0.04021832806664752, 0.08776213731686297, 0.04883654122378627, 0.02757828210284401, 0.009192760700948004, 0.043665613329503014, 0.1131858661304223, 0.046825624820453896]
7;70.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012640045963803505, 0.0949439816144786, 0.005745475438092502, 0.02298190175237001, 0.06952025280091928, 0.06779661016949153, 0.09566216604424016, 0.006032749209997127]
8;80.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07813846595805803, 0.0, 0.008618213157138753, 0.13056592933065211, 0.019965527147371445, 0.0, 0.05515656420568802, 0.017810973858086755, 0.013214593507612756, 0.06765297328353921, 0.0]
9;90.0;[0.0, 0.0, 0.013214593507612756, 0.009192760700948004, 0.0, 0.0, 0.0, 0.0, 0.032749209997127264, 0.08962941683424304, 0.11735133582303936, 0.09867854064923873, 0.04883654122378627, 0.002872737719046251, 0.0, 0.015512783682849756, 0.03045101982189026, 0.023843723068083883, 0.029445561620224072, 0.0]
10;100.0;[0.0, 0.0, 0.0, 0.037345590347601265, 0.0017236426314277506, 0.0, 0.0, 0.0, 0.07411663315139327, 0.1752370008618213, 0.035765584602125824, 0.03906923297902901, 0.07540936512496409, 0.051565642056880204, 0.03160011490950876, 0.013789141051422005, 0.0, 0.07153116920425165, 0.03619649525998277, 0.013789141051422005]
11;110.0;[0.0, 0.021258259120942258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1246768170066073, 0.04079287561045677, 0.044096523987359956, 0.0017236426314277506, 0.04941108876759552, 0.0, 0.0, 0.04538925596093077, 0.014938236139040505, 0.013789141051422005, 0.0]
12;120.0;[0.009192760700948004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17595518529158288, 0.09049123814995691, 0.007469118069520253, 0.037345590347601265, 0.07066934788853778, 0.04811835679402471, 0.05702384372306808, 0.06032749209997127, 0.042516518241884516, 0.016087331226659007, 0.0]
13;130.0;[0.02930192473427176, 0.0, 0.006320022981901752, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0914966963516231, 0.051996552714737146, 0.0, 0.0, 0.031025567365699513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
14;140.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02298190175237001, 0.036771042803792016, 0.02585463947141626, 0.08187302499281815, 0.0, 0.0, 0.0, 0.0, 0.028727377190462512, 0.013789141051422005, 0.0, 0.0, 0.0]
15;150.0;[0.0, 0.0, 0.024130996839988508, 0.011490950876185005, 0.0, 0.0, 0.0, 0.036771042803792016, 0.012640045963803505, 0.0017236426314277506, 0.11376041367423154, 0.0, 0.0, 0.0, 0.05688020683711577, 0.04883654122378627, 0.0, 0.0, 0.0, 0.0]
16;160.0;[0.11376041367423154, 0.0, 0.0, 0.0, 0.0, 0.0, 0.025423728813559324, 0.017236426314277506, 0.0, 0.028727377190462512, 0.10557311117494973, 0.0, 0.0, 0.009192760700948004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
17;170.0;[0.02757828210284401, 0.04424016087331226, 0.0, 0.0, 0.0, 0.0, 0.00043091065785693766, 0.0, 0.0, 0.02528009192760701, 0.10126400459638035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
