;profondeur_(mm);root_proportion
0;0.0;[0.012065498419994254, 0.03605285837403045, 0.07296753806377478, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02528009192760701, 0.02815282964665326, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
1;10.0;[0.0927894283251939, 0.027721918988796324, 0.039787417408790576, 0.04179833381212295, 0.012640045963803505, 0.05285837403045102, 0.0, 0.008618213157138753, 0.0, 0.042516518241884516, 0.0, 0.03045101982189026, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2;20.0;[0.15369146796897443, 0.052571100258546395, 0.002298190175237001, 0.1419132433208848, 0.0017236426314277506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0034472852628555013, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
3;30.0;[0.0, 0.11864406779661017, 0.02585463947141626, 0.02355644929617926, 0.0, 0.0, 0.032174662453318015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06090203964378052, 0.02528009192760701, 0.0]
4;40.0;[0.0, 0.08560758402757829, 0.07382935937948865, 0.1473714449870727, 0.02987647227808101, 0.03935650675093364, 0.05486929043378339, 0.006320022981901752, 0.02240735420856076, 0.0, 0.0, 0.0, 0.004596380350474002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
5;50.0;[0.0, 0.037920137891410514, 0.043091065785693765, 0.043665613329503014, 0.25682275208273486, 0.05630565929330652, 0.0, 0.0, 0.0, 0.004596380350474002, 0.0, 0.0, 0.0, 0.038494685435219764, 0.029014650962367137, 0.0, 0.0017236426314277506, 0.002872737719046251, 0.0, 0.0]
6;60.0;[0.0, 0.02528009192760701, 0.030594656707842574, 0.06880206837115771, 0.0983912668773341, 0.1473714449870727, 0.07928756104567652, 0.0732548118356794, 0.02757828210284401, 0.0, 0.0, 0.0, 0.021832806664751507, 0.061476587187589776, 0.04969836253950014, 0.02355644929617926, 0.08733122665900603, 0.002872737719046251, 0.0, 0.0]
7;70.0;[0.0, 0.0, 0.0, 0.017236426314277506, 0.061476587187589776, 0.07914392415972421, 0.03045101982189026, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0008618213157138753, 0.06276931916116059, 0.03346739442688883, 0.0, 0.0, 0.0, 0.0]
8;80.0;[0.0, 0.006320022981901752, 0.02930192473427176, 0.0, 0.017236426314277506, 0.08445848893995977, 0.06952025280091928, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01522550991094513, 0.040936512496409075, 0.0030163746049985635, 0.0, 0.0, 0.0, 0.0]
9;90.0;[0.018960068945705257, 0.018960068945705257, 0.0005745475438092502, 0.0, 0.012640045963803505, 0.09135305946567078, 0.18371157713300776, 0.02427463372594082, 0.009192760700948004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
10;100.0;[0.06664751508187303, 0.0, 0.0017236426314277506, 0.0, 0.005745475438092502, 0.011490950876185005, 0.08129847744900891, 0.061476587187589776, 0.009623671358804941, 0.015512783682849756, 0.0, 0.0, 0.0, 0.0, 0.02757828210284401, 0.0, 0.018960068945705257, 0.0, 0.015512783682849756, 0.0]
11;110.0;[0.0, 0.0, 0.0, 0.010916403332375754, 0.05515656420568802, 0.0, 0.0008618213157138753, 0.1384659580580293, 0.007612754955472565, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02528009192760701, 0.0, 0.0, 0.0, 0.03906923297902901, 0.0]
12;120.0;[0.02470554438379776, 0.0, 0.0, 0.009192760700948004, 0.0, 0.0, 0.0, 0.04136742315426602, 0.1016949152542373, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004596380350474002, 0.0, 0.0, 0.0, 0.0]
13;130.0;[0.0, 0.0, 0.009192760700948004, 0.016661878770468257, 0.0, 0.0, 0.0, 0.0, 0.10025854639471417, 0.04538925596093077, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
14;140.0;[0.0, 0.0, 0.013789141051422005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09925308819304797, 0.07239299051996553, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0017236426314277506, 0.0, 0.0, 0.0, 0.0]
15;150.0;[0.0, 0.0, 0.037920137891410514, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003878195920712439, 0.1028440103418558, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008043665613329504, 0.0]
16;160.0;[0.0, 0.014938236139040505, 0.037345590347601265, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07382935937948865, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02240735420856076, 0.02240735420856076]
17;170.0;[0.002298190175237001, 0.0011490950876185005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03878195920712439, 0.0, 0.0, 0.011490950876185005, 0.005745475438092502, 0.002298190175237001, 0.0, 0.0, 0.0, 0.0, 0.0]
18;180.0;[0.10499856363114048, 0.0, 0.0, 0.004596380350474002, 0.04538925596093077, 0.010916403332375754, 0.0, 0.0, 0.0, 0.02355644929617926, 0.0, 0.0, 0.0, 0.0, 0.016087331226659007, 0.018385521401896008, 0.0, 0.009767308244757253, 0.0, 0.0]
19;190.0;[0.09408216029876472, 0.09738580867566791, 0.0, 0.018385521401896008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004596380350474002, 0.0011490950876185005, 0.0, 0.0]
20;200.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00560183855214019, 0.0, 0.015512783682849756, 0.0, 0.0, 0.0, 0.008043665613329504, 0.032174662453318015, 0.0, 0.0]
21;210.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018672795173800632, 0.0, 0.02642918701522551, 0.010341855788566504, 0.0, 0.0, 0.001292731973570813, 0.0021545532892846882, 0.0, 0.0]
22;220.0;[0.006320022981901752, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02355644929617926, 0.016087331226659007, 0.0, 0.0, 0.0, 0.009192760700948004, 0.0, 0.0]
23;230.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014938236139040505, 0.002298190175237001, 0.0, 0.0, 0.0, 0.0, 0.0]
24;240.0;[0.0, 0.0, 0.0, 0.0, 0.028440103418557884, 0.0, 0.0, 0.001292731973570813, 0.028727377190462512, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
25;250.0;[0.007469118069520253, 0.0, 0.0, 0.04941108876759552, 0.01005458201666188, 0.0, 0.0, 0.0343292157426027, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
26;260.0;[0.0, 0.0, 0.002298190175237001, 0.055012927319735706, 0.0, 0.0, 0.0, 0.04869290433783396, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
27;270.0;[0.0, 0.0, 0.0, 0.035765584602125824, 0.0, 0.0, 0.008618213157138753, 0.035191037058316575, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
28;280.0;[0.0, 0.0, 0.0, 0.0068945705257110025, 0.0, 0.0, 0.03562194771617351, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
29;290.0;[0.0, 0.0, 0.0, 0.012640045963803505, 0.0, 0.007181844297615628, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
