;profondeur_(mm);root_proportion
0;0.0;[0.0, 0.0, 0.0, 0.04266015512783683, 0.04481470841712152, 0.0043091065785693765, 0.18256248204538925, 0.2664464234415398, 0.22823901177822464, 0.1578569376615915, 0.16288422866992244, 0.1670496983625395, 0.06305659293306522, 0.09982763573685723, 0.05544383797759265, 0.24044814708417123, 0.19649525998276357, 0.0, 0.010341855788566504, 0.010916403332375754]
1;10.0;[0.0, 0.0, 0.0, 0.014507325481183568, 0.05400746911806952, 0.017236426314277506, 0.007612754955472565, 0.054725653547831085, 0.1601551278368285, 0.2862683137029589, 0.08862395863257684, 0.05429474288997414, 0.06276931916116059, 0.17222062625682275, 0.2036771042803792, 0.27204826199368, 0.09767308244757254, 0.0, 0.058029301924734274, 0.017451881643205977]
2;20.0;[0.006320022981901752, 0.0, 0.0053145647802355644, 0.03590922148807814, 0.0, 0.0, 0.025423728813559324, 0.209566216604424, 0.2459063487503591, 0.20554438379775927, 0.1715024418270612, 0.15225509910945131, 0.0950876185004309, 0.13444412525136454, 0.16116058603849467, 0.16604424016087332, 0.03619649525998277, 0.0, 0.03332375754093651, 0.008043665613329504]
3;30.0;[0.0, 0.04136742315426602, 0.051565642056880204, 0.036771042803792016, 0.009192760700948004, 0.0011490950876185005, 0.02312553863832232, 0.14607871301350187, 0.1967825337546682, 0.10902039643780523, 0.1921861534041942, 0.02700373455903476, 0.05084745762711865, 0.14018960068945704, 0.04653835104854927, 0.2367135880494111, 0.08330939385234128, 0.0, 0.03504740017236426, 0.014363688595231256]
4;40.0;[0.0, 0.043665613329503014, 0.011060040218328066, 0.06377477736282677, 0.02240735420856076, 0.06032749209997127, 0.0, 0.09709853490376329, 0.2240735420856076, 0.18687158862395864, 0.2184717035334674, 0.15958058029301925, 0.09752944556162023, 0.22392990519965528, 0.2071243895432347, 0.10514220051709279, 0.15369146796897443, 0.018960068945705257, 0.004021832806664752, 0.0]
5;50.0;[0.0, 0.038494685435219764, 0.06334386670496983, 0.05400746911806952, 0.018960068945705257, 0.017236426314277506, 0.08905486929043378, 0.1557023843723068, 0.18026429187015225, 0.20654984199942544, 0.08991669060614765, 0.12525136455041655, 0.043091065785693765, 0.10226946279804654, 0.15512783682849757, 0.15972421717897156, 0.03878195920712439, 0.0, 0.0, 0.0]
6;60.0;[0.0, 0.021832806664751507, 0.027865555874748635, 0.06492387245044527, 0.04998563631140477, 0.0, 0.008618213157138753, 0.1419132433208848, 0.14133869577707556, 0.22278081011203676, 0.17638609594943983, 0.03389830508474576, 0.04941108876759552, 0.0721057167480609, 0.12726228095374892, 0.05860384946854352, 0.1534041941970698, 0.05386383223211721, 0.02470554438379776, 0.0]
7;70.0;[0.0034472852628555013, 0.0629129560471129, 0.03533467394426889, 0.004596380350474002, 0.05688020683711577, 0.0, 0.0, 0.0, 0.034616489514507326, 0.09910945130709566, 0.01005458201666188, 0.09939672507900028, 0.03504740017236426, 0.04136742315426602, 0.1327204826199368, 0.12410226946279805, 0.08287848319448435, 0.0, 0.0, 0.0]
8;80.0;[0.019534616489514506, 0.0, 0.0, 0.009192760700948004, 0.08991669060614765, 0.09135305946567078, 0.0, 0.02815282964665326, 0.01580005745475438, 0.20310255673656996, 0.1028440103418558, 0.02010916403332376, 0.07526572823901177, 0.07986210858948578, 0.09594943981614479, 0.0857512209135306, 0.019534616489514506, 0.0, 0.0, 0.0]
9;90.0;[0.0, 0.0008618213157138753, 0.04510198218902614, 0.0, 0.009480034472852629, 0.06980752657282391, 0.09910945130709566, 0.08388394139615053, 0.09623671358804942, 0.28411376041367425, 0.13789141051422005, 0.1614478598103993, 0.11950588911232404, 0.05228382648664177, 0.08790577420281528, 0.0297328353921287, 0.0, 0.004596380350474002, 0.0, 0.0]
