;profondeur_(mm);root_proportion
0;0.0;[0.0017236426314277506, 0.0, 0.0, 0.0, 0.0, 0.02298190175237001, 0.0, 0.0, 0.0, 0.006320022981901752, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0034472852628555013, 0.08790577420281528, 0.021258259120942258, 0.0, 0.0]
1;10.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0744039069232979, 0.07756391841424878, 0.02642918701522551, 0.0, 0.011490950876185005]
2;20.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005745475438092502, 0.0, 0.0, 0.002872737719046251, 0.1256822752082735, 0.02355644929617926, 0.015512783682849756, 0.062051134731399026, 0.005745475438092502]
3;30.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0017236426314277506, 0.0, 0.0034472852628555013, 0.0, 0.013789141051422005, 0.0, 0.00790002872737719, 0.036771042803792016, 0.05486929043378339, 0.01694915254237288, 0.0]
4;40.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00675093363975869, 0.0030163746049985635, 0.11591496696351623, 0.07153116920425165, 0.0, 0.0]
5;50.0;[0.0, 0.0, 0.015512783682849756, 0.04079287561045677, 0.010485492674518817, 0.03260557311117495, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005170927894283252, 0.0366274059178397, 0.05702384372306808, 0.09235851766733698, 0.13214593507612754, 0.0, 0.0]
6;60.0;[0.0, 0.0, 0.024130996839988508, 0.018960068945705257, 0.0, 0.016087331226659007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017810973858086755, 0.02240735420856076, 0.02355644929617926, 0.13645504165469693, 0.0, 0.0]
7;70.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0005745475438092502, 0.06492387245044527, 0.13099683998850906, 0.07584027578282103, 0.006032749209997127, 0.0]
8;80.0;[0.0, 0.0, 0.0, 0.0, 0.009192760700948004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009336397586900316, 0.03030738293593795, 0.0, 0.016661878770468257, 0.024130996839988508, 0.037920137891410514, 0.057454754380925024, 0.01465096236713588, 0.0, 0.0]
9;90.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004596380350474002, 0.03504740017236426, 0.13444412525136454, 0.04883654122378627, 0.04108014938236139, 0.0011490950876185005, 0.0]
