;profondeur_(mm);root_proportion
0;0.0;[0.0, 0.0, 0.014938236139040505, 0.0068945705257110025, 0.04883654122378627, 0.03447285262855501, 0.034616489514507326, 0.0389255960930767, 0.07224935363401322, 0.013789141051422005, 0.0, 0.004596380350474002, 0.0, 0.0, 0.0, 0.01565642056880207, 0.03562194771617351, 0.013932777937374317, 0.0034472852628555013, 0.0]
1;10.0;[0.0, 0.0, 0.0, 0.0, 0.008618213157138753, 0.03964378052283826, 0.01120367710428038, 0.0, 0.054725653547831085, 0.0, 0.0, 0.0, 0.003160011490950876, 0.026141913243320884, 0.0, 0.07253662740591783, 0.1200804366561333, 0.15843148520540073, 0.014938236139040505, 0.0]
2;20.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.009767308244757253, 0.03935650675093364, 0.008043665613329504, 0.04653835104854927, 0.0005745475438092502, 0.043665613329503014, 0.07871301350186728, 0.01005458201666188, 0.002585463947141626, 0.02642918701522551, 0.0824475725366274, 0.04294742889974145, 0.09336397586900316, 0.0, 0.0]
3;30.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04998563631140477, 0.02298190175237001, 0.02987647227808101, 0.007469118069520253, 0.0, 0.05917839701235277, 0.04136742315426602, 0.012640045963803505, 0.031169204251651823, 0.08532031025567366, 0.036771042803792016, 0.0]
4;40.0;[0.0, 0.0, 0.0, 0.0, 0.031025567365699513, 0.0, 0.002585463947141626, 0.04926745188164321, 0.016661878770468257, 0.0, 0.0, 0.021832806664751507, 0.0308819304797472, 0.11289859235851767, 0.0, 0.03562194771617351, 0.09896581442114336, 0.08417121516805516, 0.01852915828784832, 0.0]
5;50.0;[0.0, 0.0, 0.008043665613329504, 0.0, 0.062051134731399026, 0.04653835104854927, 0.0037345590347601263, 0.06621660442401608, 0.0, 0.0, 0.014363688595231256, 0.0, 0.08747486354495834, 0.07900028727377191, 0.032749209997127264, 0.012065498419994254, 0.05357655846021258, 0.10341855788566504, 0.11878770468256249, 0.0017236426314277506]
6;60.0;[0.0, 0.0, 0.0, 0.007469118069520253, 0.07239299051996553, 0.0034472852628555013, 0.0, 0.03605285837403045, 0.0, 0.0, 0.013789141051422005, 0.02585463947141626, 0.12453318012065498, 0.010916403332375754, 0.0, 0.0, 0.03389830508474576, 0.1041367423154266, 0.0914966963516231, 0.015512783682849756]
7;70.0;[0.0, 0.0, 0.03332375754093651, 0.008043665613329504, 0.07641482332663029, 0.02987647227808101, 0.0034472852628555013, 0.01910370583165757, 0.0, 0.0, 0.0034472852628555013, 0.0, 0.0983912668773341, 0.07756391841424878, 0.015512783682849756, 0.004596380350474002, 0.08733122665900603, 0.08546394714162597, 0.020540074691180694, 0.0]
8;80.0;[0.0, 0.021258259120942258, 0.03906923297902901, 0.0017236426314277506, 0.011490950876185005, 0.08905486929043378, 0.013789141051422005, 0.004740017236426314, 0.0, 0.0, 0.004596380350474002, 0.0, 0.09365124964090779, 0.04538925596093077, 0.037920137891410514, 0.09767308244757254, 0.08330939385234128, 0.14105142200517093, 0.0, 0.0]
9;90.0;[0.0, 0.010341855788566504, 0.025136455041654696, 0.03806377477736283, 0.010341855788566504, 0.07641482332663029, 0.1200804366561333, 0.024561907497845446, 0.0, 0.0, 0.0, 0.05285837403045102, 0.12324044814708417, 0.03906923297902901, 0.013789141051422005, 0.10858948577994829, 0.1557023843723068, 0.10629129560471129, 0.0, 0.0]
10;100.0;[0.0, 0.1465096236713588, 0.10916403332375754, 0.009767308244757253, 0.0017236426314277506, 0.015512783682849756, 0.0005745475438092502, 0.06722206262568227, 0.0, 0.0, 0.0, 0.0068945705257110025, 0.07354208560758403, 0.009192760700948004, 0.08503303648376903, 0.12740591783970123, 0.14995690893421432, 0.06679115196782534, 0.0, 0.0]
11;110.0;[0.0034472852628555013, 0.1430623384085033, 0.07196207986210859, 0.055012927319735706, 0.02642918701522551, 0.016661878770468257, 0.018385521401896008, 0.018960068945705257, 0.013214593507612756, 0.0, 0.0, 0.0, 0.0847457627118644, 0.042516518241884516, 0.09767308244757254, 0.07540936512496409, 0.13961505314564782, 0.12309681126113185, 0.0, 0.0]
12;120.0;[0.008043665613329504, 0.09997127262280954, 0.07311117494972709, 0.0, 0.02757828210284401, 0.019247342717609882, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05285837403045102, 0.028727377190462512, 0.012065498419994254, 0.07253662740591783, 0.1496696351623097, 0.08273484630853203, 0.0, 0.0]
13;130.0;[0.02470554438379776, 0.03476012640045964, 0.12999138178684286, 0.02010916403332376, 0.021258259120942258, 0.038494685435219764, 0.0, 0.0, 0.0, 0.042516518241884516, 0.0068945705257110025, 0.0, 0.05673656995116346, 0.009336397586900316, 0.015512783682849756, 0.08891123240448147, 0.17451881643205974, 0.12826773915541512, 0.0, 0.0]
14;140.0;[0.005745475438092502, 0.02987647227808101, 0.04452743464521689, 0.08517667336972135, 0.05113473139902327, 0.042803792013789144, 0.0, 0.0, 0.0, 0.0, 0.015512783682849756, 0.0, 0.0800057454754381, 0.008043665613329504, 0.06090203964378052, 0.18500430910657856, 0.18442976156276933, 0.07167480609020396, 0.0, 0.0]
15;150.0;[0.02642918701522551, 0.0, 0.0, 0.001292731973570813, 0.012640045963803505, 0.06492387245044527, 0.03045101982189026, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021832806664751507, 0.017092789428325195, 0.028727377190462512, 0.11778224648089629, 0.15282964665326057, 0.0377765010054582, 0.0, 0.0]
16;160.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.009192760700948004, 0.0847457627118644, 0.007756391841424878, 0.0, 0.0, 0.0, 0.004596380350474002, 0.04108014938236139, 0.0034472852628555013, 0.09322033898305085, 0.05113473139902327, 0.1258259120942258, 0.008043665613329504, 0.0, 0.0]
17;170.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.02987647227808101, 0.023843723068083883, 0.003160011490950876, 0.0, 0.0, 0.0, 0.0, 0.09293306521114622, 0.09752944556162023, 0.08230393565067509, 0.06952025280091928, 0.06794024705544384, 0.05443837977592646, 0.0, 0.0]
18;180.0;[0.0, 0.0, 0.0, 0.0, 0.005170927894283252, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04653835104854927, 0.09709853490376329, 0.06004021832806665, 0.03332375754093651, 0.055300201091640334, 0.0, 0.0, 0.0]
19;190.0;[0.0, 0.0, 0.0, 0.0, 0.009767308244757253, 0.02642918701522551, 0.04653835104854927, 0.009767308244757253, 0.0, 0.0, 0.0, 0.0, 0.025136455041654696, 0.10442401608733122, 0.007756391841424878, 0.0017236426314277506, 0.021689169778799196, 0.0, 0.0, 0.0]
20;200.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.07268026429187015, 0.016374604998563632, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004596380350474002, 0.012065498419994254, 0.0, 0.0, 0.008905486929043378, 0.0, 0.0, 0.0]
21;210.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.032174662453318015, 0.04998563631140477, 0.008043665613329504, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004596380350474002, 0.052571100258546395, 0.0, 0.0, 0.0]
22;220.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.010341855788566504, 0.08560758402757829, 0.005745475438092502, 0.0, 0.0, 0.0, 0.00043091065785693766, 0.03835104854926745, 0.0, 0.0, 0.0, 0.05573111174949727, 0.0007181844297615628, 0.0, 0.0]
23;230.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.032174662453318015, 0.11720769893708705, 0.10226946279804654, 0.05285837403045102, 0.0, 0.05070382074116633, 0.09436943407066935, 0.037920137891410514, 0.0, 0.0, 0.010198218902614192, 0.0, 0.0, 0.0]
24;240.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021545532892846882, 0.07023843723068084, 0.17336972134444126, 0.028727377190462512, 0.0, 0.03906923297902901, 0.0034472852628555013, 0.05702384372306808, 0.004596380350474002, 0.0, 0.0, 0.02470554438379776, 0.0, 0.0]
25;250.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08977305372019534, 0.09623671358804942, 0.018960068945705257, 0.02355644929617926, 0.0, 0.009623671358804941, 0.0, 0.0, 0.03906923297902901, 0.012640045963803505, 0.0, 0.0]
26;260.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008043665613329504, 0.0629129560471129, 0.062051134731399026, 0.026285550129273198, 0.0068945705257110025, 0.0, 0.009192760700948004, 0.03389830508474576, 0.015512783682849756, 0.0, 0.0, 0.0]
27;270.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018385521401896008, 0.09235851766733698, 0.027865555874748635, 0.010916403332375754, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
28;280.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008043665613329504, 0.05242746337259408, 0.0, 0.030020109164033325, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
29;290.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015512783682849756, 0.026285550129273198, 0.0, 0.00043091065785693766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
30;300.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04079287561045677, 0.07684573398448721, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
31;310.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05817293881068659, 0.09120942257971847, 0.07081298477449009, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
32;320.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0034472852628555013, 0.11146222349899454, 0.010916403332375754, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
33;330.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10744039069232979, 0.05056018385521402, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0017236426314277506, 0.0]
34;340.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006463659867854065, 0.13027865555874749, 0.11275495547256535, 0.0017236426314277506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0011490950876185005, 0.043091065785693765, 0.0]
35;350.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09752944556162023, 0.10356219477161735, 0.06880206837115771, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02585463947141626, 0.002298190175237001, 0.0]
36;360.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07411663315139327, 0.013789141051422005, 0.03447285262855501, 0.0617638609594944, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.050416546969261705, 0.0, 0.0]
37;370.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0011490950876185005, 0.0, 0.0, 0.01005458201666188, 0.041941970698075266, 0.0, 0.0, 0.0, 0.0, 0.02585463947141626, 0.02025280091927607, 0.0, 0.0]
38;380.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018960068945705257, 0.02298190175237001, 0.0, 0.0, 0.0, 0.04596380350474002, 0.0, 0.0, 0.0]
39;390.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04538925596093077, 0.002298190175237001, 0.009192760700948004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
40;400.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
41;410.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
42;420.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
43;430.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
44;440.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027291008330939386, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
45;450.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.047687446136167766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
46;460.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.044096523987359956, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
