;profondeur_(mm);root_proportion
0;0.0;[0.0, 0.0, 0.0, 0.0, 0.028727377190462512, 0.11404768744613616, 0.154409652398736, 0.06880206837115771, 0.08618213157138753, 0.10313128411376041, 0.2138753231829934, 0.23053720195346164, 0.062051134731399026, 0.14823326630278655, 0.12424590634875037, 0.006320022981901752, 0.012065498419994254, 0.0, 0.0, 0.0]
1;10.0;[0.0, 0.0, 0.0, 0.0, 0.02815282964665326, 0.05515656420568802, 0.03389830508474576, 0.06492387245044527, 0.1558460212582591, 0.12367135880494111, 0.17566791151967825, 0.05328928468830796, 0.02212008043665613, 0.13674231542660156, 0.16302786555587476, 0.09537489227233553, 0.009192760700948004, 0.0, 0.0, 0.0]
2;20.0;[0.0, 0.0, 0.017810973858086755, 0.0, 0.10226946279804654, 0.04596380350474002, 0.06607296753806377, 0.18529158287848319, 0.08862395863257684, 0.29459925308819307, 0.12410226946279805, 0.02757828210284401, 0.002585463947141626, 0.18715886239586327, 0.08646940534329216, 0.10485492674518816, 0.02757828210284401, 0.0, 0.0, 0.0]
3;30.0;[0.04151106004021833, 0.040936512496409075, 0.02212008043665613, 0.06320022981901752, 0.1315713875323183, 0.1016949152542373, 0.1190749784544671, 0.1839988509049124, 0.22263717322608445, 0.1623096811261132, 0.11376041367423154, 0.03447285262855501, 0.026716460787130136, 0.17078425739729963, 0.11117494972708991, 0.10801493823613904, 0.048261993679977015, 0.0, 0.012065498419994254, 0.0]
4;40.0;[0.038494685435219764, 0.07411663315139327, 0.02987647227808101, 0.08603849468543522, 0.1717897155989658, 0.08302212008043666, 0.23642631427750646, 0.10858948577994829, 0.22579718471703533, 0.06980752657282391, 0.028727377190462512, 0.08819304797471991, 0.10083309393852341, 0.16518241884515944, 0.047974719908072394, 0.1558460212582591, 0.0857512209135306, 0.02010916403332376, 0.0011490950876185005, 0.0]
5;50.0;[0.0, 0.0, 0.006320022981901752, 0.12137316862970411, 0.11361677678827924, 0.15699511634587762, 0.10686584314852055, 0.23901177822464809, 0.06564205688020684, 0.12395863257684574, 0.10858948577994829, 0.0629129560471129, 0.10226946279804654, 0.10341855788566504, 0.17408790577420283, 0.07339844872163172, 0.07698937087043953, 0.021114622234989944, 0.0, 0.0]
6;60.0;[0.0, 0.0, 0.0011490950876185005, 0.04079287561045677, 0.008330939385234128, 0.21875897730537203, 0.29215742602700373, 0.2677391554151106, 0.043665613329503014, 0.08158575122091354, 0.036340132145935074, 0.07052571100258546, 0.07382935937948865, 0.06607296753806377, 0.12525136455041655, 0.0, 0.0017236426314277506, 0.005170927894283252, 0.0, 0.0]
7;70.0;[0.0, 0.0, 0.0, 0.058029301924734274, 0.11361677678827924, 0.17437517954610743, 0.11548405630565929, 0.1108876759551853, 0.1384659580580293, 0.07957483481758115, 0.039787417408790576, 0.07856937661591497, 0.03160011490950876, 0.10399310542947429, 0.09982763573685723, 0.008187302499281816, 0.0, 0.0, 0.0034472852628555013, 0.0]
8;80.0;[0.0, 0.0, 0.010916403332375754, 0.16159149669635162, 0.12453318012065498, 0.2056880206837116, 0.013789141051422005, 0.06190749784544671, 0.03906923297902901, 0.1591496696351623, 0.08790577420281528, 0.0, 0.0696638896868716, 0.1373168629704108, 0.11706406205113473, 0.0847457627118644, 0.0, 0.0, 0.0, 0.0]
9;90.0;[0.0, 0.0, 0.018385521401896008, 0.04639471416259695, 0.1397586900316001, 0.07900028727377191, 0.002298190175237001, 0.049841999425452456, 0.05688020683711577, 0.1350186727951738, 0.07641482332663029, 0.018960068945705257, 0.004596380350474002, 0.22019534616489514, 0.10428037920137892, 0.0021545532892846882, 0.0, 0.04653835104854927, 0.02700373455903476, 0.009767308244757253]
10;100.0;[0.0, 0.0, 0.0, 0.1189313415685148, 0.13860959494398162, 0.08402757828210285, 0.002585463947141626, 0.11433496121804079, 0.037632864119505886, 0.13013501867279517, 0.09738580867566791, 0.026285550129273198, 0.06334386670496983, 0.1430623384085033, 0.09250215455328928, 0.032749209997127264, 0.015512783682849756, 0.0, 0.0011490950876185005, 0.0]
11;110.0;[0.0, 0.0, 0.009192760700948004, 0.09652398735995403, 0.18615340419419707, 0.07641482332663029, 0.06348750359092215, 0.0594656707842574, 0.04610744039069233, 0.156707842573973, 0.03260557311117495, 0.07871301350186728, 0.14923872450445275, 0.12754955472565355, 0.08388394139615053, 0.0, 0.004596380350474002, 0.0, 0.0, 0.0]
12;120.0;[0.0, 0.0, 0.0, 0.0, 0.10456765297328353, 0.17466245331801206, 0.10226946279804654, 0.007469118069520253, 0.04941108876759552, 0.05860384946854352, 0.04136742315426602, 0.08618213157138753, 0.15124964090778512, 0.10140764148233267, 0.0017236426314277506, 0.0, 0.0, 0.0, 0.0, 0.0]
13;130.0;[0.0, 0.0, 0.0, 0.0, 0.1670496983625395, 0.06564205688020684, 0.14090778511921861, 0.12855501292731975, 0.08733122665900603, 0.004021832806664752, 0.07469118069520253, 0.04941108876759552, 0.27449008905486927, 0.07900028727377191, 0.013789141051422005, 0.0, 0.0, 0.0, 0.0, 0.0]
14;140.0;[0.0, 0.0, 0.0, 0.0, 0.08158575122091354, 0.07038207411663315, 0.0, 0.06607296753806377, 0.08733122665900603, 0.05343292157426027, 0.019534616489514506, 0.036771042803792016, 0.1256822752082735, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0007181844297615628, 0.0]
15;150.0;[0.0, 0.0, 0.0, 0.0, 0.013214593507612756, 0.17724791726515368, 0.015512783682849756, 0.0, 0.09250215455328928, 0.05458201666187877, 0.058029301924734274, 0.02700373455903476, 0.07828210284401034, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018241884515943694, 0.0]
16;160.0;[0.0, 0.0, 0.0, 0.0, 0.0034472852628555013, 0.12410226946279805, 0.1407641482332663, 0.057454754380925024, 0.09666762424590634, 0.034903763286411954, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
17;170.0;[0.0, 0.0, 0.0, 0.0, 0.002298190175237001, 0.06434932490663603, 0.0778511921861534, 0.0, 0.057742028152829646, 0.10054582016661878, 0.02010916403332376, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
18;180.0;[0.0, 0.0, 0.0, 0.0, 0.007469118069520253, 0.05630565929330652, 0.0835966676242459, 0.0, 0.03476012640045964, 0.07282390117782246, 0.09006032749209997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021832806664751507, 0.02642918701522551]
19;190.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.011490950876185005, 0.006320022981901752, 0.0, 0.0, 0.14148233266302787, 0.17480609020396437, 0.004596380350474002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05400746911806952, 0.0]
20;200.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07526572823901177, 0.0, 0.048261993679977015, 0.19649525998276357, 0.19462798046538352, 0.046825624820453896, 0.0, 0.05731111749497271, 0.035191037058316575, 0.009623671358804941, 0.0, 0.0, 0.03906923297902901, 0.0]
21;210.0;[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09480034472852629, 0.08618213157138753, 0.07799482907210571, 0.18572249353634013, 0.1271186440677966, 0.02212008043665613, 0.021832806664751507, 0.050416546969261705, 0.06564205688020684, 0.07914392415972421, 0.0, 0.0, 0.009192760700948004, 0.0]
