;profondeur_(mm);root_proportion
0;0.0;[0.0, 0.0, 0.0, 0.0, 0.10097673082447572, 0.04079287561045677, 0.11433496121804079, 0.05056018385521402, 0.0, 0.0, 0.0, 0.02757828210284401, 0.06779661016949153, 0.002872737719046251, 0.12194771617351335, 0.1281241022694628, 0.007181844297615628, 0.004596380350474002, 0.0017236426314277506, 0.0]
1;10.0;[0.0, 0.0, 0.0034472852628555013, 0.02355644929617926, 0.10672220626256823, 0.0, 0.0, 0.03160011490950876, 0.043665613329503014, 0.06607296753806377, 0.015512783682849756, 0.015512783682849756, 0.005745475438092502, 0.011490950876185005, 0.09752944556162023, 0.016661878770468257, 0.01005458201666188, 0.0, 0.0, 0.0]
2;20.0;[0.0, 0.0011490950876185005, 0.0811548405630566, 0.1944843435794312, 0.10715311692042516, 0.0, 0.0, 0.0, 0.014938236139040505, 0.08560758402757829, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002872737719046251, 0.0, 0.0]
3;30.0;[0.09523125538638322, 0.140620511347314, 0.16791151967825338, 0.23182993392703247, 0.1752370008618213, 0.017236426314277506, 0.0, 0.0, 0.0, 0.07928756104567652, 0.06837115771330078, 0.0017236426314277506, 0.0, 0.021258259120942258, 0.03964378052283826, 0.0, 0.0, 0.016087331226659007, 0.0011490950876185005, 0.021832806664751507]
4;40.0;[0.04538925596093077, 0.11261131858661304, 0.002585463947141626, 0.07627118644067797, 0.13559322033898305, 0.1407641482332663, 0.04883654122378627, 0.009192760700948004, 0.0, 0.014938236139040505, 0.16288422866992244, 0.007756391841424878, 0.0, 0.013789141051422005, 0.0, 0.016661878770468257, 0.1041367423154266, 0.07282390117782246, 0.05975294455616202, 0.0]
5;50.0;[0.03964378052283826, 0.06434932490663603, 0.02212008043665613, 0.05702384372306808, 0.1430623384085033, 0.11749497270899167, 0.04596380350474002, 0.014363688595231256, 0.0, 0.03447285262855501, 0.03820741166331514, 0.023269175524274634, 0.04424016087331226, 0.06032749209997127, 0.0, 0.03504740017236426, 0.19750071818442977, 0.2311117494972709, 0.11749497270899167, 0.0]
6;60.0;[0.03389830508474576, 0.0, 0.0068945705257110025, 0.08216029876472278, 0.06320022981901752, 0.07727664464234416, 0.06377477736282677, 0.0, 0.0389255960930767, 0.040936512496409075, 0.013214593507612756, 0.014938236139040505, 0.05688020683711577, 0.07296753806377478, 0.0, 0.08905486929043378, 0.12065498419994254, 0.16862970410801495, 0.02470554438379776, 0.0]
7;70.0;[0.04481470841712152, 0.0, 0.0, 0.06492387245044527, 0.02240735420856076, 0.0, 0.004021832806664752, 0.009192760700948004, 0.07023843723068084, 0.015369146796897444, 0.0, 0.04424016087331226, 0.02585463947141626, 0.0, 0.004596380350474002, 0.04998563631140477, 0.1108876759551853, 0.09767308244757254, 0.02930192473427176, 0.013789141051422005]
8;80.0;[0.026716460787130136, 0.0, 0.007469118069520253, 0.02355644929617926, 0.055300201091640334, 0.013214593507612756, 0.03921286986498133, 0.036340132145935074, 0.05630565929330652, 0.030163746049985635, 0.07296753806377478, 0.13588049411088768, 0.1041367423154266, 0.040649238724504454, 0.0, 0.0, 0.11835679402470554, 0.04352197644355071, 0.05702384372306808, 0.002872737719046251]
9;90.0;[0.02815282964665326, 0.0, 0.0, 0.008618213157138753, 0.009623671358804941, 0.012065498419994254, 0.0027291008330939384, 0.0021545532892846882, 0.016087331226659007, 0.05228382648664177, 0.06808388394139615, 0.10542947428899742, 0.0, 0.013214593507612756, 0.03648376903188739, 0.03705831657569664, 0.06894570525711002, 0.06018385521401896, 0.059322033898305086, 0.0]
